"ntau","D2","pe"
47900,1,0.488074635104529
48000,1,0.487282067846573
48100,1,0.486085362084397
48200,1,0.485282413246558
48300,1,0.48447518906816
48400,1,0.48366369141153
48500,1,0.482848099609172
48600,1,0.482028325235774
48700,1,0.481204368790541
48800,1,0.480376142092842
48900,1,0.479543822029543
49000,1,0.478707407693857
49100,1,0.477866722426153
49200,1,0.47702185407634
49300,1,0.476172714038297
49400,1,0.47531947657004
49500,1,0.474891288004018
49600,1,0.474031770252543
49700,1,0.473168063568893
49800,1,0.472300252772831
49900,1,0.471428074467742
50000,1,0.470551787726417
50100,1,0.469671303015777
50200,1,0.469229485550111
50300,1,0.468342698533895
50400,1,0.467451619926187
50500,1,0.466556418680774
50600,1,0.465657005063982
50700,1,0.465205802772829
50800,1,0.46430006261726
50900,1,0.463390014842119
51000,1,0.462475825828987
51100,1,0.46201714494088
51200,1,0.461096607465493
51300,1,0.460171831658115
51400,1,0.459242812457973
51500,1,0.458776625408757
51600,1,0.457841315064814
51700,1,0.4569016631126
51800,1,0.456430238992148
51900,1,0.455484190761917
52000,1,0.454533787101433
52100,1,0.454057023273281
52200,1,0.453100283909116
52300,1,0.452139256785022
52400,1,0.451657133211195
52500,1,0.450689744516561
52600,1,0.449717884423598
52700,1,0.449230379183202
52800,1,0.448252130867763
52900,1,0.447761385918322
53000,1,0.446776649664729
53100,1,0.44578757844511
53200,1,0.445291414746321
53300,1,0.444295744170968
53400,1,0.443796317199243
53500,1,0.442794273956665
53600,1,0.442291573931956
53700,1,0.441282893735244
53800,1,0.440776911382876
53900,1,0.439761575587724
54000,1,0.439252300967362
54100,1,0.438230451526246
54200,1,0.437717874403262
54300,1,0.436689409523078
54400,1,0.436173519405044
54500,1,0.435138417751057
54600,1,0.434619203509723
54700,1,0.433577442752629
54800,1,0.43305489376353
54900,1,0.432006452313266
55000,1,0.431480557325082
55100,1,0.430425412439677
55200,1,0.429896080765318
55300,1,0.428834209269034
55400,1,0.428301587603802
55500,1,0.427232965806033
55600,1,0.426697041423176
55700,1,0.426159908490139
55800,1,0.425082247975444
55900,1,0.424541639423356
56000,1,0.423457171797972
56100,1,0.422913231691549
56200,1,0.422368152189953
56300,1,0.42127456936228
56400,1,0.420726063200136
56500,1,0.419625536974069
56600,1,0.419073591324867
56700,1,0.418520496288334
56800,1,0.417410928611873
56900,1,0.416854376296694
57000,1,0.416296668753187
57100,1,0.415177782076659
57200,1,0.414616599978997
57300,1,0.414054180464585
57400,1,0.412926004549569
57500,1,0.412360168861432
57600,1,0.411793166010142
57700,1,0.410655652764694
57800,1,0.410085139333851
57900,1,0.409513452666804
58000,1,0.408366552940975
58100,1,0.407791337038918
58200,1,0.407214941772369
58300,1,0.406058606981805
58400,1,0.405478664369075
58500,1,0.404897536214769
58600,1,0.404315220968576
58700,1,0.403147022989164
58800,1,0.402561062969824
58900,1,0.401973983846877
59000,1,0.401385709853507
59100,1,0.400205644664288
59200,1,0.399613776320171
59300,1,0.39902070686231
59400,1,0.398426434727997
59500,1,0.397234203044103
59600,1,0.396636313538756
59700,1,0.396037215106589
59800,1,0.395436906185932
59900,1,0.394232650636859
60000,1,0.393628700890078
60100,1,0.393023534418516
60200,1,0.39241714966675
60300,1,0.391200647071476
60400,1,0.390590670039876
60500,1,0.389979396321566
60600,1,0.389366896580859
60700,1,0.388753169277064
60800,1,0.387522025834007
60900,1,0.386904606630612
61000,1,0.386285953736359
61100,1,0.385666065629238
61200,1,0.385044869872238
61300,1,0.384422506833916
61400,1,0.383174060002562
61500,1,0.382547973209728
61600,1,0.381920642174971
61700,1,0.381292065412859
61800,1,0.380662311414097
61900,1,0.380031238398143
62000,1,0.378765270701297
62100,1,0.378130442932149
62200,1,0.37749436066599
62300,1,0.376857022466916
62400,1,0.376218426907216
62500,1,0.375578572567652
62600,1,0.374937458037811
62700,1,0.373651442810734
62800,1,0.373006539339095
62900,1,0.37236030152037
63000,1,0.371712865258807
63100,1,0.371064160545198
63200,1,0.370414254093875
63300,1,0.369763008101003
63400,1,0.369110489669362
63500,1,0.368456697492727
63600,1,0.367145286740232
63700,1,0.366487665614396
63800,1,0.365828698226821
63900,1,0.365168518221755
64000,1,0.364507056901431
64100,1,0.363844313051627
64200,1,0.363180285472623
64300,1,0.362514972979546
64400,1,0.361848374402715
64500,1,0.361180488588011
64600,1,0.360511314397217
64700,1,0.359840850540329
64800,1,0.35849604965928
64900,1,0.357821710613443
65000,1,0.35714607775392
65100,1,0.356469150045672
65200,1,0.355790926472175
65300,1,0.355111406035806
65400,1,0.354430587758228
65500,1,0.353748470680787
65600,1,0.3530649888454
65700,1,0.35238027143313
65800,1,0.351694252467529
65900,1,0.351006931072665
66000,1,0.3503183063943
66100,1,0.349628377600313
66200,1,0.348937207950675
66300,1,0.348244668163806
66400,1,0.347550821903396
66500,1,0.346855668429972
66600,1,0.346159143270819
66700,1,0.345461373314231
66800,1,0.34476229407381
66900,1,0.344061904909661
67000,1,0.343360205207886
67100,1,0.342657194381042
67200,1,0.341952871868598
67300,1,0.341247237137422
67400,1,0.340540289682102
67500,1,0.339832029025633
67600,1,0.339122392249182
67700,1,0.338411503942513
67800,1,0.337699363175194
67900,1,0.336985845243282
68000,1,0.336271012168064
68100,1,0.335554863652274
68200,1,0.334837399430312
68300,1,0.334118619268741
68400,1,0.333398522966789
68500,1,0.332677110356857
68600,1,0.331954320146342
68700,1,0.331230274624388
68800,1,0.330504912496244
68900,1,0.329778233732127
69000,1,0.329050238338007
69100,1,0.328320926356142
69200,1,0.327590297865603
69300,1,0.326858352983848
69400,1,0.326125151732416
69500,1,0.325390574219585
69600,1,0.324654621073091
69700,1,0.323917412283233
69800,1,0.323178888264687
69900,1,0.323178888264687
70000,1,0.3224390493695
70100,1,0.321697895990946
70200,1,0.320955428564093
70300,1,0.320211647566374
70400,1,0.319466553518168
70500,1,0.318720146982939
70600,1,0.317972428569581
70700,1,0.317223340470312
70800,1,0.316473000382437
70900,1,0.315721350511067
71000,1,0.314968391646589
71100,1,0.314214182313298
71200,1,0.314214182313298
71300,1,0.313458607680421
71400,1,0.312701726712169
71500,1,0.311943540390969
71600,1,0.311184049748803
71700,1,0.310423198711778
71800,1,0.309661102807564
71900,1,0.308897705982402
72000,1,0.308133009472783
72100,1,0.307367014567921
72200,1,0.307367014567921
72300,1,0.306599722610388
72400,1,0.305831134996766
72500,1,0.305061253178307
72600,1,0.304290078661578
72700,1,0.303517613009127
72800,1,0.302743802091418
72900,1,0.301968814618096
73000,1,0.301192485252961
73100,1,0.301192485252961
73200,1,0.300414871577449
73300,1,0.29963597544408
73400,1,0.298855798765245
73500,1,0.298074343514178
73600,1,0.297291611725463
73700,1,0.296507605495766
73800,1,0.296507605495766
73900,1,0.295722326984545
74000,1,0.294935724097646
74100,1,0.294147907846647
74200,1,0.293358826176669
74300,1,0.292568481505338
74400,1,0.291776876316596
74500,1,0.291776876316596
74600,1,0.290984013161424
74700,1,0.290189894658557
74800,1,0.289394576652228
74900,1,0.288597955252427
75000,1,0.287800086776513
75100,1,0.287800086776513
75200,1,0.287000921260001
75300,1,0.286200567488508
75400,1,0.285398975547468
75500,1,0.284596148550384
75600,1,0.283792089684395
75700,1,0.283792089684395
75800,1,0.282986802211028
75900,1,0.282180289466952
76000,1,0.281372554864733
76100,1,0.280563601893592
76200,1,0.27975343412016
76300,1,0.27975343412016
76400,1,0.2789420038067
76500,1,0.278129417539959
76600,1,0.277315627643424
76700,1,0.276500688812149
76800,1,0.276500688812149
76900,1,0.275684503062
77000,1,0.274867125579968
77100,1,0.274048560496075
77200,1,0.273228812023928
77300,1,0.273228812023928
77400,1,0.272407884461496
77500,1,0.2715857821919
77600,1,0.270762459803375
77700,1,0.269938021714983
77800,1,0.269938021714983
77900,1,0.269112422588024
78000,1,0.268285667154088
78100,1,0.267457760233868
78200,1,0.266628706737933
78300,1,0.266628706737933
78400,1,0.265798511667131
78500,1,0.264967180115033
78600,1,0.26413471726624
78700,1,0.26413471726624
78800,1,0.263301176812254
78900,1,0.262466418619628
79000,1,0.261630593711022
79100,1,0.261630593711022
79200,1,0.260793659186596
79300,1,0.259955620704758
79400,1,0.259116484021006
79500,1,0.25827625498873
79600,1,0.25827625498873
79700,1,0.257434939560016
79800,1,0.256592543786442
79900,1,0.255749073819898
80000,1,0.255749073819898
80100,1,0.25490453591338
80200,1,0.254058889609383
80300,1,0.253212235099256
80400,1,0.253212235099256
80500,1,0.252364532023296
80600,1,0.251515787046975
80700,1,0.250666006940893
80800,1,0.250666006940893
80900,1,0.249815244548172
81000,1,0.24896341460338
81100,1,0.248110570480959
81200,1,0.248110570480959
81300,1,0.247256719380032
81400,1,0.246401868608847
81500,1,0.245545980337769
81600,1,0.245545980337769
81700,1,0.244689152703702
81800,1,0.24383134798731
81900,1,0.24383134798731
82000,1,0.242972573941307
82100,1,0.242112838431502
82200,1,0.241252149438633
82300,1,0.241252149438633
82400,1,0.240390515054949
82500,1,0.239527943491306
82600,1,0.238664443073732
82700,1,0.238664443073732
82800,1,0.237799978465315
82900,1,0.236934645902056
83000,1,0.236934645902056
83100,1,0.2360684101685
83200,1,0.235201323228682
83300,1,0.234333307363029
83400,1,0.234333307363029
83500,1,0.233464415085605
83600,1,0.232594655557566
83700,1,0.232594655557566
83800,1,0.231724038062406
83900,1,0.23085257200671
84000,1,0.23085257200671
84100,1,0.229980266919747
84200,1,0.22910709027581
84300,1,0.228233136338485
84400,1,0.228233136338485
84500,1,0.227358372712998
84600,1,0.226482809432389
84700,1,0.226482809432389
84800,1,0.225606456657147
84900,1,0.224729324675934
85000,1,0.224729324675934
35000,1.02,0
35100,1.02,0
35200,1.02,0
35300,1.02,0
35400,1.02,0
35500,1.02,0
35600,1.02,0
35700,1.02,0
35800,1.02,0
35900,1.02,0
36000,1.02,0
36100,1.02,0
36200,1.02,0
36300,1.02,0
36400,1.02,0
36500,1.02,0
36600,1.02,0
36700,1.02,0
36800,1.02,0
36900,1.02,0
37000,1.02,0
37100,1.02,0
37200,1.02,0
37300,1.02,0
37400,1.02,0
37500,1.02,0
37600,1.02,0
37700,1.02,0
37800,1.02,0
37900,1.02,0
38000,1.02,0
38100,1.02,0
38200,1.02,0
38300,1.02,0
38400,1.02,0
38500,1.02,0
38600,1.02,0
38700,1.02,0
38800,1.02,0
38900,1.02,0
39000,1.02,0
39100,1.02,0
39200,1.02,0
39300,1.02,0
39400,1.02,0
39500,1.02,0
39600,1.02,0
39700,1.02,0
39800,1.02,0
39900,1.02,0
40000,1.02,0
40100,1.02,0
40200,1.02,0
40300,1.02,0
40400,1.02,0
40500,1.02,0
40600,1.02,0
40700,1.02,0
40800,1.02,0
40900,1.02,0
41000,1.02,0
41100,1.02,0
41200,1.02,0
41300,1.02,0
41400,1.02,0
41500,1.02,0
41600,1.02,0.593162205035566
41700,1.02,0.591964771409111
41800,1.02,0.590858524328757
41900,1.02,0.589813580760062
42000,1.02,0.588915888011116
42100,1.02,0.587944745153213
42200,1.02,0.586901492862878
42300,1.02,0.585950900387186
42400,1.02,0.584948561285201
42500,1.02,0.584074461228144
42600,1.02,0.583165366636108
42700,1.02,0.582221621174066
42800,1.02,0.581441899324679
42900,1.02,0.580436607980053
43000,1.02,0.579608058038479
43100,1.02,0.578757954011279
43200,1.02,0.577886658289741
43300,1.02,0.57699431414538
43400,1.02,0.576080742968742
43500,1.02,0.575146399477327
43600,1.02,0.574191202383977
43700,1.02,0.573461448755457
43800,1.02,0.572470346817807
43900,1.02,0.571713618222237
44000,1.02,0.570945350078859
44100,1.02,0.56990342653421
44200,1.02,0.569108865966933
44300,1.02,0.568302810514018
44400,1.02,0.567485616340571
44500,1.02,0.566657218891001
44600,1.02,0.565817552600305
44700,1.02,0.564966966223838
44800,1.02,0.564105183189704
44900,1.02,0.563232342485012
45000,1.02,0.562348373153327
45100,1.02,0.561453513598912
45200,1.02,0.560547793184787
45300,1.02,0.559937832929156
45400,1.02,0.559013693982442
45500,1.02,0.558078766227831
45600,1.02,0.557449442212921
45700,1.02,0.556496415085674
45800,1.02,0.555532557784751
45900,1.02,0.554883978980667
46000,1.02,0.553902115396146
46100,1.02,0.553241550556122
46200,1.02,0.552241630353902
46300,1.02,0.55156911056628
46400,1.02,0.550891816568251
46500,1.02,0.549867033378472
46600,1.02,0.549177819777659
46700,1.02,0.548134971380068
46800,1.02,0.547433859414273
46900,1.02,0.546727992861723
47000,1.02,0.545660283070744
47100,1.02,0.544942539360548
47200,1.02,0.544220047195526
47300,1.02,0.543492808023989
47400,1.02,0.542393051481659
47500,1.02,0.541653949528509
47600,1.02,0.540910103210433
47700,1.02,0.540161412878801
47800,1.02,0.539408077483206
47900,1.02,0.538649996893552
48000,1.02,0.537887268614058
48100,1.02,0.536734126041462
48200,1.02,0.535959329092226
48300,1.02,0.53517987979564
48400,1.02,0.534395677249515
48500,1.02,0.533606719083563
48600,1.02,0.532813002651368
48700,1.02,0.532014524663427
48800,1.02,0.531211281712798
48900,1.02,0.530403270909836
49000,1.02,0.529590488507425
49100,1.02,0.528772930485104
49200,1.02,0.527950495350918
49300,1.02,0.527123372877645
49400,1.02,0.526291461091552
49500,1.02,0.525873707620978
49600,1.02,0.525034698305529
49700,1.02,0.524190789438871
49800,1.02,0.52334197586585
49900,1.02,0.522488444190814
50000,1.02,0.521630091804451
50100,1.02,0.52076691212938
50200,1.02,0.520333509930823
50300,1.02,0.519463076412015
50400,1.02,0.518587797863355
50500,1.02,0.517707666157281
50600,1.02,0.516822674315625
50700,1.02,0.516378353348254
50800,1.02,0.515486056187563
50900,1.02,0.51458887836066
51000,1.02,0.513686716632761
51100,1.02,0.51323384676039
51200,1.02,0.512324428773725
51300,1.02,0.511410192765724
51400,1.02,0.510490940167589
51500,1.02,0.510029465200322
51600,1.02,0.509102811686919
51700,1.02,0.508171117907654
51800,1.02,0.507703459605104
51900,1.02,0.506764419921725
52000,1.02,0.505820407119179
52100,1.02,0.505346532359524
52200,1.02,0.504395039116598
52300,1.02,0.503438637055701
52400,1.02,0.502958417679427
52500,1.02,0.501994398798926
52600,1.02,0.501025349255097
52700,1.02,0.50053893417484
52800,1.02,0.499562315651318
52900,1.02,0.499072109066235
53000,1.02,0.498087893287439
53100,1.02,0.497098504873868
53200,1.02,0.496601947069409
53300,1.02,0.495605095226126
53400,1.02,0.495104706424152
53500,1.02,0.494100086366492
53600,1.02,0.493595851660762
53700,1.02,0.492583524168697
53800,1.02,0.492075337173795
53900,1.02,0.491055270459566
54000,1.02,0.490543296457113
54100,1.02,0.489515458036338
54200,1.02,0.488999589929109
54300,1.02,0.487963946602431
54400,1.02,0.487444257162145
54500,1.02,0.486400684563246
54600,1.02,0.485876977162463
54700,1.02,0.484825620840671
54800,1.02,0.484297968005624
54900,1.02,0.48323870311201
55000,1.02,0.482707087067731
55100,1.02,0.481639877732057
55200,1.02,0.481104280385076
55300,1.02,0.480029001566511
55400,1.02,0.479489404516726
55500,1.02,0.478406283835983
55600,1.02,0.477862667953075
55700,1.02,0.47731770839418
55800,1.02,0.476223749751664
55900,1.02,0.475674746393542
56000,1.02,0.47457259340646
56100,1.02,0.474019526882835
56200,1.02,0.473465101616514
56300,1.02,0.472352166076081
56400,1.02,0.47179365138832
56500,1.02,0.47067251707304
56600,1.02,0.470109979499554
56700,1.02,0.469545980692943
56800,1.02,0.46841376489339
56900,1.02,0.467845629663633
57000,1.02,0.467276111068659
57100,1.02,0.466132914611249
57200,1.02,0.465559232142809
57300,1.02,0.464984157097451
57400,1.02,0.463829819978848
57500,1.02,0.463250553238479
57600,1.02,0.462669884587268
57700,1.02,0.461504247036158
57800,1.02,0.460919358532624
57900,1.02,0.460333143174077
58000,1.02,0.459156299033894
58100,1.02,0.458565750399452
58200,1.02,0.457973780863082
58300,1.02,0.456785569473726
58400,1.02,0.456189322801865
58500,1.02,0.455591561675681
58600,1.02,0.454992451522797
58700,1.02,0.453789922622816
58800,1.02,0.453186499008911
58900,1.02,0.452581632700872
59000,1.02,0.451975321255109
59100,1.02,0.450758435995267
59200,1.02,0.450147774023381
59300,1.02,0.449535657106139
59400,1.02,0.448922000105113
59500,1.02,0.44769046943801
59600,1.02,0.447072508137781
59700,1.02,0.446453079567815
59800,1.02,0.445832181258326
59900,1.02,0.444585965521636
60000,1.02,0.443960643146672
60100,1.02,0.443333841132963
60200,1.02,0.442705557003943
60300,1.02,0.441444451111038
60400,1.02,0.440811786910801
60500,1.02,0.440177549167754
60600,1.02,0.439541816928039
60700,1.02,0.438904587717154
60800,1.02,0.437625628487096
60900,1.02,0.436983893524715
61000,1.02,0.436340651705032
61100,1.02,0.435695900561447
61200,1.02,0.43504955752254
61300,1.02,0.434401780374347
61400,1.02,0.433101673501561
61500,1.02,0.432449338870725
61600,1.02,0.431795480179099
61700,1.02,0.431140094983498
61800,1.02,0.430483180845251
61900,1.02,0.429824814230389
62000,1.02,0.428503318546966
62100,1.02,0.427840185175724
62200,1.02,0.427175589557342
62300,1.02,0.426509450478167
62400,1.02,0.425841765539672
62500,1.02,0.425172532350333
62600,1.02,0.424501748525964
62700,1.02,0.423155519474039
62800,1.02,0.422480069517779
62900,1.02,0.421803059469752
63000,1.02,0.421124486987486
63100,1.02,0.420444349737883
63200,1.02,0.419762568037711
63300,1.02,0.419079371370187
63400,1.02,0.418394525556476
63500,1.02,0.417708105746141
63600,1.02,0.41633053502376
63700,1.02,0.415639379585055
63800,1.02,0.41494664109716
63900,1.02,0.414252317327714
64000,1.02,0.413556406057435
64100,1.02,0.41285890508051
64200,1.02,0.412159736254416
64300,1.02,0.411459049349748
64400,1.02,0.410756766206309
64500,1.02,0.410052884676185
64600,1.02,0.409347402626952
64700,1.02,0.408640317942094
64800,1.02,0.407221406975087
64900,1.02,0.406509501448974
65000,1.02,0.405795984990492
65100,1.02,0.405080855569055
65200,1.02,0.404364036666543
65300,1.02,0.403645675353798
65400,1.02,0.402925695099969
65500,1.02,0.402204093950465
65600,1.02,0.401480869972037
65700,1.02,0.400756021251867
65800,1.02,0.400029545898371
65900,1.02,0.399301442041366
66000,1.02,0.398571707833792
66100,1.02,0.397840341450327
66200,1.02,0.397107341089115
66300,1.02,0.396372631946205
66400,1.02,0.395636431059854
66500,1.02,0.394898517852894
66600,1.02,0.394158963704472
66700,1.02,0.393417766935964
66800,1.02,0.392674925894923
66900,1.02,0.391930438955587
67000,1.02,0.391184304519411
67100,1.02,0.390436521015593
67200,1.02,0.389687086901602
67300,1.02,0.388936000663728
67400,1.02,0.388183189308284
67500,1.02,0.387428794461223
67600,1.02,0.386672743127709
67700,1.02,0.385915033915313
67800,1.02,0.38515566546235
67900,1.02,0.384394636439555
68000,1.02,0.383632016147811
68100,1.02,0.382867661734581
68200,1.02,0.382101642964061
68300,1.02,0.381333958641324
68400,1.02,0.380564607606497
68500,1.02,0.379793518778952
68600,1.02,0.379020831050324
68700,1.02,0.378246473346842
68800,1.02,0.377470444654875
68900,1.02,0.376692743998883
69000,1.02,0.37591337044204
69100,1.02,0.375132323086859
69200,1.02,0.374349601075828
69300,1.02,0.373565203592051
69400,1.02,0.372779129859888
69500,1.02,0.371991379145601
69600,1.02,0.371201882391301
69700,1.02,0.370410843795504
69800,1.02,0.369618057844455
69900,1.02,0.369618057844455
70000,1.02,0.368823592410803
70100,1.02,0.368027446981519
70200,1.02,0.367229621085638
70300,1.02,0.366430114302627
70400,1.02,0.365628926257961
70500,1.02,0.364826056625079
70600,1.02,0.364021505126102
70700,1.02,0.363215271532543
70800,1.02,0.362407288925902
70900,1.02,0.361597690735809
71000,1.02,0.360786410069644
71100,1.02,0.359973446903618
71200,1.02,0.359973446903618
71300,1.02,0.359158801266934
71400,1.02,0.358342473242525
71500,1.02,0.357524528767173
71600,1.02,0.356704836049097
71700,1.02,0.355883461523667
71800,1.02,0.355060405496223
71900,1.02,0.354235668329599
72000,1.02,0.353409185368422
72100,1.02,0.352581087328014
72200,1.02,0.352581087328014
72300,1.02,0.351751309590228
72400,1.02,0.350919852755648
72500,1.02,0.350086717486262
72600,1.02,0.349251904506253
72700,1.02,0.3484154146028
72800,1.02,0.347577248626879
72900,1.02,0.346737407494086
73000,1.02,0.345895892185444
73100,1.02,0.345895892185444
73200,1.02,0.345052703748231
73300,1.02,0.344207779920857
73400,1.02,0.343361311819248
73500,1.02,0.342513110662771
73600,1.02,0.34166324124822
73700,1.02,0.340811704966619
73800,1.02,0.340811704966619
73900,1.02,0.339958503280273
74000,1.02,0.339103637723637
74100,1.02,0.338247109904171
74200,1.02,0.337388921503197
74300,1.02,0.336529074276788
74400,1.02,0.335667570056637
74500,1.02,0.335667570056637
74600,1.02,0.334804349112212
74700,1.02,0.333939536799148
74800,1.02,0.333073073450532
74900,1.02,0.332204961209382
75000,1.02,0.331335202298794
75100,1.02,0.331335202298794
75200,1.02,0.330463799022837
75300,1.02,0.329590753767466
75400,1.02,0.328716129319947
75500,1.02,0.327839807221454
75600,1.02,0.326961850803583
75700,1.02,0.326961850803583
75800,1.02,0.326082262788998
75900,1.02,0.325201045986572
76000,1.02,0.324318143526095
76100,1.02,0.323433678025436
76200,1.02,0.322547592693654
76300,1.02,0.322547592693654
76400,1.02,0.321659890695289
76500,1.02,0.320770575286108
76600,1.02,0.319879649814037
76700,1.02,0.318987117720137
76800,1.02,0.318987117720137
76900,1.02,0.31809298253956
77000,1.02,0.317197247902523
77100,1.02,0.31629991753527
77200,1.02,0.315400995261051
77300,1.02,0.315400995261051
77400,1.02,0.314500484889903
77500,1.02,0.313598390398238
77600,1.02,0.312694716063449
77700,1.02,0.311789466106643
77800,1.02,0.311789466106643
77900,1.02,0.310882644850822
78000,1.02,0.309974256721917
78100,1.02,0.309064306249773
78200,1.02,0.308152798069152
78300,1.02,0.308152798069152
78400,1.02,0.307239736920743
78500,1.02,0.306325127652157
78600,1.02,0.305408975218943
78700,1.02,0.305408975218943
78800,1.02,0.304491228581594
78900,1.02,0.303572005231284
79000,1.02,0.30265125424129
79100,1.02,0.30265125424129
79200,1.02,0.301728981009028
79300,1.02,0.300805191044918
79400,1.02,0.299879889973412
79500,1.02,0.298953138455028
79600,1.02,0.298953138455028
79700,1.02,0.298024832140082
79800,1.02,0.297095032287219
79900,1.02,0.296163744987249
80000,1.02,0.296163744987249
80100,1.02,0.29523097645014
80200,1.02,0.294296678784707
80300,1.02,0.293360966998785
80400,1.02,0.293360966998785
80500,1.02,0.292423793331463
80600,1.02,0.291485164479654
80700,1.02,0.290545087264585
80800,1.02,0.290545087264585
80900,1.02,0.289603568632832
81000,1.02,0.288660615657358
81100,1.02,0.287716235538532
81200,1.02,0.287716235538532
81300,1.02,0.286770435605182
81400,1.02,0.285823223315616
81500,1.02,0.284874606258653
81600,1.02,0.284874606258653
81700,1.02,0.283924539848145
81800,1.02,0.282973188604463
81900,1.02,0.282973188604463
82000,1.02,0.282020403861937
82100,1.02,0.281066246035037
82200,1.02,0.280110723381261
82300,1.02,0.280110723381261
82400,1.02,0.279153844293829
82500,1.02,0.278195617304002
82600,1.02,0.277236051081774
82700,1.02,0.277236051081774
82800,1.02,0.276275154436904
82900,1.02,0.275312936319925
83000,1.02,0.275312936319925
83100,1.02,0.274349405823164
83200,1.02,0.273384521820436
83300,1.02,0.272418394536821
83400,1.02,0.272418394536821
83500,1.02,0.271450983011839
83600,1.02,0.270482296915083
83700,1.02,0.270482296915083
83800,1.02,0.269512346062977
83900,1.02,0.268541140421058
84000,1.02,0.268541140421058
84100,1.02,0.26756873934141
84200,1.02,0.266595054254587
84300,1.02,0.265620145167926
84400,1.02,0.265620145167926
84500,1.02,0.264644022646814
84600,1.02,0.263666697409383
84700,1.02,0.263666697409383
84800,1.02,0.262688131939614
84900,1.02,0.261708434167792
85000,1.02,0.261708434167792
35000,1.04,0
35100,1.04,0
35200,1.04,0
35300,1.04,0
35400,1.04,0
35500,1.04,0
35600,1.04,0
35700,1.04,0
35800,1.04,0
35900,1.04,0
36000,1.04,0
36100,1.04,0
36200,1.04,0
36300,1.04,0
36400,1.04,0
36500,1.04,0
36600,1.04,0
36700,1.04,0
36800,1.04,0
36900,1.04,0
37000,1.04,0
37100,1.04,0
37200,1.04,0
37300,1.04,0
37400,1.04,0
37500,1.04,0
37600,1.04,0
37700,1.04,0
37800,1.04,0
37900,1.04,0
38000,1.04,0
38100,1.04,0
38200,1.04,0
38300,1.04,0
38400,1.04,0
38500,1.04,0
38600,1.04,0
38700,1.04,0
38800,1.04,0
38900,1.04,0
39000,1.04,0
39100,1.04,0
39200,1.04,0
39300,1.04,0
39400,1.04,0
39500,1.04,0
39600,1.04,0
39700,1.04,0
39800,1.04,0
39900,1.04,0
40000,1.04,0
40100,1.04,0
40200,1.04,0
40300,1.04,0
40400,1.04,0
40500,1.04,0
40600,1.04,0
40700,1.04,0
40800,1.04,0
40900,1.04,0
41000,1.04,0
41100,1.04,0
41200,1.04,0
41300,1.04,0
41400,1.04,0
41500,1.04,0
41600,1.04,0.627881014650668
41700,1.04,0.627207717506713
41800,1.04,0.626476968318301
41900,1.04,0.625733769750549
42000,1.04,0.625066780860696
42100,1.04,0.624323394019851
42200,1.04,0.623504928084431
42300,1.04,0.622744031109999
42400,1.04,0.621929441267364
