"N_tau","PE_before","PE_after"
48205.3540654333,0.0277286731261975,0.0277286731261975
49205.3540654333,0.0180152677217844,0.0388746467948225
50205.3540654333,0.0145918492631206,0.0436803796360312
51205.3540654333,0.0124636561293583,0.0475972144760285
52205.3540654333,0.0107142371358174,0.050872723800226
53205.3540654333,0.00928384810191902,0.0538224391614631
54205.3540654333,0.00812065992269169,0.0564216477486366
55205.3540654333,0.00718067550571494,0.0586551435338803
56205.3540654333,0.0063246993807781,0.0608867288722843
57205.3540654333,0.00564116103707875,0.0627398471686341
58205.3540654333,0.005015517974162,0.0645824973347245
59205.3540654333,0.0044446890506047,0.0664102350910396
60205.3540654333,0.00399668278223025,0.0678586338529281
61205.3540654333,0.0035847108171242,0.0692921971717832
62205.3540654333,0.00320682731367951,0.0707084516529646
63205.3540654333,0.00291657188242475,0.0721049350132241
64205.3540654333,0.00259619220287146,0.0734791037716052
65205.3540654333,0.00235120822214504,0.0744935303582297
66205.3540654333,0.00212508462351932,0.0754928866514696
67205.3540654333,0.00191677929986086,0.076799979792214
68205.3540654333,0.00172527037350822,0.0777598534318344
69205.3540654333,0.00158348839605978,0.0787009594168198
70205.3540654333,0.00141972735624403,0.0796221708111152
71205.3540654333,0.00129890313346035,0.0805224086786088
72205.3540654333,0.00115983392683116,0.0811103588393228
73205.3540654333,0.00105759445241833,0.0819731531025043
74205.3540654333,0.0009628915451279,0.0828119956065408
75205.3540654333,0.000875300414384589,0.083357397723163
76205.3540654333,0.00079440945158863,0.0841539417219128
77205.3540654333,0.00071982135980364,0.0846701339678911
78205.3540654333,0.000651153691051656,0.085421378834581
79205.3540654333,0.000603316075473913,0.0859063916624863
80205.3540654333,0.000544131560133375,0.086378374426399
81205.3540654333,0.00048988975258885,0.0870613130780525
82205.3540654333,0.000452254046232563,0.0874994622597952
83205.3540654333,0.000405881170803779,0.0879235375919145
84205.3540654333,0.000373791933713795,0.0883333036948079
85205.3540654333,0.000343872216808909,0.0887284069460104
86205.3540654333,0.000307151038711641,0.0891086232713746
87205.3540654333,0.000281842768989311,0.0894736815671588
88205.3540654333,0.000258328083627099,0.0898232621126466
89205.3540654333,0.000236503709624872,0.0901571603512727
90205.3540654333,0.000216270609058692,0.0904751058567481
91205.3540654333,0.000197533792508625,0.0907768536342744
92205.3540654333,0.000180202553437816,0.0910621476944791
93205.3540654333,0.000164190088304991,0.0911985684329128
94205.3540654333,0.000149413582425528,0.0914588174043834
95205.3540654333,0.000135794051956005,0.0917020343343453
96205.3540654333,0.000123256365749157,0.091928083898272
97205.3540654333,0.000111728978989529,0.0920345661581053
98205.3540654333,0.000101143913203914,0.0922344172510815
99205.3540654333,9.45788010490376e-05,0.0924165799458244
