"N_tau","PE_before","PE_after"
1474.69884048876,0.990309426131127,0.990309426131127
2474.69884048876,0.97279439925887,0.985783998792213
3474.69884048876,0.95460472511004,0.979995887654284
4474.69884048876,0.935564359618077,0.974271762330434
5474.69884048876,0.914864247533997,0.968546851465303
6474.69884048876,0.893131057400882,0.962901506564898
7474.69884048876,0.871107391583687,0.95728323651512
8474.69884048876,0.848736129029182,0.951601328276736
9474.69884048876,0.824999287119436,0.946035723077295
10474.6988404888,0.803029498128888,0.940549534829374
11474.6988404888,0.77856411542835,0.935032944191972
12474.6988404888,0.75457915897189,0.929301502484357
13474.6988404888,0.731773168757238,0.923967508839138
14474.6988404888,0.710824610708593,0.918564657130602
15474.6988404888,0.684709619004009,0.913130978477885
16474.6988404888,0.664937327757883,0.907707597935947
17474.6988404888,0.639976433908479,0.902336843904641
18474.6988404888,0.618155690141335,0.897062996004661
19474.6988404888,0.595425440471353,0.891526084747514
20474.6988404888,0.576604692142446,0.886562658068308
21474.6988404888,0.552315152999976,0.880950503653636
22474.6988404888,0.532303898054563,0.876004705615873
23474.6988404888,0.51181137498285,0.870872448535814
24474.6988404888,0.496148828480831,0.865548167304357
25474.6988404888,0.474909227825386,0.860537006326727
26474.6988404888,0.458739083726007,0.855358741788301
27474.6988404888,0.436902475624342,0.850009321441344
28474.6988404888,0.420350778933148,0.84504501821401
29474.6988404888,0.403680693440568,0.839936057336482
30474.6988404888,0.386922344745124,0.835270861209546
31474.6988404888,0.370107883831735,0.829880546571347
32474.6988404888,0.353271340147436,0.824960787883424
33474.6988404888,0.336448776568753,0.819918052553211
34474.6988404888,0.325259976928202,0.815403552941272
35474.6988404888,0.308544957035601,0.810125629607587
36474.6988404888,0.29746430732597,0.805402416591583
37474.6988404888,0.280967917147284,0.800579955618292
38474.6988404888,0.270071379136875,0.795657121351138
39474.6988404888,0.259270313127404,0.791356689831811
40474.6988404888,0.248577315116755,0.786244602905896
41474.6988404888,0.232768347860548,0.781780593519915
42474.6988404888,0.222401143523029,0.776475818852584
43474.6988404888,0.212186299444778,0.771845282197094
44474.6988404888,0.202136239707951,0.767137026676273
45474.6988404888,0.19226318697722,0.763153752413207
46474.6988404888,0.182579104167263,0.758301606545508
47474.6988404888,0.177811578483269,0.753370568966792
48474.6988404888,0.168432658568894,0.749200717964157
49474.6988404888,0.159271067509148,0.74412380934458
50474.6988404888,0.150337336007208,0.739831934967034
51474.6988404888,0.141641535808612,0.735484332379672
52474.6988404888,0.137385814746874,0.731080869034365
53474.6988404888,0.129064303524346,0.726621436296558
54474.6988404888,0.121002946747913,0.722105815780661
55474.6988404888,0.117072241660235,0.717534226017966
56474.6988404888,0.109415151188606,0.713836524832516
57474.6988404888,0.10569038604628,0.709163865045889
58474.6988404888,0.0984519804016626,0.704435076107004
59474.6988404888,0.0949396029581521,0.70061166331745
60474.6988404888,0.0881312128330684,0.695781983509139
61474.6988404888,0.0848361034027156,0.691877972974776
62474.6988404888,0.0816142161745626,0.687938242043343
63474.6988404888,0.075391208943997,0.682963344756204
64474.6988404888,0.0723904994214896,0.678943558255335
65474.6988404888,0.0666111547012163,0.674888364555861
66474.6988404888,0.0638325225443086,0.670797890045025
67474.6988404888,0.0611278091023266,0.666672275763484
68474.6988404888,0.0584968506803602,0.6625116777024
69474.6988404888,0.0534552146868968,0.658316267098097
70474.6988404888,0.051043881327474,0.654086230722661
71474.6988404888,0.0487049834108881,0.650891101549235
72474.6988404888,0.0464380502894065,0.646600967245345
73474.6988404888,0.0421177879017156,0.642276803225348
74474.6988404888,0.0400631616002118,0.639011496493468
75474.6988404888,0.0380779153827767,0.63462826752721
76474.6988404888,0.036161256769869,0.630211848152861
77474.6988404888,0.0343123367991173,0.626877851608345
78474.6988404888,0.0325302517531681,0.622403862070216
79474.6988404888,0.0308140450205569,0.619027052260434
80474.6988404888,0.0291627036818223,0.615632129541787
81474.6988404888,0.0275751824751523,0.611077649763106
