"N_tau","PE_before","PE_after"
147469.884048896,0.377546099257859,0.377546099257859
247469.884048896,0.0633852356548582,0.2388126087989
347469.884048896,0.00959928035982354,0.13252682020473
447469.884048896,0.00128011035444278,0.0737715286720511
547469.884048896,0.000136628549252422,0.0409203593255165
647469.884048896,1.23424334539116e-05,0.0228067864759962
747469.884048896,1.01636838274595e-06,0.0127034231080601
847469.884048896,7.5360369397324e-08,0.00700459087258537
947469.884048896,4.41807201518947e-09,0.00389612981711219
1047469.8840489,2.97185698078492e-10,0.0021780109291622
1147469.8840489,1.34684895867256e-11,0.00120948391396156
1247469.8840489,5.89327075583058e-13,0.000653999975205196
1347469.8840489,2.73859437046736e-14,0.000367785463733768
1447469.8840489,1.50010486806109e-15,0.000204596957595989
1547469.8840489,3.55240690210905e-17,0.00011304263063881
1647469.8840489,1.89647920571886e-18,6.23062423471958e-05
1747469.8840489,4.13313294561987e-20,3.44200068629513e-05
1847469.8840489,1.28725672903521e-21,1.91529348076409e-05
1947469.8840489,3.03818209279734e-23,1.03120617768177e-05
2047469.8840489,1.22374216084101e-24,5.90041129514172e-06
2147469.8840489,1.65414512925451e-26,3.12677243151585e-06
2247469.8840489,4.12895350531345e-28,1.780689079973e-06
2347469.8840489,8.14468483040296e-30,9.89459112118741e-07
2447469.8840489,3.63978851972932e-31,5.35887180492047e-07
2547469.8840489,4.58075920748695e-33,2.99849330801519e-07
2647469.8840489,1.43369601567128e-34,1.63974508732233e-07
2747469.8840489,1.09227255446613e-36,8.75616206878458e-08
2847469.8840489,2.29648813750018e-38,4.8745669130128e-08
2947469.8840489,4.01489954213871e-40,2.6581078787492e-08
3047469.8840489,5.78437087261523e-42,1.52293705188645e-08
3147469.8840489,6.80310000419513e-44,7.97087139813727e-09
3247469.8840489,6.46725468080364e-46,4.39821662434835e-09
3347469.8840489,4.91782418112406e-48,2.38230585718372e-09
3447469.8840489,1.6708564781629e-49,1.37154938051629e-09
3547469.8840489,8.54515312680071e-52,7.16452365698481e-10
3647469.8840489,2.20479179848456e-53,3.9924711352734e-10
3747469.8840489,7.33757929876891e-56,2.18987317829446e-10
3847469.8840489,1.40518858992161e-57,1.18179407690119e-10
3947469.8840489,2.37222765247788e-59,6.87355134589823e-11
4047469.8840489,3.51587308901005e-61,3.5951738613596e-11
4147469.8840489,4.92350615354568e-64,2.03441550663351e-11
4247469.8840489,5.17109435703787e-66,1.02977760177722e-11
4347469.8840489,4.69476192212665e-68,5.66205712116391e-12
4447469.8840489,3.66687960818652e-70,3.07073393681949e-12
4547469.8840489,2.45183283720984e-72,1.82453074472408e-12
4647469.8840489,1.39631441973674e-74,9.64164860289621e-13
4747469.8840489,9.9055636542042e-76,5.02131708428708e-13
4847469.8840489,4.39040562259367e-78,2.88250602128932e-13
4947469.8840489,1.63516713022963e-80,1.46039621605632e-13
5047469.8840489,5.08820812874216e-83,8.18949413081415e-14
5147469.8840489,1.31504723981586e-85,4.54246206544666e-14
5247469.8840489,6.22396905879779e-87,2.49166538794594e-14
5347469.8840489,1.2036247198662e-89,1.35134858396729e-14
5447469.8840489,1.90313823435045e-92,7.24499619665144e-15
5547469.8840489,7.00274734408509e-94,3.83897398004273e-15
5647469.8840489,8.08403694761676e-97,2.28996476935232e-15
5747469.8840489,2.53180111401028e-98,1.18743860716077e-15
5847469.8840489,2.10051440033798e-101,6.08201794845338e-16
5947469.8840489,5.55418737406802e-103,3.52927881050318e-16
6047469.8840489,3.25726336211651e-106,1.76712242517421e-16
6147469.8840489,7.21022555521272e-108,1.00669616086496e-16
6247469.8840489,1.50126839429605e-109,5.68712046180613e-17
6347469.8840489,5.3945403780791e-113,2.75228739265304e-17
6447469.8840489,9.29052643896614e-115,1.52517887349721e-17
6547469.8840489,2.26244527999658e-118,8.3781272449705e-18
6647469.8840489,3.19214045057369e-120,4.56163874579799e-18
6747469.8840489,4.20497764993395e-122,2.46144924086644e-18
6847469.8840489,5.16569275570909e-124,1.31614714602207e-18
6947469.8840489,6.29341787164002e-128,6.97282261010984e-19
7047469.8840489,6.2265451133231e-130,3.65973711891484e-19
7147469.8840489,5.71775406766684e-132,2.24275624928926e-19
7247469.8840489,4.86723892004127e-134,1.15766495892715e-19
7347469.8840489,2.79531720091995e-138,5.91794386233898e-20
7447469.8840489,1.88103587415381e-140,3.5547880749913e-20
7547469.8840489,1.16732301943825e-142,1.7860561682551e-20
7647469.8840489,6.67153220975847e-145,8.88402080575725e-21
7747469.8840489,3.50673553505192e-147,5.22691204158661e-21
7847469.8840489,1.69283727396924e-149,2.55375829392648e-21
7947469.8840489,7.4945131876497e-152,1.48222539074111e-21
8047469.8840489,3.03849179698496e-154,8.5522146247703e-22
8147469.8840489,1.12646686850876e-156,4.06995966094216e-22
8247469.8840489,3.81305241398688e-159,2.31558405453122e-22
8347469.8840489,1.1766782120886e-161,1.30941513273474e-22
8447469.8840489,3.30520366982168e-164,6.06449394099881e-23
8547469.8840489,8.43737627806837e-167,3.38002842511139e-23
8647469.8840489,1.9542776570097e-169,1.87200525825261e-23
8747469.8840489,4.10037339549423e-172,1.03021697417949e-23
8847469.8840489,7.78027394360257e-175,5.63325087627675e-24
8947469.8840489,1.33279679890438e-177,3.06035565141676e-24
9047469.8840489,2.05769369291998e-180,1.65173592034316e-24
9147469.8840489,2.85813022089669e-183,8.85601772622761e-25
9247469.8840489,3.5652645693032e-186,4.71670600011928e-25
9347469.8840489,3.98674353294477e-189,2.49525257631101e-25
9447469.8840489,3.98893983381673e-192,1.31110785286494e-25
9547469.8840489,3.56443177433415e-195,6.84200179239409e-26
9647469.8840489,2.8391157297107e-198,3.54585769953196e-26
9747469.8840489,2.01181138093957e-201,1.82484132758457e-26
9847469.8840489,2.01181138093957e-201,9.32538494762199e-27
9947469.8840489,1.26572392421758e-204,4.73171190927706e-27
10047469.8840489,7.05600622264661e-208,2.9981637037451e-27
10147469.8840489,3.47817970479552e-211,1.50312122699042e-27
10247469.8840489,1.5128881669645e-214,7.48112855867753e-28
10347469.8840489,5.79423139184612e-218,3.69612032512948e-28
10447469.8840489,5.79423139184612e-218,2.30043550520087e-28
10547469.8840489,1.94973008011541e-221,1.12253938578638e-28
10647469.8840489,5.7515014505709e-225,5.43653316424212e-29
10747469.8840489,1.48401081465359e-228,3.33864790971423e-29
10847469.8840489,3.34152889118167e-232,1.5965204012107e-29
10947469.8840489,3.34152889118167e-232,9.72116360571668e-30
11047469.8840489,6.5507466435505e-236,4.58906156774291e-30
11147469.8840489,1.11542515116603e-239,2.77018099484044e-30
11247469.8840489,1.64566667775163e-243,1.29072363146553e-30
11347469.8840489,1.64566667775163e-243,7.72330020879003e-31
11447469.8840489,2.09857098959703e-247,3.55111350723288e-31
11547469.8840489,2.307249924181e-251,2.10602768673546e-31
11647469.8840489,2.18144300864393e-255,9.55385447922951e-32
11747469.8840489,2.18144300864393e-255,5.61502966477831e-32
11847469.8840489,1.76904865164436e-259,2.51266886340673e-32
11947469.8840489,1.2272414984188e-263,1.46327592313598e-32
12047469.8840489,1.2272414984188e-263,8.49001255892982e-33
12147469.8840489,7.26341850498728e-268,3.72601789522069e-33
12247469.8840489,3.65744361691955e-272,2.14173122690135e-33
12347469.8840489,3.65744361691955e-272,1.22643387990468e-33
12447469.8840489,1.56250849118923e-276,5.27674552248259e-34
12547469.8840489,5.6472287351749e-281,2.99297348392187e-34
12647469.8840489,5.6472287351749e-281,1.69108853800764e-34
12747469.8840489,1.72168485908729e-285,7.13024069198483e-35
12847469.8840489,4.41459484273929e-290,3.98973620546132e-35
12947469.8840489,4.41459484273929e-290,2.22371140659527e-35
13047469.8840489,9.49153096518502e-295,1.23451836496524e-35
13147469.8840489,1.70590651650895e-299,6.82640722330373e-36
13247469.8840489,1.70590651650895e-299,2.78599378476193e-36
13347469.8840489,2.55498138346583e-304,1.52518439769581e-36
13447469.8840489,2.55498138346583e-304,8.31585795761149e-37
13547469.8840489,3.17869156336833e-309,4.51569698916444e-37
13647469.8840489,3.27435470292792e-314,2.44211463603375e-37
13747469.8840489,3.27435470292792e-314,1.31528936550422e-37
13847469.8840489,2.78341762897583e-319,7.05474051215439e-38
13947469.8840489,2.78341762897583e-319,2.74968617903781e-38
14047469.8840489,0,1.45952726428644e-38
14147469.8840489,0,7.71457934873963e-39
