"X","Y","PE_before","PE_after","optimal_N_tau","N_min","ba_flag","PE_optimal","max_N_tau_before","max_N_tau_after"
0.9,0.1,0,30000,1033.53936754286,1033.53936754286,0,0.992793790448689,1033.53936754286,31033.5393675429
0.95,0.1,0,30000,1233.10702089113,1233.10702089113,0,0.991656925581923,1233.10702089113,31233.1070208911
1,0.1,0,30000,1474.69884048876,1474.69884048876,0,0.990309426131127,1474.69884048876,31474.6988404888
1.05,0.1,0,30000,1767.81853847427,1767.81853847427,0,0.98872713719776,1767.81853847427,31767.8185384743
1.1,0.1,0,30000,2124.24142588099,2124.24142588099,0,0.986804177476693,2124.24142588099,32124.241425881
1.15,0.1,9999.99999999996,30000,2558.48474767574,2558.48474767574,0,0.984516370060351,12558.4847476757,32558.4847476757
1.2,0.1,9999.99999999997,30000,3088.42318708943,3088.42318708943,0,0.981707611073776,13088.4231870894,33088.4231870894
1.25,0.1,9999.99999999996,30000,3736.09866368034,3736.09866368034,0,0.978321976962783,13736.0986636803,33736.0986636803
1.3,0.1,10000,40000,4528.40294253069,4528.40294253069,0,0.974123535636355,14528.4029425307,44528.4029425307
1.35,0.1,9999.99999999996,40000,5498.23171765874,5498.23171765874,0,0.968941171545306,15498.2317176587,45498.2317176587
1.4,0.1,10000,30000,6685.30316176866,6685.30316176866,0,0.962508478711624,16685.3031617687,36685.3031617687
1.45,0.1,10000,30000.0000000001,8137.22438247835,8137.22438247835,0,0.954479584312416,18137.2243824784,38137.2243824784
1.5,0.1,10000,30000,9910.33954604896,9910.33954604896,0,0.944306167421132,19910.339546049,39910.339546049
1.55,0.1,10000,30000,12070.2138644238,12070.2138644238,0,0.93145859048668,22070.2138644238,42070.2138644238
1.6,0.1,0,30000,14691.5858067471,14691.5858067471,0,0.915158894652878,14691.5858067471,44691.5858067471
1.65,0.1,0,30000,17857.5287894011,17857.5287894011,0,0.894204378816461,17857.5287894011,47857.5287894011
1.7,0.1,0,20000,21657.0684582084,21657.0684582084,0,0.867134568947913,21657.0684582084,41657.0684582084
1.75,0.1,0,10000,26181.2819209026,26181.2819209026,0,0.832303104939853,26181.2819209026,36181.2819209026
1.8,0.1,0,0,41518.2709269245,31518.2709269245,1,0.787404803370523,0,0
1.85,0.1,0,0,47745.7130637602,37745.7130637602,1,0.738369528518455,0,0
1.9,0.1,0,0,54923.2915101674,44923.2915101674,1,0.671757100494021,0,0
1.95,0.1,0,0,63085.0941268532,53085.0941268532,1,0.580589556998894,0,0
2,0.1,0,0,82233.5030361097,62233.5030361097,1,0.45413629163267,0,0
2.05,0.1,0,0,102336.431344202,72336.4313442017,1,0.279386098071244,0,0
2.1,0.1,0,0,233328.246403618,83328.246403618,1,0.0381553842229662,0,0
2.15,0.1,0,0,435113.812736109,95113.8127361088,1,1.76196354757546e-05,0,0
2.2,0.1,0,0,337576.248618217,107576.248618217,1,2.12312637905429e-09,0,0
2.25,0.1,0,0,280586.491864389,120586.491864389,1,2.97936789716814e-13,0,0
2.3,0.1,0,0,254011.089522023,134011.089522023,1,5.59912577949725e-17,0,0
2.35,0.1,0,0,237721.304213048,147721.304213048,1,1.44508316899344e-20,0,0
2.4,0.1,0,0,231597.904898401,161597.904898401,1,5.1128882270131e-24,0,0
2.45,0.1,0,0,235535.089105353,175535.089105353,1,2.45409780377267e-27,0,0
2.5,0.1,0,0,239442.712856315,189442.712856315,1,1.5771395178403e-30,0,0
2.55,0.1,0,0,243245.482444004,203245.482444004,1,1.33783670734223e-33,0,0
2.6,0.1,0,0,256883.099514614,216883.099514614,1,1.47695693732757e-36,0,0
2.65,0.1,0,0,260308.289837004,230308.289837004,1,2.09327681397858e-39,0,0
2.7,0.1,0,0,273485.109915107,243485.109915107,1,3.76217293685038e-42,0,0
2.75,0.1,0,0,286387.333147371,256387.333147371,1,8.46661403608673e-45,0,0
2.8,0.1,0,0,298996.790782353,268996.790782353,1,2.35865467135068e-47,0,0
2.85,0.1,0,0,311301.592153168,281301.592153168,1,8.04702833447418e-50,0,0
2.9,0.1,0,0,323295.237973698,293295.237973698,1,3.32841255429808e-52,0,0
2.95,0.1,0,0,334975.131312841,304975.131312841,1,1.6532709753891e-54,0,0
3,0.1,0,0,346341.940158967,316341.940158967,1,9.77445418607882e-57,0,0
0.35,0.15,10000,10000,121.76364668549,121.76364668549,0,0.999660974376045,10121.7636466855,10121.7636466855
0.4,0.15,9999.99999999998,9999.99999999998,144.163321400123,144.163321400123,0,0.999364193966207,10144.1633214001,10144.1633214001
0.45,0.15,0,9999.99999999997,170.058918669531,170.058918669531,0,0.999076859013334,170.058918669531,10170.0589186695
0.5,0.15,0,20000,200.355654341158,200.355654341158,0,0.998784883172708,200.355654341158,20200.3556543412
0.55,0.15,0,20000,236.027615661333,236.027615661333,0,0.998477924452312,236.027615661333,20236.0276156613
0.6,0.15,0,20000,278.217605417836,278.217605417836,0,0.998146934776311,278.217605417836,20278.2176054178
0.65,0.15,0,20000,328.298353000243,328.298353000243,0,0.997784512862645,328.298353000243,20328.2983530002
0.7,0.15,0,20000,387.941107948156,387.941107948156,0,0.997380929777748,387.941107948156,20387.9411079482
0.75,0.15,0,20000,459.188335478899,459.188335478899,0,0.996926652690514,459.188335478899,20459.1883354789
0.8,0.15,0,30000,544.544844427347,544.544844427347,0,0.996405715487583,544.544844427347,30544.5448444273
0.85,0.15,0,30000,647.09705966409,647.09705966409,0,0.995808916856014,647.09705966409,30647.0970596641
0.9,0.15,0,30000,770.65196049107,770.65196049107,0,0.995113557007683,770.65196049107,30770.6519604911
0.95,0.15,0,30000,919.914444916993,919.914444916993,0,0.994305873675614,919.914444916993,30919.914444917
1,0.15,10000,30000,1100.71563432509,1100.71563432509,0,0.993352016168721,11100.7156343251,31100.7156343251
1.05,0.15,10000,30000,1320.280373021,1320.280373021,0,0.992218080573526,11320.280373021,31320.280373021
1.1,0.15,9999.99999999998,30000,1587.58282437152,1587.58282437152,0,0.990861039870987,11587.5828243715,31587.5828243715
1.15,0.15,9999.99999999998,30000,1913.76552643762,1913.76552643762,0,0.9892425084966,11913.7655264376,31913.7655264376
1.2,0.15,10000.0000000001,40000.0000000001,2312.63130071435,2312.63130071435,0,0.987264568726692,12312.6313007144,42312.6313007144
1.25,0.15,9999.99999999998,40000,2801.34744458632,2801.34744458632,0,0.984873601892591,12801.3474445863,42801.3474445863
1.3,0.15,9999.99999999999,40000,3401.07704686441,3401.07704686441,0,0.981917131607344,13401.0770468644,43401.0770468644
1.35,0.15,10000,40000,4138.0044308112,4138.0044308112,0,0.978295994824804,14138.0044308112,44138.0044308112
1.4,0.15,9999.99999999995,39999.9999999999,5044.13733132965,5044.13733132965,0,0.973764830737575,15044.1373313296,45044.1373313296
1.45,0.15,9999.99999999999,40000,6158.60668417751,6158.60668417751,0,0.968099331671673,16158.6066841775,46158.6066841775
1.5,0.15,9999.99999999999,40000,7528.59952597711,7528.59952597711,0,0.960973117340685,17528.5995259771,47528.5995259771
1.55,0.15,9999.99999999998,40000,9210.44213880612,9210.44213880612,0,0.951886595464565,19210.4421388061,49210.4421388061
1.6,0.15,10000,30000,11270.2341764674,11270.2341764674,0,0.940400014605344,21270.2341764674,41270.2341764674
1.65,0.15,10000,30000,13784.0504759471,13784.0504759471,0,0.925485477084465,23784.0504759471,43784.0504759471
1.7,0.15,0,30000,16837.2865877356,16837.2865877356,0,0.906264619238188,16837.2865877356,46837.2865877356
1.75,0.15,0,20000,20522.3132626231,20522.3132626231,0,0.881388832374482,20522.3132626231,40522.3132626231
1.8,0.15,0,20000,24934.9077737738,24934.9077737738,0,0.848597177457377,24934.9077737738,44934.9077737738
1.85,0.15,0,10000,30168.4456447988,30168.4456447988,0,0.805733967250608,30168.4456447988,40168.4456447988
1.9,0.15,0,0,46306.7155864868,36306.7155864868,1,0.75594869579351,0,0
1.95,0.15,0,0,53415.2086431553,43415.2086431553,1,0.691935771377821,0,0
2,0.15,0,0,61532.8450801198,51532.8450801198,1,0.602954197048969,0,0
2.05,0.15,0,0,70665.251801072,60665.251801072,1,0.476764152438481,0,0
2.1,0.15,0,0,100781.239175261,70781.2391752609,1,0.299230306234501,0,0
2.15,0.15,0,0,231813.471169815,81813.4711698147,1,0.0438919469097701,0,0
2.2,0.15,0,0,423663.397589214,93663.3975892144,1,2.63033682137645e-05,0,0
2.25,0.15,0,0,326208.875278991,106208.875278991,1,4.26062896040514e-09,0,0
2.3,0.15,0,0,269315.145475058,119315.145475058,1,7.88431580683941e-13,0,0
2.35,0.15,0,0,242843.220596945,132843.220596945,1,1.91008126957246e-16,0,0
2.4,0.15,0,0,226659.371307779,146659.371307779,1,6.21676976026409e-20,0,0
2.45,0.15,0,0,220640.138063175,160640.138063175,1,2.71733704974787e-23,0,0
2.5,0.15,0,0,224677.049254004,174677.049254004,1,1.58122742186941e-26,0,0
2.55,0.15,0,0,228677.739951265,188677.739951265,1,1.21068115381593e-29,0,0
2.6,0.15,0,0,242566.078261373,202566.078261373,1,1.20408401811636e-32,0,0
2.65,0.15,0,0,246281.202300801,216281.202300801,1,1.53694262579333e-35,0,0
2.7,0.15,0,0,259775.91222182,229775.91222182,1,2.48576206948586e-38,0,0
2.75,0.15,0,0,273014.439226669,243014.439226669,1,5.03483959456507e-41,0,0
2.8,0.15,0,0,285971.333411528,255971.333411528,1,1.26311020214642e-43,0,0
2.85,0.15,0,0,298628.86609864,268628.86609864,1,3.88378955064676e-46,0,0
2.9,0.15,0,0,310975.934386905,280975.934386905,1,1.44916821554544e-48,0,0
2.95,0.15,0,0,323006.63131609,293006.63131609,1,6.50168972890517e-51,0,0
3,0.15,0,0,334718.965043542,304718.965043542,1,3.47625375516776e-53,0,0
0.4,0.2,490000.000000001,490000.000000001,101.317122239514,101.317122239514,0,1,490101.31712224,490101.31712224
0.45,0.2,20000,9999.99999999997,122.34390951903,122.34390951903,0,0.999731869672057,20122.343909519,10122.343909519
0.5,0.2,10000,20000,145.4664385379,145.4664385379,0,0.999484930684089,10145.4664385379,20145.4664385379
0.55,0.2,9999.99999999999,20000,172.322865440409,172.322865440409,0,0.99923654557234,10172.3228654404,20172.3228654404
0.6,0.2,10000,20000,203.891911372,203.891911372,0,0.998977829902844,10203.891911372,20203.891911372
0.65,0.2,10000,20000,241.241175926277,241.241175926277,0,0.998700554669317,10241.2411759263,20241.2411759263
0.7,0.2,10000,20000,285.631124857362,285.631124857362,0,0.998397732807237,10285.6311248574,20285.6311248574
0.75,0.2,0,30000,338.589628758885,338.589628758885,0,0.998061266002951,338.589628758885,30338.5896287589
0.8,0.2,9999.99999999999,30000,401.983518362205,401.983518362205,0,0.997682158726828,10401.9835183622,30401.9835183622
0.85,0.2,10000,30000,478.109181008803,478.109181008803,0,0.997248267775216,10478.1091810088,30478.1091810088
0.9,0.2,10000,30000,569.802644454165,569.802644454165,0,0.996751339235293,10569.8026444542,30569.8026444542
0.95,0.2,10000,30000,680.576187295184,680.576187295184,0,0.996172586948415,10680.5761872952,30680.5761872952
1,0.2,9999.99999999999,30000,814.787416280212,814.787416280212,0,0.995492471763807,10814.7874162802,30814.7874162802
1.05,0.2,9999.99999999997,30000,977.854144948433,977.854144948433,0,0.99469184788299,10977.8541449484,30977.8541449484
1.1,0.2,10000,40000,1176.529330669,1176.529330669,0,0.993737251148547,11176.529330669,41176.529330669
1.15,0.2,10000,40000,1419.23301665236,1419.23301665236,0,0.992591395013166,11419.2330166524,41419.2330166524
1.2,0.2,9999.99999999998,40000,1716.46506208382,1716.46506208382,0,0.991213881271329,11716.4650620838,41716.4650620838
1.25,0.2,9999.99999999997,40000,2081.33723282413,2081.33723282413,0,0.989528760033765,12081.3372328241,42081.3372328241
1.3,0.2,10000,40000,2530.19430282816,2530.19430282816,0,0.987475425240299,12530.1943028282,42530.1943028282
1.35,0.2,9999.99999999999,40000,3083.39556423751,3083.39556423751,0,0.984929478473865,13083.3955642375,43083.3955642375
1.4,0.2,10000,40000,3766.16432662248,3766.16432662248,0,0.981784500003003,13766.1643266225,43766.1643266225
1.45,0.2,9999.99999999999,40000,4609.74923388731,4609.74923388731,0,0.977832883455523,14609.7492338873,44609.7492338873
1.5,0.2,9999.99999999999,40000,5652.43646128901,5652.43646128901,0,0.972886378572553,15652.436461289,45652.436461289
1.55,0.2,10000,40000,6940.87999573989,6940.87999573989,0,0.966589493413745,16940.8799957399,46940.8799957399
1.6,0.2,10000,40000,8531.19787168508,8531.19787168508,0,0.958510743422901,18531.1978716851,48531.1978716851
1.65,0.2,10000,40000,10489.9718854788,10489.9718854788,0,0.948193624218661,20489.9718854788,50489.9718854788
1.7,0.2,10000,30000,12894.3954583944,12894.3954583944,0,0.934711843631346,22894.3954583944,42894.3954583944
1.75,0.2,10000,30000,15832.1067044238,15832.1067044238,0,0.917166890204137,25832.1067044238,45832.1067044238
1.8,0.2,0,30000,19398.8347334031,19398.8347334031,0,0.8942257613171,19398.8347334031,49398.8347334031
1.85,0.2,0,20000,23695.1514166481,23695.1514166481,0,0.863704323605274,23695.1514166481,43695.1514166481
1.9,0.2,0,10000,28820.0435944218,28820.0435944218,0,0.823342984207076,28820.0435944218,38820.0435944218
1.95,0.2,0,0,44863.7934141706,34863.7934141706,1,0.773258617734945,0,0
2,0.2,0,0,51898.2749707284,41898.2749707284,1,0.711876055872033,0,0
2.05,0.2,0,0,59967.7386197303,49967.7386197303,1,0.625171688586306,0,0
2.1,0.2,0,0,69081.3069338897,59081.3069338897,1,0.500270395941506,0,0
2.15,0.2,0,0,99209.1233129409,69209.1233129409,1,0.32005475447712,0,0
2.2,0.2,0,0,220282.025415895,80282.0254158946,1,0.05048291055352,0,0
2.25,0.2,0,0,402197.63151022,92197.6315102204,1,3.94046765572341e-05,0,0
2.3,0.2,0,0,304828.737454097,104828.737454097,1,8.61227386130643e-09,0,0
2.35,0.2,0,0,258033.964594127,118033.964594127,1,2.10909613122078e-12,0,0
2.4,0.2,0,0,231668.575557904,131668.575557904,1,6.60941761346216e-16,0,0
2.45,0.2,0,0,215593.37701388,145593.37701388,1,2.72135005782623e-19,0,0
2.5,0.2,0,0,209680.847811865,159680.847811865,1,1.47378780426511e-22,0,0
2.55,0.2,0,0,213819.485968874,173819.485968874,1,1.04253131947828e-25,0,0
2.6,0.2,0,0,227914.898770313,187914.898770313,1,9.53290397552917e-29,0,0
2.65,0.2,0,0,231889.924642143,201889.924642143,1,1.11501004768444e-31,0,0
2.7,0.2,0,0,245683.379373038,215683.379373038,1,1.64827859628396e-34,0,0
2.75,0.2,0,0,259247.9096793,229247.9096793,1,3.04650245648496e-37,0,0
2.8,0.2,0,0,262548.534740698,242548.534740698,1,6.96991242072383e-40,0,0
