"N_tau","PE_before","PE_after"
101.66072184183,1,1
1101.66072184183,1,1
2101.66072184183,1,1
3101.66072184183,1,1
4101.66072184183,1,1
5101.66072184183,1,1
6101.66072184183,1,1
7101.66072184183,1,1
8101.66072184183,1,1
9101.66072184183,1,1
10101.6607218418,1,1
11101.6607218418,1,1
12101.6607218418,1,1
13101.6607218418,1,1
14101.6607218418,1,1
15101.6607218418,1,1
16101.6607218418,1,1
17101.6607218418,1,1
18101.6607218418,1,1
19101.6607218418,1,1
20101.6607218418,1,1
21101.6607218418,1,1
22101.6607218418,1,1
23101.6607218418,1,1
24101.6607218418,1,1
25101.6607218418,1,1
26101.6607218418,1,1
27101.6607218418,1,1
28101.6607218418,1,1
29101.6607218418,1,1
30101.6607218418,1,1
31101.6607218418,1,1
32101.6607218418,1,1
33101.6607218418,1,1
34101.6607218418,1,1
35101.6607218418,1,1
36101.6607218418,1,1
37101.6607218418,1,1
38101.6607218418,1,1
39101.6607218418,1,1
40101.6607218418,1,1
41101.6607218418,1,1
42101.6607218418,1,1
43101.6607218418,1,1
44101.6607218418,1,1
45101.6607218418,1,1
46101.6607218418,1,1
47101.6607218418,1,1
48101.6607218418,1,1
49101.6607218418,1,1
50101.6607218418,1,1
51101.6607218418,1,1
52101.6607218418,1,1
53101.6607218418,1,1
54101.6607218418,1,1
55101.6607218418,1,1
56101.6607218418,1,1
57101.6607218418,1,1
58101.6607218418,1,1
59101.6607218418,1,1
60101.6607218418,1,1
61101.6607218418,1,1
62101.6607218418,1,1
63101.6607218418,1,1
64101.6607218418,1,1
65101.6607218418,1,1
66101.6607218418,1,1
67101.6607218418,1,1
68101.6607218418,1,1
69101.6607218418,1,1
70101.6607218418,1,1
71101.6607218418,1,1
72101.6607218418,1,1
73101.6607218418,1,1
74101.6607218418,1,1
75101.6607218418,1,1
76101.6607218418,1,1
77101.6607218418,1,1
78101.6607218418,1,1
79101.6607218418,1,1
80101.6607218418,1,1
81101.6607218418,1,1
82101.6607218418,1,1
83101.6607218418,1,1
84101.6607218418,1,1
85101.6607218418,1,1
86101.6607218418,1,1
87101.6607218418,1,1
88101.6607218418,1,1
89101.6607218418,1,1
90101.6607218418,1,1
91101.6607218418,1,1
92101.6607218418,1,1
93101.6607218418,1,1
94101.6607218418,1,1
95101.6607218418,1,1
96101.6607218418,1,1
97101.6607218418,1,1
98101.6607218418,1,1
99101.6607218418,1,1
100101.660721842,1,1
101101.660721842,1,1
102101.660721842,1,1
103101.660721842,1,1
104101.660721842,1,1
105101.660721842,1,1
106101.660721842,1,1
107101.660721842,1,1
108101.660721842,1,1
109101.660721842,1,1
110101.660721842,1,1
111101.660721842,1,1
112101.660721842,1,1
113101.660721842,1,1
114101.660721842,1,1
115101.660721842,1,1
116101.660721842,1,1
117101.660721842,1,1
118101.660721842,1,1
119101.660721842,1,1
120101.660721842,1,1
121101.660721842,1,1
122101.660721842,1,1
123101.660721842,1,1
124101.660721842,1,1
125101.660721842,1,1
126101.660721842,1,1
127101.660721842,1,1
128101.660721842,1,1
129101.660721842,1,1
130101.660721842,1,1
131101.660721842,1,1
132101.660721842,1,1
133101.660721842,1,1
134101.660721842,1,1
135101.660721842,1,1
136101.660721842,1,1
137101.660721842,1,1
138101.660721842,1,1
139101.660721842,1,1
140101.660721842,1,1
141101.660721842,1,1
142101.660721842,1,1
143101.660721842,1,1
144101.660721842,1,1
145101.660721842,1,1
146101.660721842,1,1
147101.660721842,1,1
148101.660721842,1,1
149101.660721842,1,1
150101.660721842,1,1
151101.660721842,1,1
152101.660721842,1,1
153101.660721842,1,1
154101.660721842,1,1
155101.660721842,1,1
156101.660721842,1,1
157101.660721842,1,1
158101.660721842,1,1
159101.660721842,1,1
160101.660721842,1,1
161101.660721842,1,1
162101.660721842,1,1
163101.660721842,1,1
164101.660721842,1,1
165101.660721842,1,1
166101.660721842,1,1
167101.660721842,1,1
168101.660721842,1,1
169101.660721842,1,1
170101.660721842,1,1
171101.660721842,1,1
172101.660721842,1,1
173101.660721842,1,1
174101.660721842,1,1
175101.660721842,1,1
176101.660721842,1,1
177101.660721842,1,1
178101.660721842,1,1
179101.660721842,1,1
180101.660721842,1,1
181101.660721842,1,1
182101.660721842,1,1
183101.660721842,1,1
184101.660721842,1,1
185101.660721842,1,1
186101.660721842,1,1
187101.660721842,1,1
188101.660721842,1,1
189101.660721842,1,1
190101.660721842,1,1
191101.660721842,1,1
192101.660721842,1,1
193101.660721842,1,1
194101.660721842,1,1
195101.660721842,1,1
196101.660721842,1,1
197101.660721842,1,1
198101.660721842,1,1
199101.660721842,1,1
200101.660721842,1,1
201101.660721842,1,1
202101.660721842,1,1
203101.660721842,1,1
204101.660721842,1,1
205101.660721842,1,1
206101.660721842,1,1
207101.660721842,1,1
208101.660721842,1,1
209101.660721842,1,1
210101.660721842,1,1
211101.660721842,1,1
212101.660721842,1,1
213101.660721842,1,1
214101.660721842,1,1
215101.660721842,1,1
216101.660721842,1,1
217101.660721842,1,1
218101.660721842,1,1
219101.660721842,1,1
220101.660721842,1,1
221101.660721842,1,1
222101.660721842,1,1
223101.660721842,1,1
224101.660721842,1,1
225101.660721842,1,1
226101.660721842,1,1
227101.660721842,1,1
228101.660721842,1,1
229101.660721842,1,1
230101.660721842,1,1
231101.660721842,1,1
232101.660721842,1,1
233101.660721842,1,1
234101.660721842,1,1
235101.660721842,1,1
236101.660721842,1,1
237101.660721842,1,1
238101.660721842,1,1
239101.660721842,1,1
240101.660721842,1,1
241101.660721842,1,1
242101.660721842,1,1
243101.660721842,1,1
244101.660721842,1,1
245101.660721842,1,1
246101.660721842,1,1
247101.660721842,1,1
248101.660721842,1,1
249101.660721842,1,1
250101.660721842,1,1
251101.660721842,1,1
252101.660721842,1,1
253101.660721842,1,1
254101.660721842,1,1
255101.660721842,1,1
256101.660721842,1,1
257101.660721842,1,1
258101.660721842,1,1
259101.660721842,1,1
260101.660721842,1,1
261101.660721842,1,1
262101.660721842,1,1
263101.660721842,1,1
264101.660721842,1,1
265101.660721842,1,1
266101.660721842,1,1
267101.660721842,1,1
268101.660721842,1,1
269101.660721842,1,1
270101.660721842,1,1
271101.660721842,1,1
272101.660721842,1,1
273101.660721842,1,1
274101.660721842,1,1
275101.660721842,1,1
276101.660721842,1,1
277101.660721842,1,1
278101.660721842,1,1
279101.660721842,1,1
280101.660721842,1,1
281101.660721842,1,1
282101.660721842,1,1
283101.660721842,1,1
284101.660721842,1,1
285101.660721842,1,1
286101.660721842,1,1
287101.660721842,1,1
288101.660721842,1,1
289101.660721842,1,1
290101.660721842,1,1
291101.660721842,1,1
292101.660721842,1,1
293101.660721842,1,1
294101.660721842,1,1
295101.660721842,1,1
296101.660721842,1,1
297101.660721842,1,1
298101.660721842,1,1
299101.660721842,1,1
300101.660721842,1,1
301101.660721842,1,1
302101.660721842,1,1
303101.660721842,1,1
304101.660721842,1,1
305101.660721842,1,1
306101.660721842,1,1
307101.660721842,1,1
308101.660721842,1,1
309101.660721842,1,1
310101.660721842,1,1
311101.660721842,1,1
312101.660721842,1,1
313101.660721842,1,1
314101.660721842,1,1
315101.660721842,1,1
316101.660721842,1,1
317101.660721842,1,1
318101.660721842,1,1
319101.660721842,1,1
320101.660721842,1,1
321101.660721842,1,1
322101.660721842,1,1
323101.660721842,1,1
324101.660721842,1,1
325101.660721842,1,1
326101.660721842,1,1
327101.660721842,1,1
328101.660721842,1,1
329101.660721842,1,1
330101.660721842,1,1
331101.660721842,1,1
332101.660721842,1,1
333101.660721842,1,1
334101.660721842,1,1
335101.660721842,1,1
336101.660721842,1,1
337101.660721842,1,1
338101.660721842,1,1
339101.660721842,1,1
340101.660721842,1,1
341101.660721842,1,1
342101.660721842,1,1
343101.660721842,1,1
344101.660721842,1,1
345101.660721842,1,1
346101.660721842,1,1
347101.660721842,1,1
348101.660721842,1,1
349101.660721842,1,1
350101.660721842,1,1
351101.660721842,1,1
352101.660721842,1,1
353101.660721842,1,1
354101.660721842,1,1
355101.660721842,1,1
356101.660721842,1,1
357101.660721842,1,1
358101.660721842,1,1
359101.660721842,1,1
360101.660721842,1,1
361101.660721842,1,1
