"n_tau","PE_before","PE_after"
101.438510456631,1,1
10101.4385104566,1,1
20101.4385104566,1,1
30101.4385104566,1,1
40101.4385104566,1,1
50101.4385104566,1,1
60101.4385104566,1,1
70101.4385104566,1,1
80101.4385104566,1,1
90101.4385104566,1,1
100101.438510457,1,1
110101.438510457,1,1
120101.438510457,1,1
130101.438510457,1,1
140101.438510457,1,1
150101.438510457,1,1
160101.438510457,1,1
170101.438510457,1,1
180101.438510457,1,1
190101.438510457,1,1
200101.438510457,1,1
210101.438510457,1,1
220101.438510457,1,1
230101.438510457,1,1
240101.438510457,1,1
250101.438510457,1,1
260101.438510457,1,1
270101.438510457,1,1
280101.438510457,1,1
290101.438510457,1,1
300101.438510457,1,1
310101.438510457,1,1
320101.438510457,1,1
330101.438510457,1,1
340101.438510457,1,1
350101.438510457,1,1
360101.438510457,1,1
370101.438510457,1,1
380101.438510457,1,1
390101.438510457,1,1
400101.438510457,1,1
410101.438510457,1,1
420101.438510457,1,1
430101.438510457,1,1
440101.438510457,1,1
450101.438510457,1,1
460101.438510457,1,1
470101.438510457,1,1
480101.438510457,1,1
490101.438510457,1,1
