"n_tau","PE_before","PE_after"
257232.706410389,3.48398245875876e-47,3.48398245875876e-47
267232.706410389,1.0729059858869e-47,4.3831827548328e-47
277232.706410389,3.46569869694814e-48,4.48962008562136e-47
287232.706410389,9.9742631601289e-49,4.52859448140634e-47
297232.706410389,2.7065993589729e-49,4.5415050595535e-47
307232.706410389,7.0353464883986e-50,4.54108090260656e-47
317232.706410389,1.62599295406065e-50,4.53333034983288e-47
327232.706410389,3.98758094408852e-51,4.51987039978518e-47
337232.706410389,9.48565140229562e-52,4.50313428334932e-47
347232.706410389,2.03247479441976e-52,4.48510672316994e-47
357232.706410389,4.67603408655738e-53,4.46334991907279e-47
367232.706410389,1.05382489228031e-53,4.44016771274216e-47
377232.706410389,2.40605289241959e-54,4.4163927509266e-47
387232.706410389,5.78241077762559e-55,4.38972819516617e-47
397232.706410389,1.52488947625337e-55,4.36349313736334e-47
407232.706410389,3.58944442020854e-56,4.33850338641821e-47
417232.706410389,7.44974165588671e-57,4.30753404267923e-47
427232.706410389,1.80683532574465e-57,4.27825428760786e-47
437232.706410389,3.93973633795677e-58,4.24687472383536e-47
447232.706410389,1.07146536933928e-58,4.21826293196494e-47
457232.706410389,2.68769674999461e-59,4.18802979092034e-47
467232.706410389,6.17680606304974e-60,4.15614476138159e-47
477232.706410389,1.92713852638852e-60,4.12257774960896e-47
487232.706410389,3.73007471781727e-61,4.08730869958716e-47
497232.706410389,1.0129869221871e-61,4.05031749794915e-47
