"n_tau","PE_before","PE_after"
101.732917002498,1,1
10101.7329170025,1,1
20101.7329170025,1,1
30101.7329170025,1,1
40101.7329170025,1,1
50101.7329170025,1,1
60101.7329170025,1,1
70101.7329170025,1,1
80101.7329170025,1,1
90101.7329170025,1,1
100101.732917003,1,1
110101.732917003,1,1
120101.732917003,1,1
130101.732917003,1,1
140101.732917002,1,1
150101.732917002,1,1
160101.732917002,1,1
170101.732917002,1,1
180101.732917002,1,1
190101.732917002,1,1
200101.732917002,1,1
210101.732917002,1,1
220101.732917002,1,1
230101.732917002,1,1
240101.732917002,1,1
250101.732917002,1,1
260101.732917002,1,1
270101.732917003,1,1
280101.732917003,1,1
290101.732917003,1,1
300101.732917003,1,1
310101.732917003,1,1
320101.732917003,1,1
330101.732917003,1,1
340101.732917003,1,1
350101.732917003,1,1
360101.732917003,1,1
370101.732917003,1,1
380101.732917003,1,1
390101.732917003,1,1
400101.732917003,1,1
410101.732917003,1,1
420101.732917003,1,1
430101.732917003,1,1
440101.732917003,1,1
450101.732917003,1,1
460101.732917003,1,1
470101.732917003,1,1
480101.732917003,1,1
490101.732917003,1,1
