"n_tau","PE_before","PE_after"
338521.856744574,6.36945432699219e-64,6.36945432699219e-64
348521.856744574,4.27924424257828e-65,1.02143451155194e-63
358521.856744574,4.75957831720509e-66,1.05774653929647e-63
368521.856744574,5.92361860742767e-67,1.06840140899846e-63
378521.856744574,7.42482251075355e-68,1.07056099039941e-63
388521.856744574,1.08543872175771e-68,1.06881491003145e-63
398521.856744574,1.63012642765035e-69,1.06477662778873e-63
408521.856744574,2.44273793367499e-70,1.05912083862357e-63
418521.856744574,3.99611965718549e-71,1.05300770835764e-63
428521.856744574,6.36667268717039e-72,1.04544695155422e-63
438521.856744574,1.02865490758458e-72,1.03784799837803e-63
448521.856744574,1.76564886328621e-73,1.02992686407453e-63
458521.856744574,3.38856083633048e-74,1.02098742913885e-63
468521.856744574,7.67101910608568e-75,1.01202616554619e-63
478521.856744574,1.5551431230362e-75,1.00329929236647e-63
488521.856744574,2.79206452758454e-76,9.9382644793342e-64
498521.856744574,6.42038742506107e-77,9.83580717510889e-64
