"n_tau","PE_before","PE_after"
100455.649356706,2.90742962816356e-07,2.90742962816356e-07
110455.649356706,2.64856677293312e-07,3.02456526849168e-07
120455.649356706,2.47590513365388e-07,3.04607548152553e-07
130455.649356706,2.30186228920359e-07,3.05489973457537e-07
140455.649356706,2.10737222216419e-07,3.05776085064218e-07
150455.649356706,1.88909861383529e-07,3.05733129468704e-07
160455.649356706,1.64413353133445e-07,3.05473838986072e-07
170455.649356706,1.3874853537373e-07,3.05062307668191e-07
180455.649356706,1.13743837967564e-07,3.04559777280532e-07
190455.649356706,8.97369359965505e-08,3.03950958367503e-07
200455.649356706,6.8549309419766e-08,3.03251620143619e-07
210455.649356706,5.1379746855422e-08,3.02530099182529e-07
220455.649356706,3.67207487798651e-08,3.01765251160201e-07
230455.649356706,2.49734053115387e-08,3.00973627649956e-07
240455.649356706,1.67604192504258e-08,3.00171683746223e-07
250455.649356706,1.13429385606653e-08,2.99299961981245e-07
260455.649356706,7.21129203724214e-09,2.98357251678518e-07
270455.649356706,4.50679461269284e-09,2.97516771053748e-07
280455.649356706,2.80200858309273e-09,2.96533969106011e-07
290455.649356706,1.63744343638761e-09,2.95587255428098e-07
300455.649356706,9.65966631265988e-10,2.94691655444442e-07
310455.649356706,5.85550696430289e-10,2.93754715280838e-07
320455.649356706,3.37788830587544e-10,2.92776565677389e-07
330455.649356706,1.8444319840621e-10,2.91757342616109e-07
340455.649356706,1.06355372900344e-10,2.90697286402879e-07
350455.649356706,5.85552922507576e-11,2.89721105163706e-07
360455.649356706,3.06482522736394e-11,2.88713342001515e-07
370455.649356706,1.75497168331674e-11,2.87674422566976e-07
380455.649356706,9.67336724268595e-12,2.86604852194317e-07
390455.649356706,5.11744302635237e-12,2.85644253254215e-07
400455.649356706,2.59002554664512e-12,2.84518815220414e-07
410455.649356706,1.50648882598969e-12,2.83510404040132e-07
420455.649356706,8.51658559982199e-13,2.8233160500165e-07
430455.649356706,4.67151008074141e-13,2.81277726144333e-07
440455.649356706,2.48165089683421e-13,2.80203609531889e-07
450455.649356706,1.27425085038775e-13,2.79109875776446e-07
460455.649356706,6.31063241085059e-14,2.77997209663496e-07
470455.649356706,3.86729597678175e-14,2.7686633057417e-07
480455.649356706,1.79392074189213e-14,2.75883079431903e-07
490455.649356706,1.04995603466464e-14,2.74720365670755e-07
