"n_tau","PE_before","PE_after"
101.51179150385,1,1
10101.5117915038,1,1
20101.5117915038,1,1
30101.5117915038,1,1
40101.5117915038,1,1
50101.5117915038,1,1
60101.5117915038,1,1
70101.5117915039,1,1
80101.5117915039,1,1
90101.5117915039,1,1
100101.511791504,1,1
110101.511791504,1,1
120101.511791504,1,1
130101.511791504,1,1
140101.511791504,1,1
150101.511791504,1,1
160101.511791504,1,1
170101.511791504,1,1
180101.511791504,1,1
190101.511791504,1,1
200101.511791504,1,1
210101.511791504,1,1
220101.511791504,1,1
230101.511791504,1,1
240101.511791504,1,1
250101.511791504,1,1
260101.511791504,1,1
270101.511791504,1,1
280101.511791504,1,1
290101.511791504,1,1
300101.511791504,1,1
310101.511791504,1,1
320101.511791504,1,1
330101.511791504,1,1
340101.511791504,1,1
350101.511791504,1,1
360101.511791504,1,1
370101.511791504,1,1
380101.511791504,1,1
390101.511791504,1,1
400101.511791504,1,1
410101.511791504,1,1
420101.511791504,1,1
430101.511791504,1,1
440101.511791504,1,1
450101.511791504,1,1
460101.511791504,1,1
470101.511791504,1,1
480101.511791504,1,1
490101.511791504,1,1
