"N_tau","PE_before","PE_after"
4208.9246456041,0.926567798964714,0.926567798964714
5208.9246456041,0.84547832872912,0.957021884860869
6208.9246456041,0.793445060966043,0.959648865295207
7208.9246456041,0.747239396384483,0.95888095761732
8208.9246456041,0.704521132983137,0.956731055673372
9208.9246456041,0.662817701136416,0.954053917427666
10208.9246456041,0.624102882885685,0.950788582514011
11208.9246456041,0.586246142346352,0.947339591012712
12208.9246456041,0.554229486779667,0.943636478299431
13208.9246456041,0.520794683416226,0.939780797959321
14208.9246456041,0.490498205553588,0.935866902296024
15208.9246456041,0.459369472605249,0.931984217984779
16208.9246456041,0.432147489796378,0.928216594763961
17208.9246456041,0.404551914924874,0.924181974570435
18208.9246456041,0.38136717974622,0.920363901608367
19208.9246456041,0.358102146953697,0.916320784245648
20208.9246456041,0.334849725634578,0.91259275628926
21208.9246456041,0.316322944422422,0.908108000152615
22208.9246456041,0.293345589197605,0.904582879559796
23208.9246456041,0.275175392676608,0.900289645281807
24208.9246456041,0.257254548404113,0.89645148948703
25208.9246456041,0.244011881529315,0.892463075406278
26208.9246456041,0.226664893462451,0.888320274998798
27208.9246456041,0.213918390595289,0.884747833907895
28208.9246456041,0.197319656238392,0.881063337194973
29208.9246456041,0.185198095608771,0.876491225874656
30208.9246456041,0.173382232804552,0.872552377497406
31208.9246456041,0.161893514390842,0.869315876158699
32208.9246456041,0.150752328026198,0.865160925611339
33208.9246456041,0.143527531179705,0.860882742432808
34208.9246456041,0.133007536346438,0.857369479956821
35208.9246456041,0.122882945345294,0.85377490961925
36208.9246456041,0.116360326966052,0.85009734549298
37208.9246456041,0.106927062882447,0.846335957579938
38208.9246456041,0.100877045761057,0.842489243505206
39208.9246456041,0.0950216018582533,0.838556061394979
40208.9246456041,0.0893632708827232,0.834535773155874
41208.9246456041,0.0812496881624701,0.83042676974131
42208.9246456041,0.0760921234073251,0.827286248576883
43208.9246456041,0.0711368546769039,0.823019821404863
44208.9246456041,0.0663842909269361,0.819759723705151
45208.9246456041,0.0618343391158212,0.815332485972509
46208.9246456041,0.0574864520135394,0.811950774674986
47208.9246456041,0.0533395535919177,0.808516184984361
48208.9246456041,0.0493920936245601,0.80502847468706
49208.9246456041,0.0474925369824202,0.801486936564017
