"ntau","param","before","after"
10000,3400200,0.857078048965873,0.943333355089527
11000,3400200,0.83734241444918,0.937792158757541
12000,3400200,0.819702488338231,0.932257723358458
13000,3400200,0.800279427729467,0.926819355047848
14000,3400200,0.781723647191461,0.921570448326011
15000,3400200,0.764596228019152,0.915964573577357
16000,3400200,0.746291720959226,0.910664880321263
17000,3400200,0.726768769980101,0.905411128660526
18000,3400200,0.709544181145737,0.89986753598169
19000,3400200,0.691433817322549,0.894818356435988
20000,3400200,0.672427649476335,0.889532208984279
21000,3400200,0.656574276674805,0.884434141894855
22000,3400200,0.635948731506297,0.87911893106602
23000,3400200,0.618806432974971,0.874049297372169
24000,3400200,0.601102777728625,0.868784650125646
25000,3400200,0.582850159055102,0.863824650404358
26000,3400200,0.568810303770942,0.858694189324816
27000,3400200,0.549640415731831,0.853388742064692
28000,3400200,0.534939292785306,0.84846047835424
29000,3400200,0.519974316097545,0.843383336309582
30000,3400200,0.504760181563804,0.838742943912506
31000,3400200,0.48931300655678,0.833980133638793
32000,3400200,0.473650790241039,0.829092613066202
33000,3400200,0.457793714194433,0.824077956813352
34000,3400200,0.441763642736404,0.818934215171596
35000,3400200,0.430992549954664,0.814325683433216
36000,3400200,0.414728194413691,0.8096150419299
37000,3400200,0.40382532972375,0.804800849274503
38000,3400200,0.387402333185552,0.799881691250489
39000,3400200,0.376420982780509,0.795580529100056
40000,3400200,0.365424378104116,0.790462787412976
41000,3400200,0.348922598042243,0.785989584949019
42000,3400200,0.337931627035963,0.781435623782617
43000,3400200,0.326961123153213,0.776800122978455
44000,3400200,0.316021941551405,0.772082327851029
45000,3400200,0.305125193190825,0.767281512000836
46000,3400200,0.294282218681023,0.763216768208562
47000,3400200,0.283504555371503,0.758261960987476
48000,3400200,0.272803905310988,0.754068121624762
49000,3400200,0.262192050758662,0.74981497084788
50000,3400200,0.251681010006571,0.745502179448398
0,3500200,0,0
1000,3500200,0,0
2000,3500200,0.985783923071617,0.988254135033745
3000,3500200,0.97209208426152,0.982822523009409
4000,3500200,0.957574153538288,0.977140326707586
5000,3500200,0.942413310018457,0.971418277462882
6000,3500200,0.925853484296485,0.965742191253877
7000,3500200,0.908930248035232,0.960059955674671
8000,3500200,0.892237609166382,0.954535950584146
9000,3500200,0.874075648988381,0.948872324451588
10000,3500200,0.856637092748599,0.943414866100923
11000,3500200,0.838943012215373,0.937880751635827
12000,3500200,0.821475078210489,0.932353615128733
13000,3500200,0.802237059213473,0.926922134295745
14000,3500200,0.783854043005131,0.921378264814073
15000,3500200,0.763941068969557,0.916080763318578
16000,3500200,0.745599380413734,0.910787463128768
17000,3500200,0.729384928644799,0.905179973760315
18000,3500200,0.708782174055849,0.900002831944397
19000,3500200,0.690640187290135,0.894561811594641
20000,3500200,0.675481986911303,0.8896792827953
21000,3500200,0.655724251128439,0.884152832377437
22000,3500200,0.639271046144164,0.879277484083072
23000,3500200,0.62224684300991,0.87374334995215
24000,3500200,0.604659625019396,0.868954209813871
25000,3500200,0.586520950666726,0.863494574530394
26000,3500200,0.567846668449067,0.858874124319249
27000,3500200,0.553501823648227,0.853573984526579
28000,3500200,0.538877765705567,0.848650559502205
29000,3500200,0.518965983544918,0.843578310022814
30000,3500200,0.503740789473856,0.838354249036038
31000,3500200,0.488283828528518,0.833580402697812
32000,3500200,0.472613208274245,0.828681589799622
33000,3500200,0.462057389719254,0.823655382430152
34000,3500200,0.446076565073923,0.819151431699575
35000,3500200,0.429940141976643,0.81454684711019
36000,3500200,0.419108433516336,0.809159355831604
37000,3500200,0.402769937455309,0.805029922769568
38000,3500200,0.391829247627965,0.800114718540992
39000,3500200,0.375367993189227,0.795093010488547
40000,3500200,0.364373951309141,0.790703134860926
41000,3500200,0.353375529844279,0.786233293384313
42000,3500200,0.342382796711196,0.781682677295696
43000,3500200,0.325927293917986,0.77705050195462
44000,3500200,0.314995109808105,0.772336008808364
45000,3500200,0.304106387912968,0.767538467425779
46000,3500200,0.293272478328837,0.762657035076956
47000,3500200,0.282504924837719,0.758524834188793
48000,3500200,0.271815432461866,0.754333642084156
49000,3500200,0.266503652236677,0.749225850853816
50000,3500200,0.255953413157219,0.744903670304793
0,3600200,0,0
1000,3600200,0,0
2000,3600200,0.985816900270863,0.988240784523213
3000,3600200,0.972291293335253,0.982844905769261
4000,3600200,0.957431080909587,0.977086660588041
5000,3600200,0.942223771414558,0.971463700712311
6000,3600200,0.926558815885232,0.965797046421509
7000,3600200,0.909816399995498,0.960123664013316
8000,3600200,0.891907637546346,0.954429733213578
9000,3600200,0.875326959217962,0.948952797302992
10000,3600200,0.858066974418195,0.943282821651606
11000,3600200,0.83848074111384,0.937735892191754
12000,3600200,0.820972557243959,0.93245759596529
13000,3600200,0.801692295593735,0.926751981826531
14000,3600200,0.783270467792714,0.921497553066114
15000,3600200,0.766264344465963,0.915885700704861
16000,3600200,0.748086781073886,0.910580281491091
17000,3600200,0.72869593752692,0.905320782582235
18000,3600200,0.711584774186661,0.900150318000308
19000,3600200,0.693590718006652,0.894716210437894
20000,3600200,0.674702727612451,0.889424069393525
21000,3600200,0.658944840570993,0.884320156277435
22000,3600200,0.63843910335929,0.878998782137928
23000,3600200,0.621392387149514,0.873923205295238
24000,3600200,0.60378345436351,0.868652319878561
25000,3600200,0.585624052119771,0.863686381380376
26000,3600200,0.571652695358092,0.858549714872284
27000,3600200,0.552571639927561,0.853776993508031
28000,3600200,0.537934719382182,0.848858993531603
29000,3600200,0.523031741514259,0.843792239595651
30000,3600200,0.507876719429364,0.838573739225518
31000,3600200,0.492485465773439,0.833804885880752
32000,3600200,0.476875560803258,0.828911108717001
33000,3600200,0.461066756483184,0.823889975227978
34000,3600200,0.445080476095598,0.819390491134812
35000,3600200,0.434335867534483,0.814124938526191
36000,3600200,0.418106839843654,0.809408053685447
37000,3600200,0.40722440132538,0.804587428172766
38000,3600200,0.390827024524257,0.799661642771368
39000,3600200,0.379859217892875,0.795354641165755
40000,3600200,0.363376389395186,0.79096864880342
41000,3600200,0.352381397156274,0.785750527026484
42000,3600200,0.341393018542846,0.781190241122061
43000,3600200,0.330421718012888,0.776548255544713
44000,3600200,0.319478187594007,0.771823812376584
45000,3600200,0.308573616548699,0.767823260678778
46000,3600200,0.297719080425681,0.762945629721626
47000,3600200,0.286926095950355,0.758816575319864
48000,3600200,0.276206296044285,0.753783781004933
49000,3600200,0.26557140462892,0.749524432485475
50000,3600200,0.255033395908589,0.74520531784292
0,3700200,0,0
1000,3700200,0,0
2000,3700200,0.985927691427578,0.988228412407009
3000,3700200,0.972200751746293,0.982806136955931
4000,3700200,0.957799828388017,0.977124757091898
5000,3700200,0.942760866433485,0.971400186198788
6000,3700200,0.926334401610663,0.965720994467999
7000,3700200,0.909547390301414,0.960035047652412
8000,3700200,0.892988499214173,0.954507202246028
9000,3700200,0.874971470582255,0.948839477501575
10000,3700200,0.857670652543773,0.9433779487174
11000,3700200,0.840114757813179,0.937839598279669
12000,3700200,0.822781282496413,0.932307965408187
13000,3700200,0.803689302140119,0.926872146641152
14000,3700200,0.785443127408531,0.921323928065104
15000,3700200,0.765675293801168,0.91602202773559
16000,3700200,0.747464224000893,0.910724257142645
17000,3700200,0.73136262192047,0.905472238619062
18000,3700200,0.710899491940199,0.899930288915257
19000,3700200,0.69287675950252,0.894882440334698
20000,3700200,0.677815403416532,0.889597517670936
21000,3700200,0.658179884370135,0.884500468657938
22000,3700200,0.641824828328187,0.879186148934836
23000,3700200,0.624898545151326,0.874117203322882
24000,3700200,0.607408432930349,0.868853103509875
25000,3700200,0.589365398786246,0.863893463874551
26000,3700200,0.570784573858322,0.858763216447838
27000,3700200,0.556507921841454,0.853457820374097
28000,3700200,0.5370369032447,0.848529449660217
29000,3700200,0.522122694094587,0.843452041789892
30000,3700200,0.506957474155914,0.838811268381669
31000,3700200,0.491557152530091,0.83404792999874
32000,3700200,0.475939407061254,0.82853980352797
33000,3700200,0.460124088508671,0.824144211118617
34000,3700200,0.449481321589617,0.818999431934881
35000,3700200,0.433385554077801,0.814389833361981
36000,3700200,0.417154021534339,0.809677967402574
37000,3700200,0.406270838096209,0.80486238350561
38000,3700200,0.395347654187178,0.799941657951812
39000,3700200,0.378907217302996,0.795639004390239
40000,3700200,0.367923236477197,0.790519341403328
41000,3700200,0.356931676589527,0.786044329104326
42000,3700200,0.340451992448748,0.781488400472367
43000,3700200,0.329485815138713,0.776850767598241
44000,3700200,0.318548320548335,0.772130668644438
45000,3700200,0.307650710372907,0.767327369884354
46000,3700200,0.296804069683939,0.763260414718832
47000,3700200,0.286019921888711,0.758302776666934
48000,3700200,0.275309903574371,0.754106425257147
49000,3700200,0.264685738994141,0.749850618423359
50000,3700200,0.259409602592991,0.745535022287694
0,3800200,0,0
1000,3800200,0,0
2000,3800200,0.985961789080311,0.988233076606549
3000,3800200,0.972406814821787,0.982832281052747
4000,3800200,0.958170407449576,0.977076149582318
5000,3800200,0.942590035468777,0.971452136511889
6000,3800200,0.927055425269673,0.96578346941519
7000,3800200,0.910452085129445,0.960107644044252
8000,3800200,0.892691243756555,0.954411015627555
9000,3800200,0.876246849470552,0.948931327652461
10000,3800200,0.857292257002407,0.943258374084122
11000,3800200,0.839698317749719,0.937708418812644
12000,3800200,0.822328541696954,0.932427152180967
13000,3800200,0.803198477813577,0.927000081209677
14000,3800200,0.784917281287669,0.921460672031634
15000,3800200,0.768038413406561,0.916167079569948
16000,3800200,0.749993950846963,0.910536641630298
17000,3800200,0.730741545082645,0.905273769961368
18000,3800200,0.71374932247314,0.900099916597503
19000,3800200,0.695876904527785,0.89466216980228
20000,3800200,0.677112601981062,0.889366408498007
21000,3800200,0.657450278931348,0.884258933066521
22000,3800200,0.641074212935597,0.878933771082278
23000,3800200,0.62412745989714,0.87385451145965
24000,3800200,0.60661757565638,0.869067470831359
25000,3800200,0.588555636050026,0.863610053139493
26000,3800200,0.574655893654599,0.858469452140458
27000,3800200,0.555667709584733,0.853693013222517
28000,3800200,0.541098014496649,0.848771120417092
29000,3800200,0.526259660803516,0.843700290174573
30000,3800200,0.511166548498505,0.838477521899062
31000,3800200,0.495833781215615,0.833704706902823
32000,3800200,0.480278601031499,0.828806803462501
33000,3800200,0.46452031332696,0.823781372465195
34000,3800200,0.448579883027595,0.81927798257426
35000,3800200,0.432480235863412,0.814007793677627
36000,3800200,0.421671028929385,0.809286695874252
37000,3800200,0.405362669548037,0.804461706589233
38000,3800200,0.394439578950404,0.800242232052855
39000,3800200,0.38348604246473,0.7952203984658
40000,3800200,0.367018764390233,0.790830283364391
41000,3800200,0.356030050156452,0.786360073725802
42000,3800200,0.34504453486604,0.781042511809119
43000,3800200,0.33407256648638,0.776395998172001
44000,3800200,0.323124726561134,0.772460843461256
45000,3800200,0.312212046804519,0.767662349078017
46000,3800200,0.301345678922743,0.76277979895794
47000,3800200,0.290536883965533,0.758646535149711
48000,3800200,0.279797279017366,0.754454155687022
49000,3800200,0.269138525678949,0.749344768731589
50000,3800200,0.258572550367134,0.745021110359283
0,3900200,0,0
1000,3900200,0,0
2000,3900200,0.985996783278096,0.988221877191447
3000,3900200,0.972324927723025,0.98285999870384
4000,3900200,0.958048390068191,0.977118767302628
5000,3900200,0.943138480193743,0.971394488035652
6000,3900200,0.926852782111544,0.965714444215835
7000,3900200,0.910209207945011,0.960027216306976
8000,3900200,0.893791049273362,0.954497889069243
9000,3900200,0.87592592571811,0.948828479484268
10000,3900200,0.858769447978662,0.943365201860517
11000,3900200,0.841358209176833,0.937824965217682
12000,3900200,0.82189604571716,0.932291348228775
13000,3900200,0.805226003091814,0.926853487596372
14000,3900200,0.787122740227736,0.921303090722163
15000,3900200,0.767506397365209,0.915999022789706
16000,3900200,0.749431594370714,0.910699006638319
17000,3900200,0.73014830752871,0.905444684069444
18000,3900200,0.713130107882134,0.899900219628421
19000,3900200,0.695231664175205,0.894850006299287
20000,3900200,0.676441476593356,0.889562532344378
21000,3900200,0.66076303545666,0.884462949859216
22000,3900200,0.644510226357832,0.879145912720326
23000,3900200,0.623391320008033,0.874074303126602
24000,3900200,0.605862626188175,0.868807362528121
25000,3900200,0.592353589663983,0.863844977379936
26000,3900200,0.573870136400012,0.858711819703652
27000,3900200,0.55966454516402,0.853403339024373
28000,3900200,0.540284954827842,0.848472034756384
29000,3900200,0.525436226747518,0.843391536136376
30000,3900200,0.510333659175847,0.838747877116371
31000,3900200,0.494992442721968,0.833981516811556
32000,3900200,0.479429907778334,0.829090145749973
33000,3900200,0.463665449248602,0.824071320628083
34000,3900200,0.453053941562848,0.818923073430569
35000,3900200,0.43700074152485,0.814310307881284
36000,3900200,0.420806167111635,0.809595146502975
37000,3900200,0.409944271804683,0.804776134034083
38000,3900200,0.393573786256009,0.799851841931663
39000,3900200,0.382621126825581,0.795546017664897
40000,3900200,0.371647880336882,0.790422518713171
41000,3900200,0.355170636629043,0.785944097383042
42000,3900200,0.344188695604461,0.78138464450596
43000,3900200,0.333221111127368,0.776743368838766
44000,3900200,0.322278478584196,0.772019505164282
45000,3900200,0.31137184173721,0.768019331332895
46000,3900200,0.300512361608199,0.763142021079719
47000,3900200,0.289711306277317,0.759013117913911
48000,3900200,0.278980297038006,0.753980358833775
49000,3900200,0.268330996772872,0.749720912146229
50000,3900200,0.257775330357393,0.745401578141414
0,4000200,0,0
1000,4000200,0,0
2000,4000200,0.98603252980496,0.988211358093089
3000,4000200,0.972536468033547,0.982826442780183
4000,4000200,0.958426752446327,0.977163560447175
5000,4000200,0.942983870568908,0.971451906489036
6000,4000200,0.927585988101468,0.965783483297957
7000,4000200,0.911128230820543,0.960107470592426
8000,4000200,0.893522138793351,0.954410404401407
9000,4000200,0.877219801742296,0.94893013416679
10000,4000200,0.858427132497716,0.94325644478126
11000,4000200,0.840981457683452,0.937947037707627
12000,4000200,0.823755883515684,0.932423495081044
13000,4000200,0.804781878951005,0.926995416217767
14000,4000200,0.786646871247197,0.921454882194693
15000,4000200,0.769900233481931,0.916160126987401
16000,4000200,0.751994028965308,0.910528362860115
17000,4000200,0.732885384775374,0.905264168904364
18000,4000200,0.716016651229873,0.900088938233528
19000,4000200,0.698270376336875,0.894649661575002
20000,4000200,0.679634591100031,0.889352329582016
21000,4000200,0.660101974570887,0.884243264038928
22000,4000200,0.643829993166158,0.878916365681093
23000,4000200,0.626987010899407,0.873835375376844
24000,4000200,0.609579962434105,0.869046637201872
25000,4000200,0.591619233475438,0.863587205750564
26000,4000200,0.577793878279843,0.858444631556357
27000,4000200,0.558902193360491,0.853666292972199
28000,4000200,0.544402379218754,0.848742376002091
29000,4000200,0.524649661847367,0.843669389715457
30000,4000200,0.509538125722755,0.838444325991615
31000,4000200,0.494188905327244,0.833669347045488
32000,4000200,0.478619415319102,0.828769157273387
33000,4000200,0.468126945292156,0.823741311403135
34000,4000200,0.452234419581349,0.819235698218776
35000,4000200,0.436177395947762,0.81462922437901
36000,4000200,0.425393432628898,0.809239279350409
37000,4000200,0.409117822016441,0.805107788035687
38000,4000200,0.398212945517317,0.800189933254765
39000,4000200,0.381795552422717,0.795165292161333
40000,4000200,0.370823985718396,0.790772666324697
41000,4000200,0.359842187988831,0.786299846201372
42000,4000200,0.348860066894025,0.781746012926101
43000,4000200,0.337887848893572,0.777110371490865
44000,4000200,0.321471133346975,0.772392152713652
45000,4000200,0.310570328367651,0.767590615276924
46000,4000200,0.299717486661868,0.763525031491068
47000,4000200,0.288923882812395,0.758568916327888
48000,4000200,0.283552925389933,0.754373726109896
49000,4000200,0.272869950635188,0.750118977146201
50000,4000200,0.262275503775939,0.74493418500537
0,4100200,0,0
1000,4100200,0,0
2000,4100200,0.986068897938209,0.988201253168907
3000,4100200,0.972462116227713,0.982857153898594
4000,4100200,0.958316059996689,0.977121401345449
5000,4100200,0.942835737533775,0.971399363781628
6000,4100200,0.927402274249298,0.965720573952609
7000,4100200,0.910908069327435,0.960034169825423
8000,4100200,0.894636255178565,0.954505403503859
9000,4100200,0.876928912475267,0.94883639971168
10000,4100200,0.859922218126267,0.94337320880081
11000,4100200,0.842660978968179,0.937833296482334
12000,4100200,0.823363796364885,0.93229972419166
13000,4100200,0.806832592025754,0.926861811407162
14000,4100200,0.78887729474605,0.921311262963228
15000,4100200,0.769417748546538,0.916006960194222
16000,4100200,0.7514839505843,0.910706625764726
17000,4100200,0.732347200532474,0.905451905780502
18000,4100200,0.71545480572402,0.899906934073013
19000,4100200,0.697684805096116,0.894856180466486
20000,4100200,0.679025399487085,0.889568061191039
21000,4100200,0.663452432205689,0.884467779314251
22000,4100200,0.643179181780445,0.879149932615147
23000,4100200,0.626318356641171,0.874077474535314
24000,4100200,0.608894055029051,0.86880957404715
25000,4100200,0.590916807756792,0.863846211227854
26000,4100200,0.577079639038116,0.858711967518366
27000,4100200,0.558173102231396,0.853402283895574
28000,4100200,0.543662917496618,0.84846978953221
29000,4100200,0.528882242011045,0.843960087218456
30000,4100200,0.51384464227553,0.838743080476525
31000,4100200,0.498564865893533,0.833975370554845
32000,4100200,0.483059788337731,0.829082546856483
33000,4100200,0.467348335931537,0.824062160135725
34000,4100200,0.451451081536783,0.818912236329013
35000,4100200,0.440760771607652,0.814297904350631
36000,4100200,0.424604966307975,0.809581079132283
37000,4100200,0.413765482714322,0.804760300830586
38000,4100200,0.397423101876065,0.799834136174739
39000,4100200,0.386485296270168,0.795526618173294
40000,4100200,0.370036848818855,0.790401035431762
41000,4100200,0.359057345009181,0.785920731869719
42000,4100200,0.348078235618819,0.781359304530316
43000,4100200,0.337109762164622,0.776715958779478
44000,4100200,0.326162403970772,0.771989925937547
45000,4100200,0.315247098321315,0.767987866231664
46000,4100200,0.304374851919115,0.763108195867874
47000,4100200,0.293557010634719,0.758977242691628
48000,4100200,0.282804950627501,0.7539419204222
49000,4100200,0.272130325088218,0.749680249210541
50000,4100200,0.261545007948141,0.745358607848061
0,4200200,0,0
1000,4200200,0,0
2000,4200200,0.986174870060975,0.988191853627367
3000,4200200,0.972677986165299,0.982826488726341
4000,4200200,0.958209898714024,0.977081014646548
5000,4200200,0.943400651120992,0.971461516004905
6000,4200200,0.927226113413993,0.965795118725475
7000,4200200,0.910696978496681,0.960120877349675
8000,4200200,0.894392051661573,0.954425515868492
9000,4200200,0.876650055768438,0.948946548240393
10000,4200200,0.859611343211404,0.94327389476827
11000,4200200,0.842318809077296,0.9377243440959
12000,4200200,0.825242258640326,0.932443101344705
13000,4200200,0.806429152638173,0.927015867163221
14000,4200200,0.788444962962017,0.921476095398629
15000,4200200,0.768955442050433,0.916181977123176
16000,4200200,0.750995241563231,0.910550796959197
17000,4200200,0.735110703685638,0.905287062321598
18000,4200200,0.714916579636616,0.900112202116806
19000,4200200,0.69712389252271,0.894673228484315
20000,4200200,0.678441907102539,0.88937610678563
21000,4200200,0.662851075807867,0.884267164935072
22000,4200200,0.646686490225298,0.878940312940733
23000,4200200,0.629950610173681,0.873859288384529
24000,4200200,0.612649736849758,0.86907044786628
25000,4200200,0.594793552166873,0.863610816877394
26000,4200200,0.576395833852332,0.858467974048439
27000,4200200,0.56225317105621,0.853689315762372
28000,4200200,0.542955073226563,0.848764998762516
29000,4200200,0.528165230691699,0.843691525453766
30000,4200200,0.513119157374799,0.83846588071169
31000,4200200,0.497831959750299,0.833690300387739
32000,4200200,0.482320306584912,0.82878942360959
33000,4200200,0.466603296546217,0.823760799336383
34000,4200200,0.456021314885061,0.819254425396534
35000,4200200,0.440008940821113,0.814647112054313
36000,4200200,0.423850667108965,0.809937372506166
37000,4200200,0.413010253061316,0.805123742897776
38000,4200200,0.396667601504298,0.800204785621632
39000,4200200,0.385730394569849,0.795178944880426
40000,4200200,0.374769976701709,0.790785209723179
41000,4200200,0.363795925055572,0.786311202021927
42000,4200200,0.347330625098278,0.781756099586766
43000,4200200,0.336365785670404,0.777119104000341
44000,4200200,0.325422775610106,0.772399442587931
45000,4200200,0.314512543201559,0.767596370457592
46000,4200200,0.303646103843143,0.763529434756981
47000,4200200,0.292834810022147,0.758571606577326
48000,4200200,0.282090042310835,0.754374910625958
49000,4200200,0.271423455670093,0.750118582439605
50000,4200200,0.266123199681214,0.74580228083288
0,4300200,0,0
1000,4300200,0,0
2000,4300200,0.986210969799946,0.98818290832745
3000,4300200,0.972610232272183,0.982859788657115
4000,4300200,0.958599684487219,0.977131386204803
5000,4300200,0.943265836650224,0.971413444193752
6000,4300200,0.927977582806064,0.96573756392054
7000,4300200,0.911637614440459,0.960053816377746
8000,4300200,0.894157724171478,0.954527570514324
9000,4300200,0.877972016607203,0.948860793685264
10000,4300200,0.859313088594986,0.943399613066757
11000,4300200,0.841990554785736,0.937861626212125
12000,4300200,0.824885327943696,0.932329866098513
13000,4300200,0.806042179184881,0.926893634639614
14000,4300200,0.788030306963824,0.921344700417112
15000,4300200,0.771395502468085,0.916041846800944
16000,4300200,0.753606690370041,0.910742873366569
17000,4300200,0.734620615585174,0.90548941730987
18000,4300200,0.717857587792766,0.89994568761374
19000,4300200,0.70021981544499,0.894895983604388
20000,4300200,0.681694807243358,0.889608879963288
21000,4300200,0.662274597818927,0.884509497059175
22000,4300200,0.646093207236954,0.879192503517486
23000,4300200,0.629340917862148,0.874120779232749
24000,4300200,0.612024153203788,0.86885355819252
25000,4300200,0.594152726219105,0.863890758557759
26000,4300200,0.580393323793204,0.858757018860212
27000,4300200,0.561587661061114,0.853447772466638
28000,4300200,0.547150521655898,0.848515607764489
29000,4300200,0.532440200185844,0.843434072568356
30000,4300200,0.512424224926374,0.838789332925367
31000,4300200,0.497129877457544,0.834021731253448
32000,4300200,0.486808271967225,0.82912894712985
33000,4300200,0.471151932401641,0.824108525735175
34000,4300200,0.455304784599235,0.818958487153855
35000,4300200,0.439288854230648,0.814343984222126
36000,4300200,0.428529697228395,0.809626917733383
37000,4300200,0.412287095512833,0.804805823376267
38000,4300200,0.401401240455503,0.799879263237293
39000,4300200,0.385007589475293,0.795571339370431
40000,4300200,0.374048479090346,0.790445200716168
41000,4300200,0.363076299884189,0.785964346307713
42000,4300200,0.352100843265669,0.781402295964858
43000,4300200,0.341132223683197,0.776758251613756
44000,4300200,0.324714923908158,0.772031441040799
45000,4300200,0.313809597543797,0.768028670164667
46000,4300200,0.302948766952521,0.763148067483154
47000,4300200,0.292143790799752,0.759016269081659
48000,4300200,0.286765785430943,0.753979847210367
49000,4300200,0.27606600574345,0.749717185870091
50000,4300200,0.265451096570438,0.745394484808854
0,4400200,0,0
1000,4400200,0,0
2000,4400200,0.986247368922063,0.988174353097884
3000,4400200,0.972829468923372,0.982831481373801
4000,4400200,0.958502687640328,0.977094365123875
5000,4400200,0.943836505227471,0.971367312076745
6000,4400200,0.927817020998332,0.965682331950773
7000,4400200,0.91144523590666,0.96014647188153
8000,4400200,0.895294203032034,0.954454353646335
9000,4400200,0.877717885558847,0.948978334910634
10000,4400200,0.860836261541007,0.943308591211838
11000,4400200,0.843700884360112,0.937761770289106
12000,4400200,0.824542791779888,0.932221205231708
13000,4400200,0.808129145475869,0.926776340775898
14000,4400200,0.790299627310766,0.921520888326018
15000,4400200,0.770973913530622,0.916228979236856
16000,4400200,0.753160948520447,0.910600051880913
17000,4400200,0.734150258343579,0.905338333171045
18000,4400200,0.71736649505199,0.900165370549858
19000,4400200,0.699707917023634,0.894728301502989
20000,4400200,0.681162179540831,0.889432946373044
21000,4400200,0.665681316709405,0.884325625851587
22000,4400200,0.645524004887591,0.879000378162929
23000,4400200,0.628756010982998,0.873920801936039
24000,4400200,0.611424042574834,0.868645448801296
25000,4400200,0.598060779412393,0.863675008374506
26000,4400200,0.579768195090714,0.858533386783634
27000,4400200,0.560949382158226,0.853755789819875
28000,4400200,0.546503039892334,0.848832492477991
29000,4400200,0.531784153646991,0.843759991128812
30000,4400200,0.516805834082815,0.838535264103944
31000,4400200,0.50158273330366,0.833760448437725
32000,4400200,0.486131044858099,0.828860282871647
33000,4400200,0.470469383227913,0.823832310940879
34000,4400200,0.454617900446308,0.81932645496994
35000,4400200,0.443955660549069,0.814719606083857
36000,4400200,0.427837971882521,0.809329059471762
37000,4400200,0.417021052953537,0.805196988246837
38000,4400200,0.400707926577133,0.800278308842246
39000,4400200,0.38978637588875,0.795252674476815
40000,4400200,0.373357124033748,0.790859055533841
41000,4400200,0.362386781836533,0.786385104622491
42000,4400200,0.351413787194171,0.781829996204944
43000,4400200,0.340448268139629,0.77719292841129
44000,4400200,0.329500595198321,0.772473125009814
45000,4400200,0.318581604983797,0.767669837447634
46000,4400200,0.307702208755559,0.763602663397579
47000,4400200,0.296873611813598,0.75864447528908
48000,4400200,0.286107275152391,0.754447415117433
49000,4400200,0.275414619958595,0.750190661783389
50000,4400200,0.26480751959589,0.745873871716828
0,4500200,0,0
1000,4500200,0,0
2000,4500200,0.986283978864413,0.988166128432094
3000,4500200,0.972767522113328,0.98286702600142
4000,4500200,0.958896435454124,0.977147800181256
5000,4500200,0.943713401679265,0.971435577919241
6000,4500200,0.927662674402221,0.965764390047131
7000,4500200,0.912392505706845,0.960084905437702
8000,4500200,0.895080302510748,0.954562385003386
9000,4500200,0.877473647796224,0.948899430944991
10000,4500200,0.86056398695873,0.943441969778412
11000,4500200,0.843401198921789,0.937907287922652
12000,4500200,0.826451303351023,0.932379060881636
13000,4500200,0.807775768197442,0.926946028897251
14000,4500200,0.789920915753978,0.921400255422594
15000,4500200,0.770568905978381,0.916100325916731
16000,4500200,0.75273276627818,0.910804184380305
17000,4500200,0.73695566295752,0.905553447523542
18000,4500200,0.716894810761648,0.900012492219667
19000,4500200,0.699216281362707,0.894965230621884
20000,4500200,0.680650670293253,0.889680597772828
21000,4500200,0.665154071114108,0.884149045687476
22000,4500200,0.649084280930027,0.879268830698588
23000,4500200,0.632443286865149,0.874199226649672
24000,4500200,0.615236859131472,0.868934121563651
25000,4500200,0.597474085242103,0.863973235388429
26000,4500200,0.579168084952604,0.858841393149945
27000,4500200,0.565092668972433,0.853534021433053
28000,4500200,0.545881554581431,0.848603518370721
29000,4500200,0.531154485724588,0.843523614617486
30000,4500200,0.516168663648238,0.838880294659885
31000,4500200,0.500938806571519,0.834114079145627
32000,4500200,0.485481175158834,0.829222642667775
33000,4500200,0.469814452258487,0.824203525160068
34000,4500200,0.459263708486896,0.819054741030834
35000,4500200,0.443294437329999,0.814441290582631
36000,4500200,0.42717436818065,0.809725230065648
37000,4500200,0.416356483928522,0.804905090803099
38000,4500200,0.400042888348627,0.799979430316247
39000,4500200,0.389121703307304,0.795672229867784
40000,4500200,0.378174478394504,0.790546875092642
41000,4500200,0.361725518480875,0.786066637374365
42000,4500200,0.350754925156757,0.781505149212866
43000,4500200,0.339792420428265,0.776861609053419
44000,4500200,0.32884838624609,0.772135241087526
45000,4500200,0.317933669372841,0.768132789334455
46000,4500200,0.307059189231014,0.763252506649162
47000,4500200,0.296236157535799,0.759120919775065
48000,4500200,0.285476039677174,0.75408468210439
49000,4500200,0.274790259148305,0.749822113439203
50000,4500200,0.264190689453315,0.745499447153966
0,4600200,0,0
1000,4600200,0,0
2000,4600200,0.986320718924342,0.988158179028294
3000,4600200,0.972989133616197,0.982841142106031
4000,4600200,0.958807851684336,0.977113750388203
5000,4600200,0.943594963058368,0.971393154069635
6000,4600200,0.928427446994104,0.965713599712324
7000,4600200,0.912216614189438,0.960182603116809
8000,4600200,0.894874554277382,0.954495056011623
9000,4600200,0.878815828620376,0.94882375637856
10000,4600200,0.860302126370401,0.943358267518393
11000,4600200,0.843112995022053,0.937815460878061
12000,4600200,0.826137891214126,0.932279136911585
13000,4600200,0.807435825806432,0.926838165482656
14000,4600200,0.789556785308681,0.921586372478799
15000,4600200,0.773042317909859,0.915976669193132
16000,4600200,0.755379665147733,0.91067284381756
17000,4600200,0.736525149653777,0.90541450791125
18000,4600200,0.719875452685686,0.900244783929811
