"n_tau","PE_before","PE_after"
564.22846549907,0.996401321623245,0.996401321623245
4564.22846549907,0.875415192086288,0.975816922094425
8564.22846549907,0.748000480127765,0.954827250584196
12564.2284654991,0.625081727538238,0.934144644734118
16564.2284654991,0.52002822498883,0.913909128828291
20564.2284654991,0.430162624567175,0.894056045542288
24564.2284654991,0.345962787082504,0.874287239793089
28564.2284654991,0.281000566582621,0.855488349781756
32564.2284654991,0.227613602512915,0.836580703799964
36564.2284654991,0.185922844517652,0.818130206995617
40564.2284654991,0.14768669333696,0.800020693705468
44564.2284654991,0.113639410507968,0.781921078305121
48564.2284654991,0.0897914364229358,0.764896572176876
52564.2284654991,0.0691421231086269,0.747662918943657
56564.2284654991,0.0557867166336126,0.731228749080984
60564.2284654991,0.0442328844081228,0.713987009195417
64564.2284654991,0.03441597850679,0.69787335244166
68564.2284654991,0.0262359123647856,0.682116849963919
72564.2284654991,0.0195621287830872,0.666829407384026
76564.2284654991,0.0158743050791975,0.652117436341835
80564.2284654991,0.0127377077628539,0.636985304938001
84564.2284654991,0.00895243320181268,0.62256706889051
88564.2284654991,0.00696505715901848,0.607806172076582
92564.2284654991,0.00534586672925858,0.593887368983738
96564.2284654991,0.00404478353571991,0.579698493243879
