"n_tau","PE"
14.7469884047927,0.999812648037309
114.746988404793,0.997491635578523
214.746988404793,0.99407739303254
314.746988404793,0.990107648172782
414.746988404793,0.985527744585306
514.746988404793,0.980645126351852
614.746988404793,0.975631923421188
714.746988404793,0.970232941629612
814.746988404793,0.964729546777651
914.746988404793,0.958840083959986
1014.74698840479,0.952696937076304
1114.74698840479,0.946467046818216
1214.74698840479,0.940344279938644
1314.74698840479,0.933520769799603
1414.74698840479,0.927055392105173
1514.74698840479,0.921191168956019
1614.74698840479,0.914858414149092
1714.74698840479,0.908020651996084
1814.74698840479,0.900639628774696
1914.74698840479,0.894315793166025
2014.74698840479,0.88759573309314
2114.74698840479,0.88045570466914
2214.74698840479,0.874810585246841
2314.74698840479,0.866876312434345
2414.74698840479,0.860605341218014
2514.74698840479,0.854047270882364
2614.74698840479,0.847189961716008
2714.74698840479,0.840021076387791
2814.74698840479,0.835062473455147
2914.74698840479,0.827345956370355
3014.74698840479,0.822010155768892
3114.74698840479,0.813709135727565
3214.74698840479,0.807971181710235
3314.74698840479,0.802065185129959
3414.74698840479,0.795986967809932
3514.74698840479,0.789732308244716
3614.74698840479,0.783296801006093
3714.74698840479,0.776676443503381
3814.74698840479,0.769866773907169
3914.74698840479,0.762863455208932
4014.74698840479,0.755662139754733
4114.74698840479,0.75198587365388
4214.74698840479,0.744479268531093
4314.74698840479,0.740647984845562
4414.74698840479,0.732826617693566
4514.74698840479,0.728835460360562
4614.74698840479,0.720689532793776
4714.74698840479,0.716533705900743
4814.74698840479,0.708053581737529
4914.74698840479,0.703728384320632
5014.74698840479,0.699345707881304
5114.74698840479,0.6904059183525
5214.74698840479,0.685847822670815
5314.74698840479,0.681230284007947
5414.74698840479,0.676552831080283
5514.74698840479,0.671815001814741
5614.74698840479,0.667016344047252
5714.74698840479,0.657234664732633
5814.74698840479,0.652250918413467
5914.74698840479,0.647204649294631
6014.74698840479,0.642095466482173
6114.74698840479,0.63692299388563
6214.74698840479,0.631686871173108
6314.74698840479,0.626386754742387
6414.74698840479,0.621022318733618
6514.74698840479,0.615593256080528
6614.74698840479,0.615593256080528
6714.74698840479,0.610099166081267
6814.74698840479,0.604540009366098
6914.74698840479,0.598915428653793
7014.74698840479,0.593225203358
7114.74698840479,0.587469137581444
7214.74698840479,0.587469137581444
7314.74698840479,0.581647061425103
7414.74698840479,0.575758832356333
7514.74698840479,0.56980433662581
7614.74698840479,0.563783490737451
7714.74698840479,0.563783490737451
7814.74698840479,0.557696242983349
7914.74698840479,0.551542472454716
8014.74698840479,0.551542472454716
8114.74698840479,0.54532240098973
8214.74698840479,0.539035979076478
8314.74698840479,0.539035979076478
8414.74698840479,0.532683298823476
8514.74698840479,0.526264492370703
8614.74698840479,0.526264492370703
8714.74698840479,0.519779732930441
8814.74698840479,0.519779732930441
8914.74698840479,0.513229237443488
9014.74698840479,0.506613281264782
9114.74698840479,0.506613281264782
9214.74698840479,0.499932175646368
9314.74698840479,0.499932175646368
9414.74698840479,0.493186276395321
9514.74698840479,0.493186276395321
9614.74698840479,0.486376001758594
9714.74698840479,0.479501756617055
9814.74698840479,0.479501756617055
9914.74698840479,0.472564049868294
