"n_tau","PE"
147469.884048896,0.149185897678016
247469.884048896,0.0434208735660312
347469.884048896,0.0072327824312027
447469.884048896,0.00101383267241577
547469.884048896,0.000111898877950489
647469.884048896,1.03556540270661e-05
747469.884048896,8.68308200930371e-07
847469.884048896,6.53073495241999e-08
947469.884048896,3.87552549333548e-09
1047469.8840489,2.63133032235235e-10
1147469.8840489,1.20305659667618e-11
1247469.8840489,5.30315993838933e-13
1347469.8840489,2.47958934045389e-14
1447469.8840489,1.36511166051724e-15
1547469.8840489,3.25102377033035e-17
1647469.8840489,1.74231385512795e-18
1747469.8840489,3.81417381157948e-20
1847469.8840489,1.19218927474063e-21
1947469.8840489,2.82357782013803e-23
2047469.8840489,1.14036382263147e-24
2147469.8840489,1.54646912431974e-26
2247469.8840489,3.86993409979099e-28
2347469.8840489,7.6524958441496e-30
2447469.8840489,3.42597483261187e-31
2547469.8840489,4.32173999364373e-33
2647469.8840489,1.35493712017955e-34
2747469.8840489,1.03456111924077e-36
2847469.8840489,2.17867973995646e-38
2947469.8840489,3.81498276495851e-40
3047469.8840489,5.5048773193943e-42
3147469.8840489,6.48421113219777e-44
3247469.8840489,6.17325822731897e-46
3347469.8840489,4.70107651489938e-48
3447469.8840489,1.59873142678138e-49
3547469.8840489,8.18771428901706e-52
3647469.8840489,2.11449709058701e-53
3747469.8840489,7.04654213711536e-56
3847469.8840489,1.35063997405533e-57
3947469.8840489,2.28211344379713e-59
4047469.8840489,3.3851985344369e-61
4147469.8840489,4.74646031719503e-64
4247469.8840489,4.98923228177815e-66
4347469.8840489,4.53330730079428e-68
4447469.8840489,3.54358666112382e-70
4547469.8840489,2.37124617048777e-72
4647469.8840489,1.35145940782683e-74
4747469.8840489,9.59100187583786e-76
4847469.8840489,4.25417615015884e-78
4947469.8840489,1.58560052373412e-80
5047469.8840489,4.93755717669251e-83
5147469.8840489,1.2770242656004e-85
5247469.8840489,6.04614535686716e-87
5347469.8840489,1.17005215700874e-89
5447469.8840489,1.8513240865691e-92
5547469.8840489,6.81440161494387e-94
5647469.8840489,7.87187524323406e-97
5747469.8840489,2.46616997998646e-98
5847469.8840489,2.04739907559023e-101
5947469.8840489,5.41548418575129e-103
6047469.8840489,3.17794191852444e-106
6147469.8840489,7.03685068952154e-108
6247469.8840489,1.46562569526802e-109
6347469.8840489,5.26970384320584e-113
6447469.8840489,9.07828651703246e-115
6547469.8840489,2.21208520586291e-118
6647469.8840489,3.12200918107837e-120
6747469.8840489,4.11380003905539e-122
6847469.8840489,5.05515237387606e-124
6947469.8840489,6.16227864268317e-128
7047469.8840489,6.09852496034261e-130
7147469.8840489,5.60176592739442e-132
7247469.8840489,4.76982991344395e-134
7347469.8840489,2.74087732836853e-138
7447469.8840489,1.84490124624425e-140
7547469.8840489,1.14520592540534e-142
7647469.8840489,6.5468677284874e-145
7747469.8840489,3.44211515015862e-147
7847469.8840489,1.6620763074456e-149
7947469.8840489,7.36023208658797e-152
8047469.8840489,2.98481528384639e-154
8147469.8840489,1.10684831140389e-156
8247469.8840489,3.74758712961365e-159
8347469.8840489,1.15676448994486e-161
8447469.8840489,3.25007014316209e-164
8547469.8840489,8.29866438320999e-167
8647469.8840489,1.92261504320314e-169
8747469.8840489,4.03490930750615e-172
8847469.8840489,7.65788044278509e-175
8947469.8840489,1.31213941996436e-177
9047469.8840489,2.02627389623499e-180
9147469.8840489,2.81513906875502e-183
9247469.8840489,3.51244123513565e-186
9347469.8840489,3.92856653021029e-189
9447469.8840489,3.93161391614697e-192
9547469.8840489,3.51398826840505e-195
9647469.8840489,2.79955358172794e-198
9747469.8840489,1.98421032793502e-201
9847469.8840489,1.98421032793502e-201
9947469.8840489,1.24862856493371e-204
10047469.8840489,6.96219437584508e-208
10147469.8840489,3.43266326773493e-211
10247469.8840489,1.49340327590295e-214
10347469.8840489,5.72079375907116e-218
10447469.8840489,5.72079375907116e-218
10547469.8840489,1.92541447296512e-221
10647469.8840489,5.68092901621998e-225
10747469.8840489,1.46609696463338e-228
10847469.8840489,3.30185094733121e-232
10947469.8840489,3.30185094733121e-232
11047469.8840489,6.47423982132206e-236
11147469.8840489,1.10261341940955e-239
11247469.8840489,1.62707925419601e-243
11347469.8840489,1.62707925419601e-243
11447469.8840489,2.07526529741515e-247
11547469.8840489,2.28205898714657e-251
11647469.8840489,2.15803015183648e-255
11747469.8840489,2.15803015183648e-255
11847469.8840489,1.7503865796577e-259
11947469.8840489,1.21451797169896e-263
12047469.8840489,1.21451797169896e-263
12147469.8840489,7.1894200059857e-268
12247469.8840489,3.62083275614371e-272
12347469.8840489,3.62083275614371e-272
12447469.8840489,1.54714286293731e-276
12547469.8840489,5.59267767529861e-281
12647469.8840489,5.59267767529861e-281
12747469.8840489,1.70535040456043e-285
12847469.8840489,4.37346403029123e-290
12947469.8840489,4.37346403029123e-290
13047469.8840489,9.40469903526171e-295
13147469.8840489,1.69058487096053e-299
13247469.8840489,1.69058487096053e-299
13347469.8840489,2.53245538216772e-304
13447469.8840489,2.53245538216772e-304
13547469.8840489,3.15118546294634e-309
13647469.8840489,3.24654940230483e-314
13747469.8840489,3.24654940230483e-314
13847469.8840489,2.76024595018588e-319
13947469.8840489,2.76024595018588e-319
14047469.8840489,0
14147469.8840489,0
14247469.8840489,0
14347469.8840489,0
14447469.8840489,0
14547469.8840489,0
14647469.8840489,0
14747469.8840489,0
14847469.8840489,0
14947469.8840489,0
15047469.8840489,0
15147469.8840489,0
15247469.8840489,0
15347469.8840489,0
15447469.8840489,0
15547469.8840489,0
15647469.8840489,0
15747469.8840489,0
15847469.8840489,0
15947469.8840489,0
16047469.8840489,0
16147469.8840489,0
16247469.8840489,0
16347469.8840489,0
16447469.8840489,0
16547469.8840489,0
16647469.8840489,0
16747469.8840489,0
16847469.8840489,0
16947469.8840489,0
17047469.8840489,0
17147469.8840489,0
17247469.8840489,0
17347469.8840489,0
17447469.8840489,0
17547469.8840489,0
17647469.8840489,0
17747469.8840489,0
17847469.8840489,0
17947469.8840489,0
18047469.8840489,0
18147469.8840489,0
18247469.8840489,0
18347469.8840489,0
18447469.8840489,0
18547469.8840489,0
18647469.8840489,0
18747469.8840489,0
18847469.8840489,0
18947469.8840489,0
19047469.8840489,0
19147469.8840489,0
