"n_tau","PE"
297.698582418012,0.994187846662554
1297.69858241801,0.984405557177448
2297.69858241801,0.969026490756717
3297.69858241801,0.951322363818422
4297.69858241801,0.931684736445664
5297.69858241801,0.911485680314524
6297.69858241801,0.889927875364673
7297.69858241801,0.868701211592859
8297.69858241801,0.845661424670388
9297.69858241801,0.823605991851626
10297.698582418,0.801305145149339
11297.698582418,0.776488652273748
12297.698582418,0.755335296413359
13297.698582418,0.732481057394956
14297.698582418,0.707865169458549
15297.698582418,0.685328901476851
16297.698582418,0.661449296676131
17297.698582418,0.640521905578789
18297.698582418,0.6186680291161
19297.698582418,0.595905179195009
20297.698582418,0.577058691297105
21297.698582418,0.552737463121352
22297.698582418,0.532701390243575
23297.698582418,0.512184379681311
24297.698582418,0.491224632450893
25297.698582418,0.475240553518466
26297.698582418,0.453616002652616
27297.698582418,0.437193828479687
28297.698582418,0.420625586133523
29297.698582418,0.403939261837036
30297.698582418,0.387165152995206
31297.698582418,0.370335352811342
32297.698582418,0.353483910266953
33297.698582418,0.336646907371273
34297.698582418,0.325448745825921
35297.698582418,0.308720148711752
36297.698582418,0.297630687585709
37297.698582418,0.28112151195348
38297.698582418,0.270216744183073
39297.698582418,0.259407688009849
40297.698582418,0.248706942854574
41297.698582418,0.232886817304359
42297.698582418,0.222512486100431
43297.698582418,0.212290767185778
44297.698582418,0.202234086212281
45297.698582418,0.192354631571027
46297.698582418,0.182664439534685
47297.698582418,0.177893954985711
48297.698582418,0.168509308636671
49297.698582418,0.159342245542917
50297.698582418,0.150403295118985
51297.698582418,0.141702527325169
52297.698582418,0.137444415988376
53297.698582418,0.129118309518543
54297.698582418,0.121052601840709
55297.698582418,0.117119811782476
56297.698582418,0.109458749744445
57297.698582418,0.105732076109641
58297.698582418,0.0984900265533066
59297.698582418,0.0949759123602797
60297.698582418,0.088164215605506
61297.698582418,0.0848675347899029
62297.698582418,0.0816441297462721
63297.698582418,0.075418244276476
64297.698582418,0.072416172620913
65297.698582418,0.0666342531276659
66297.698582418,0.0638544064764756
67297.698582418,0.0611485258650925
68297.698582418,0.0585164466228689
69297.698582418,0.0534727040497508
70297.698582418,0.0510603829000583
71297.698582418,0.048720539478837
72297.698582418,0.0464527021016002
73297.698582418,0.0442563083097496
74297.698582418,0.0400753302064017
75297.698582418,0.0380893344636292
76297.698582418,0.0361719622080199
77297.698582418,0.0343223633964375
78297.698582418,0.0325396332304763
79297.698582418,0.0308228140188956
80297.698582418,0.0291708917627615
81297.698582418,0.0275828201328563
82297.698582418,0.0260574895476271
83297.698582418,0.0245937518691609
84297.698582418,0.0231904172058566
85297.698582418,0.0218462564637299
86297.698582418,0.0205600039889304
87297.698582418,0.0193303602932915
88297.698582418,0.0181559948542531
89297.698582418,0.0170355489800432
90297.698582418,0.015967635771388
91297.698582418,0.0149508550829219
92297.698582418,0.0139837808626543
93297.698582418,0.0130649660384007
94297.698582418,0.0121929584067989
95297.698582418,0.0113662928415715
96297.698582418,0.0105834970904066
97297.698582418,0.0098430949692068
98297.698582418,0.0098430949692068
99297.698582418,0.00914360864433668
100297.698582418,0.00848356265737786
101297.698582418,0.00786148464020703
102297.698582418,0.0072759142564265
103297.698582418,0.00672539693838398
104297.698582418,0.00672539693838398
105297.698582418,0.00620849268614095
106297.698582418,0.00572377710200183
107297.698582418,0.00526984387893824
108297.698582418,0.00484530717923802
109297.698582418,0.00484530717923802
110297.698582418,0.00444880389531236
111297.698582418,0.00407899578522137
112297.698582418,0.00373457147616166
113297.698582418,0.00373457147616166
114297.698582418,0.00341424769713647
115297.698582418,0.00311677358079026
116297.698582418,0.00311677358079026
117297.698582418,0.00284092829204114
118297.698582418,0.00258552513418482
119297.698582418,0.00234941213304482
120297.698582418,0.00234941213304482
121297.698582418,0.00213147314957588
122297.698582418,0.00193062883536092
123297.698582418,0.00193062883536092
124297.698582418,0.00174583743086682
125297.698582418,0.00157609540720714
126297.698582418,0.00157609540720714
127297.698582418,0.00142043795302497
128297.698582418,0.00127793907212946
129297.698582418,0.00127793907212946
130297.698582418,0.00114771273797523
131297.698582418,0.00114771273797523
132297.698582418,0.00102891144595391
133297.698582418,0.000920727129587014
134297.698582418,0.000920727129587014
135297.698582418,0.000822390665592098
136297.698582418,0.000733171510838476
137297.698582418,0.000733171510838476
138297.698582418,0.000652377217626975
139297.698582418,0.000652377217626975
140297.698582418,0.000579352834654977
141297.698582418,0.000579352834654977
142297.698582418,0.000513480201070972
143297.698582418,0.000454177142762522
144297.698582418,0.000454177142762522
145297.698582418,0.000400896504040294
146297.698582418,0.000400896504040294
147297.698582418,0.00035312547797962
148297.698582418,0.00035312547797962
149297.698582418,0.000310384088381409
150297.698582418,0.00027222440275822
151297.698582418,0.00027222440275822
152297.698582418,0.000238229284919285
153297.698582418,0.000238229284919285
154297.698582418,0.000208011185855978
155297.698582418,0.000208011185855978
156297.698582418,0.000181210898576958
157297.698582418,0.000181210898576958
158297.698582418,0.000157496285727497
