"n_tau","PE"
95637.6464720301,0.055952564618505
96637.6464720301,0.0587063226594266
97637.6464720301,0.0591383684567368
98637.6464720301,0.0591771323324166
99637.6464720301,0.0590312852853312
100637.64647203,0.0587690528962279
101637.64647203,0.0584363253965913
102637.64647203,0.0580195855699762
103637.64647203,0.0575843762944254
104637.64647203,0.0571575185742872
105637.64647203,0.056690945436673
106637.64647203,0.0561876491826891
107637.64647203,0.0556505005894359
108637.64647203,0.055165225823162
109637.64647203,0.0546587666689433
110637.64647203,0.0541326996407471
111637.64647203,0.053588533921537
112637.64647203,0.0531222920764759
113637.64647203,0.052548712244802
114637.64647203,0.0520598498533317
115637.64647203,0.0515619047415921
116637.64647203,0.0510556044888041
117637.64647203,0.0505415855214181
118637.64647203,0.0500205377454046
119637.64647203,0.0495990223070821
120637.64647203,0.0490668328808611
121637.64647203,0.0486371629696671
122637.64647203,0.0480956790287752
123637.64647203,0.047659289920021
124637.64647203,0.0471102307433909
125637.64647203,0.0466684237248875
126637.64647203,0.0462246013070583
127637.64647203,0.0457789921731945
128637.64647203,0.0453318163612643
129637.64647203,0.0448832854200606
130637.64647203,0.0444336109294907
131637.64647203,0.0440957087310691
132637.64647203,0.0436444762843484
133637.64647203,0.04319261142939
134637.64647203,0.0427402892141355
135637.64647203,0.0424008466273168
136637.64647203,0.0419481328435094
137637.64647203,0.0416085733262306
138637.64647203,0.0411559302142537
139637.64647203,0.0408166087215081
140637.64647203,0.0404774693194212
141637.64647203,0.0400257128793405
142637.64647203,0.0396872648943546
143637.64647203,0.0393491998032905
144637.64647203,0.039011577129236
145637.64647203,0.0386744311078472
146637.64647203,0.0383378180483054
147637.64647203,0.0378899208002565
148637.64647203,0.0375547236300119
149637.64647203,0.0372202252281835
150637.64647203,0.0369976268979313
151637.64647203,0.0366643532842596
152637.64647203,0.0363318726800156
153637.64647203,0.0360002309768697
154637.64647203,0.0356694509556326
155637.64647203,0.0353395761486983
156637.64647203,0.0351201845426663
157637.64647203,0.0347918955618293
158637.64647203,0.034464609546383
159637.64647203,0.0341383445854505
160637.64647203,0.0339214188244251
161637.64647203,0.0335969424712293
162637.64647203,0.03338123216926
163637.64647203,0.0330586122813334
164637.64647203,0.032844176882434
165637.64647203,0.0325235038362752
166637.64647203,0.0323103734812827
167637.64647203,0.031991713491166
168637.64647203,0.0317799614910906
169637.64647203,0.0314633769870506
170637.64647203,0.0312530286173879
171637.64647203,0.031043262477551
172637.64647203,0.0307297074674299
173637.64647203,0.0305214034475776
174637.64647203,0.030313697848039
175637.64647203,0.0300032838178201
176637.64647203,0.0297971005309545
177637.64647203,0.0295915423320698
178637.64647203,0.0293866087884305
179637.64647203,0.0291822995439802
180637.64647203,0.0288770319843088
181637.64647203,0.02867432730895
182637.64647203,0.0284722710553032
183637.64647203,0.0282708567789861
184637.64647203,0.0280701121615248
185637.64647203,0.0278700304801025
186637.64647203,0.0276706163527237
187637.64647203,0.0274718688174692
188637.64647203,0.0272737985799231
189637.64647203,0.0270764146543888
190637.64647203,0.0268797157223407
191637.64647203,0.0266837005081751
192637.64647203,0.0264883838240944
193637.64647203,0.0262937588807411
194637.64647203,0.0260998348814534
195637.64647203,0.0259066207792465
196637.64647203,0.0258102791066272
197637.64647203,0.0256181287607299
198637.64647203,0.0254266815915882
199637.64647203,0.0252359619540097
200637.64647203,0.0250459627284104
201637.64647203,0.0248566872036754
202637.64647203,0.0247623168488975
203637.64647203,0.0245741328987693
204637.64647203,0.0243866756220231
205637.64647203,0.0241999579118853
206637.64647203,0.0241068706117118
207637.64647203,0.023921260365458
208637.64647203,0.023736392020516
209637.64647203,0.0236442369292837
210637.64647203,0.0234604771637979
211637.64647203,0.0232774756428938
212637.64647203,0.0231862564825264
213637.64647203,0.0230043829763843
214637.64647203,0.0228232600667403
215637.64647203,0.0227329803204131
216637.64647203,0.0225529994813116
217637.64647203,0.0224632943961967
218637.64647203,0.0222844563645526
219637.64647203,0.0221953195217674
220637.64647203,0.0220176295193928
221637.64647203,0.0219290724324207
222637.64647203,0.021752531072432
223637.64647203,0.0216645473730679
224637.64647203,0.0214891683220303
225637.64647203,0.0214017691164388
226637.64647203,0.0212275526234814
227637.64647203,0.0211407358386911
228637.64647203,0.0209676779719399
229637.64647203,0.0208814458551237
230637.64647203,0.0207095679445978
231637.64647203,0.0206239226202143
232637.64647203,0.0205384692209693
233637.64647203,0.0203681598155681
234637.64647203,0.0202833001100921
235637.64647203,0.0201141677451813
236637.64647203,0.0200298955508759
237637.64647203,0.0199458250072862
238637.64647203,0.0197782775832849
239637.64647203,0.0196948011181491
240637.64647203,0.0196115230907186
241637.64647203,0.0194455592344089
242637.64647203,0.0193628777344163
243637.64647203,0.0192803915837817
244637.64647203,0.0191160255362448
245637.64647203,0.0190341421361052
246637.64647203,0.0189524549109238
247637.64647203,0.0188709716988706
248637.64647203,0.0187086065543047
249637.64647203,0.0186277249841626
250637.64647203,0.0185470443206957
251637.64647203,0.0184665572967498
252637.64647203,0.0183062021301059
253637.64647203,0.0182263268661552
254637.64647203,0.0181466533757675
255637.64647203,0.01806717818962
256637.64647203,0.0179879087600744
257637.64647203,0.0179088416049607
258637.64647203,0.017751314772355
259637.64647203,0.017672851857643
260637.64647203,0.0175945918933173
261637.64647203,0.0175165385562394
262637.64647203,0.0174386884631348
263637.64647203,0.0173610417628898
264637.64647203,0.0172063591576881
265637.64647203,0.0171293201053752
266637.64647203,0.0170524885187344
267637.64647203,0.0169758610854494
268637.64647203,0.0168994345489926
269637.64647203,0.0168232158794265
270637.64647203,0.0167471984337704
271637.64647203,0.0166713891116967
272637.64647203,0.016595784676227
273637.64647203,0.0165203852711208
274637.64647203,0.0164451910392274
275637.64647203,0.0163702021225586
276637.64647203,0.0162954153775571
277637.64647203,0.0161464621513699
278637.64647203,0.0160722959204131
279637.64647203,0.0159983357030423
280637.64647203,0.015924578428907
281637.64647203,0.0158510306597164
282637.64647203,0.0157776893150576
283637.64647203,0.0157045545307849
284637.64647203,0.0156316264422456
285637.64647203,0.0155589018906436
286637.64647203,0.0154863876140284
287637.64647203,0.0154140773295261
288637.64647203,0.0154140773295261
289637.64647203,0.0153419773950459
290637.64647203,0.015270084826095
291637.64647203,0.0151983997557386
292637.64647203,0.0151269192661578
293637.64647203,0.0150556495997336
294637.64647203,0.0149845878203405
295637.64647203,0.014913734079031
296637.64647203,0.0148430884986583
297637.64647203,0.0147726452582261
298637.64647203,0.0147024164156697
299637.64647203,0.0146323961304739
300637.64647203,0.0145625845348791
301637.64647203,0.0144929817612322
302637.64647203,0.0144929817612322
303637.64647203,0.0144235850334847
304637.64647203,0.0143544003096082
305637.64647203,0.0142854248057909
306637.64647203,0.0142166586552565
307637.64647203,0.0141481019915576
308637.64647203,0.0140797492737781
309637.64647203,0.014011612004801
310637.64647203,0.014011612004801
311637.64647203,0.0139436846256793
312637.64647203,0.0138759672717281
313637.64647203,0.0138084572983208
314637.64647203,0.0137411604107935
315637.64647203,0.0136740739579178
316637.64647203,0.0136740739579178
317637.64647203,0.0136071980775371
318637.64647203,0.0135405329082567
319637.64647203,0.013474075874838
320637.64647203,0.0134078298547077
321637.64647203,0.0134078298547077
322637.64647203,0.0133417976769884
323637.64647203,0.0132759767733795
324637.64647203,0.0132103672870716
325637.64647203,0.013144966712033
326637.64647203,0.013144966712033
327637.64647203,0.0130797805017942
328637.64647203,0.0130148061451174
329637.64647203,0.0129500437898684
