"n_tau","PE"
434.315556920289,0.996702154170624
1434.31555692029,0.989783972219048
2434.31555692029,0.979956411162139
3434.31555692029,0.968685128238489
4434.31555692029,0.956403033530076
5434.31555692029,0.94376652437657
6434.31555692029,0.929687110302754
7434.31555692029,0.916195474108746
8434.31555692029,0.901732707289154
9434.31555692029,0.886657447724042
10434.3155569203,0.873417344309171
11434.3155569203,0.856486917898715
12434.3155569203,0.842417796124062
13434.3155569203,0.827079808464613
14434.3155569203,0.810388274666233
15434.3155569203,0.795384727997013
16434.3155569203,0.779337240285873
17434.3155569203,0.765718064448496
18434.3155569203,0.747683610172396
19434.3155569203,0.73242532587555
20434.3155569203,0.720486542111474
21434.3155569203,0.703897739478072
22434.3155569203,0.68653404309483
23434.3155569203,0.672999172884234
24434.3155569203,0.659024703410553
25434.3155569203,0.644611692751951
26434.3155569203,0.629763076768739
27434.3155569203,0.614484031068245
28434.3155569203,0.598781774413635
29434.3155569203,0.58808316796783
30434.3155569203,0.571698313169091
31434.3155569203,0.560556616680543
32434.3155569203,0.543528539703814
33434.3155569203,0.531974338404828
34434.3155569203,0.520265737420907
35434.3155569203,0.508409876279415
36434.3155569203,0.490366877976565
37434.3155569203,0.478177845189662
38434.3155569203,0.465871319440886
39434.3155569203,0.45345746987981
40434.3155569203,0.44721362115783
41434.3155569203,0.434659137879226
42434.3155569203,0.422025531571602
43434.3155569203,0.409325317866304
44434.3155569203,0.396571656213428
45434.3155569203,0.390179125672777
46434.3155569203,0.377371599629649
47434.3155569203,0.370960313189956
48434.3155569203,0.358132253855828
49434.3155569203,0.345310054894074
50434.3155569203,0.33890619104546
51434.3155569203,0.326123498886337
52434.3155569203,0.319748899628262
53434.3155569203,0.313388353549932
54434.3155569203,0.300718239968006
55434.3155569203,0.294413138986632
56434.3155569203,0.281874163862543
57434.3155569203,0.275644838613646
58434.3155569203,0.269445407121121
59434.3155569203,0.263278159530612
60434.3155569203,0.251049519922401
61434.3155569203,0.244992787926199
62434.3155569203,0.238977554048524
63434.3155569203,0.23300614311532
64434.3155569203,0.227080872313963
65434.3155569203,0.215377940889786
66434.3155569203,0.209604889281466
67434.3155569203,0.203887083334605
68434.3155569203,0.198226773381305
69434.3155569203,0.19262616049275
70434.3155569203,0.187087414073856
71434.3155569203,0.181612668214804
72434.3155569203,0.176204018011375
73434.3155569203,0.170863515862986
74434.3155569203,0.165593167757793
75434.3155569203,0.160394913657072
76434.3155569203,0.15527068768172
77434.3155569203,0.150222318117157
78434.3155569203,0.145251588253869
79434.3155569203,0.140360216564087
80434.3155569203,0.13554985313224
81434.3155569203,0.13082207615062
82434.3155569203,0.126178388492858
83434.3155569203,0.121620214378092
84434.3155569203,0.121620214378092
85434.3155569203,0.117148896138895
86434.3155569203,0.112765679929219
87434.3155569203,0.108471757732408
88434.3155569203,0.104268196603728
89434.3155569203,0.100155981548239
90434.3155569203,0.096136001545514
91434.3155569203,0.096136001545514
92434.3155569203,0.0922090472191083
93434.3155569203,0.0883758087021973
94434.3155569203,0.0846368737119048
95434.3155569203,0.0846368737119048
96434.3155569203,0.0809927258444474
97434.3155569203,0.0774437431027537
98434.3155569203,0.0739901893339008
99434.3155569203,0.0739901893339008
100434.31555692,0.070632242830516
101434.31555692,0.0673699508914259
102434.31555692,0.0642032594459546
103434.31555692,0.0642032594459546
104434.31555692,0.0611320053192252
105434.31555692,0.0581559163620218
106434.31555692,0.0581559163620218
107434.31555692,0.0552746118742484
108434.31555692,0.0524876033268042
109434.31555692,0.0524876033268042
110434.31555692,0.0497942953869705
111434.31555692,0.0471939872425879
112434.31555692,0.0471939872425879
113434.31555692,0.0446858698089187
114434.31555692,0.0422690455688842
115434.31555692,0.0422690455688842
116434.31555692,0.0399425036802552
117434.31555692,0.0377051407940117
118434.31555692,0.0377051407940117
119434.31555692,0.035555759271589
120434.31555692,0.035555759271589
121434.31555692,0.0334930703072584
122434.31555692,0.0315156973300765
123434.31555692,0.0315156973300765
124434.31555692,0.0296221796756167
125434.31555692,0.0296221796756167
126434.31555692,0.0278109765161259
127434.31555692,0.0278109765161259
128434.31555692,0.026080471036145
129434.31555692,0.024428972417741
130434.31555692,0.024428972417741
131434.31555692,0.0228547302741035
132434.31555692,0.0228547302741035
133434.31555692,0.021355924557217
134434.31555692,0.021355924557217
135434.31555692,0.0199306806284491
136434.31555692,0.0199306806284491
137434.31555692,0.0185770718635018
138434.31555692,0.0185770718635018
139434.31555692,0.0172931249464747
140434.31555692,0.0172931249464747
141434.31555692,0.0160768252789951
142434.31555692,0.0160768252789951
143434.31555692,0.0149261226647121
144434.31555692,0.0149261226647121
145434.31555692,0.0138389361347236
146434.31555692,0.0138389361347236
147434.31555692,0.0128131606869134
148434.31555692,0.0128131606869134
149434.31555692,0.0118466709797226
150434.31555692,0.0118466709797226
151434.31555692,0.010937331918471
152434.31555692,0.010937331918471
153434.31555692,0.0100829969655854
154434.31555692,0.0100829969655854
155434.31555692,0.00928151859957454
156434.31555692,0.00928151859957454
157434.31555692,0.00853075250336422
158434.31555692,0.00853075250336422
159434.31555692,0.00782856289577883
160434.31555692,0.00782856289577883
161434.31555692,0.00782856289577883
162434.31555692,0.00717282772789458
163434.31555692,0.00717282772789458
164434.31555692,0.00656144372041134
165434.31555692,0.00656144372041134
166434.31555692,0.00599233121916357
167434.31555692,0.00599233121916357
168434.31555692,0.00599233121916357
169434.31555692,0.00546343884702958
170434.31555692,0.00546343884702958
171434.31555692,0.00497274743892041
172434.31555692,0.00497274743892041
173434.31555692,0.00497274743892041
174434.31555692,0.00451827623755619
175434.31555692,0.00451827623755619
176434.31555692,0.00409808374085683
177434.31555692,0.00409808374085683
178434.31555692,0.00409808374085683
179434.31555692,0.00371027344507549
180434.31555692,0.00371027344507549
181434.31555692,0.00335299667015721
182434.31555692,0.00335299667015721
183434.31555692,0.00335299667015721
184434.31555692,0.00302445561895418
185434.31555692,0.00302445561895418
186434.31555692,0.00272290612638924
187434.31555692,0.00272290612638924
188434.31555692,0.00272290612638924
189434.31555692,0.00244666009142009
190434.31555692,0.00244666009142009
191434.31555692,0.00244666009142009
192434.31555692,0.00219408758692274
193434.31555692,0.00219408758692274
194434.31555692,0.00219408758692274
195434.31555692,0.00196361864490914
196434.31555692,0.00196361864490914
197434.31555692,0.00175374454296341
198434.31555692,0.00175374454296341
199434.31555692,0.00175374454296341
200434.31555692,0.00156301965379689
201434.31555692,0.00156301965379689
202434.31555692,0.00156301965379689
203434.31555692,0.00139006116892541
204434.31555692,0.00139006116892541
205434.31555692,0.00139006116892541
206434.31555692,0.00123355035381545
207434.31555692,0.00123355035381545
208434.31555692,0.00123355035381545
