"n_tau","PE"
95645.6359591771,0.000102375911274056
96645.6359591771,6.84402071740864e-05
97645.6359591771,5.56350511175642e-05
98645.6359591771,4.69726838268212e-05
99645.6359591771,4.04114199874591e-05
100645.635959177,3.50439811616918e-05
101645.635959177,3.06821901377149e-05
102645.635959177,2.67445691420692e-05
103645.635959177,2.35824929174463e-05
104645.635959177,2.106264736193e-05
105645.635959177,1.87607068629637e-05
106645.635959177,1.66643111829204e-05
107645.635959177,1.47609565557413e-05
108645.635959177,1.32736761002022e-05
109645.635959177,1.19112389884458e-05
110645.635959177,1.06659636724908e-05
111645.635959177,9.53033362344488e-06
112645.635959177,8.66244946982375e-06
113645.635959177,7.86151712652027e-06
114645.635959177,6.98315667158203e-06
115645.635959177,6.3156421426181e-06
116645.635959177,5.70277169669708e-06
117645.635959177,5.14098438671717e-06
118645.635959177,4.62687385934841e-06
119645.635959177,4.24771162031223e-06
120645.635959177,3.81129265029265e-06
121645.635959177,3.49031258862115e-06
122645.635959177,3.12188143219899e-06
123645.635959177,2.85166850652975e-06
124645.635959177,2.60181789673083e-06
125645.635959177,2.31620978144819e-06
126645.635959177,2.10761876581447e-06
127645.635959177,1.91547290930376e-06
128645.635959177,1.73868689781311e-06
129645.635959177,1.57622969198571e-06
130645.635959177,1.42712340774793e-06
131645.635959177,1.32349541533488e-06
132645.635959177,1.19555268877394e-06
133645.635959177,1.07853133235842e-06
134645.635959177,9.97453505614892e-07
135645.635959177,8.97663269753642e-07
136645.635959177,8.06721701498499e-07
137645.635959177,7.43916353750272e-07
138645.635959177,6.66867085824125e-07
139645.635959177,6.13769677698241e-07
140645.635959177,5.64424179031901e-07
141645.635959177,5.04074710091809e-07
142645.635959177,4.62617038176637e-07
143645.635959177,4.24194548291614e-07
144645.635959177,3.88615279450916e-07
145645.635959177,3.55696917888708e-07
146645.635959177,3.25267270716693e-07
147645.635959177,2.97162908386231e-07
148645.635959177,2.63041763346718e-07
149645.635959177,2.39777196364451e-07
150645.635959177,2.25299396697725e-07
151645.635959177,2.05035201331946e-07
152645.635959177,1.86405734092993e-07
153645.635959177,1.69295682808671e-07
154645.635959177,1.53596455990055e-07
155645.635959177,1.39206086762706e-07
156645.635959177,1.30292116444074e-07
157645.635959177,1.17873238293362e-07
158645.635959177,1.06520804690838e-07
159645.635959177,9.61541303454714e-08
160645.635959177,8.97531937607626e-08
161645.635959177,8.08642451883823e-08
162645.635959177,7.53840894012885e-08
163645.635959177,6.77854570158708e-08
164645.635959177,6.31081580620628e-08
165645.635959177,5.66329364797074e-08
166645.635959177,5.26535356745363e-08
167645.635959177,4.71534174473119e-08
168645.635959177,4.37788893622224e-08
169645.635959177,3.9122513982616e-08
170645.635959177,3.62705182668441e-08
171645.635959177,3.3606712847009e-08
172645.635959177,2.9939890103729e-08
173645.635959177,2.76995265459299e-08
174645.635959177,2.56111540468908e-08
175645.635959177,2.2743648414787e-08
176645.635959177,2.09961577942249e-08
177645.635959177,1.9370602488726e-08
178645.635959177,1.78593910129743e-08
179645.635959177,1.64553428038732e-08
180645.635959177,1.45354685787439e-08
181645.635959177,1.33704645712977e-08
182645.635959177,1.2290473509859e-08
183645.635959177,1.1289938969588e-08
184645.635959177,1.03636348602569e-08
185645.635959177,9.5066219295617e-09
186645.635959177,8.71425258945519e-09
187645.635959177,7.9821503967951e-09
188645.635959177,7.3062018585447e-09
189645.635959177,6.68253884034932e-09
190645.635959177,6.10752444239959e-09
191645.635959177,5.57774421572976e-09
192645.635959177,5.08999769165321e-09
