"n_tau","PE"
1609.40394249464,0.826805356680087
2609.40394249464,0.823203779062683
3609.40394249464,0.780073783387423
4609.40394249464,0.734963247170999
5609.40394249464,0.688952696865705
6609.40394249464,0.646886195691825
7609.40394249464,0.60494005920614
8609.40394249464,0.565204202184951
9609.40394249464,0.525858704480059
10609.4039424946,0.491757583132459
11609.4039424946,0.456145127988658
12609.4039424946,0.427562867579613
13609.4039424946,0.398369463298289
14609.4039424946,0.368739418372833
15609.4039424946,0.343143104709487
16609.4039424946,0.317509232568809
17609.4039424946,0.296227653538058
18609.4039424946,0.275114428339152
19609.4039424946,0.254266710438513
20609.4039424946,0.233781707474863
21609.4039424946,0.217722372088084
22609.4039424946,0.202010044990398
23609.4039424946,0.186694676905285
24609.4039424946,0.171826084283259
25609.4039424946,0.160996115826075
26609.4039424946,0.147020722949872
27609.4039424946,0.136911536650128
28609.4039424946,0.127139408915399
29609.4039424946,0.117719700091645
30609.4039424946,0.108666722416755
31609.4039424946,0.0999925020133975
32609.4039424946,0.0917073958432789
33609.4039424946,0.0838204344725561
34609.4039424946,0.0787869533818684
35609.4039424946,0.0715771931243376
36609.4039424946,0.0669989505909388
37609.4039424946,0.0604754709506069
38609.4039424946,0.0563554710383578
39609.4039424946,0.0524179837030695
40609.4039424946,0.0468514319789094
41609.4039424946,0.0433646450684739
42609.4039424946,0.0400547956720761
43609.4039424946,0.0369193599277719
44609.4039424946,0.0339554200704911
45609.4039424946,0.0311596779744244
46609.4039424946,0.0285284763871213
47609.4039424946,0.0260578150451104
48609.4039424946,0.0237433731069985
49609.4039424946,0.0226433024391736
50609.4039424946,0.0205544088382035
51609.4039424946,0.0186097341865941
52609.4039424946,0.0176898338686227
53609.4039424946,0.0159515357737013
54609.4039424946,0.0143439498090031
55609.4039424946,0.0135874039837192
56609.4039424946,0.0121651751054704
57609.4039424946,0.0114980531015649
58609.4039424946,0.0102480781565134
59609.4039424946,0.00966373902244439
60609.4039424946,0.00857262980216516
61609.4039424946,0.00806436801035035
62609.4039424946,0.00711871097517909
63609.4039424946,0.00667982383664232
64609.4039424946,0.00626260589599899
65609.4039424946,0.00549023124208507
66609.4039424946,0.005133637179139
67609.4039424946,0.00479582624798827
68609.4039424946,0.00417376842466677
69609.4039424946,0.00388815306676911
70609.4039424946,0.00361858532515522
71609.4039424946,0.00336440206968211
72609.4039424946,0.00312497132313177
73609.4039424946,0.00268783199041463
74609.4039424946,0.00248889912649674
75609.4039424946,0.00230226453021387
76609.4039424946,0.00212735157258364
77609.4039424946,0.00196359852805711
78609.4039424946,0.00181045889577768
79609.4039424946,0.00166740474175639
