"n_tau","PE"
267553.662538521,1.75596198186183e-42
268553.662538521,1.60434441089541e-42
269553.662538521,1.49869156456313e-42
270553.662538521,1.39969283469469e-42
271553.662538521,1.30370544248396e-42
272553.662538521,1.2174834161629e-42
273553.662538521,1.13177367736213e-42
274553.662538521,1.04856877780665e-42
275553.662538521,9.77654808442169e-43
276553.662538521,9.04671730972362e-43
277553.662538521,8.30167896248865e-43
278553.662538521,7.71576563359451e-43
279553.662538521,7.04397483141175e-43
280553.662538521,6.45841068171431e-43
281553.662538521,5.96132159127333e-43
282553.662538521,5.47143518069828e-43
283553.662538521,4.99143088629238e-43
284553.662538521,4.60092335718018e-43
285553.662538521,4.14603129147279e-43
286553.662538521,3.78016179699884e-43
287553.662538521,3.49715743084858e-43
288553.662538521,3.15666997549048e-43
289553.662538521,2.83210867676928e-43
290553.662538521,2.58470137617337e-43
291553.662538521,2.34873950903861e-43
292553.662538521,2.12466748466824e-43
293553.662538521,1.91285351338678e-43
294553.662538521,1.76221159083712e-43
295553.662538521,1.5724800073359e-43
296553.662538521,1.43859329486862e-43
297553.662538521,1.27132920164311e-43
298553.662538521,1.15429819944251e-43
299553.662538521,1.04442619881968e-43
300553.662538521,9.41631180746654e-44
301553.662538521,8.45801469061223e-44
302553.662538521,7.56797038840013e-44
303553.662538521,6.74450184097931e-44
304553.662538521,5.98567958360086e-44
305553.662538521,5.28933408191967e-44
306553.662538521,4.85864261895107e-44
307553.662538521,4.26102513947005e-44
308553.662538521,3.89372707534878e-44
309553.662538521,3.38736055267461e-44
310553.662538521,3.07823741648662e-44
311553.662538521,2.79083806585954e-44
312553.662538521,2.39847829793895e-44
313553.662538521,2.16138360508848e-44
314553.662538521,1.94278560579042e-44
315553.662538521,1.74175060344868e-44
316553.662538521,1.55734699624107e-44
317553.662538521,1.38864911668599e-44
318553.662538521,1.2347411718914e-44
319553.662538521,1.09471986626126e-44
320553.662538521,9.67699223202748e-45
321553.662538521,8.52812758072359e-45
322553.662538521,7.49216671328733e-45
323553.662538521,6.56092533453924e-45
324553.662538521,6.13209223469789e-45
325553.662538521,5.34319922619008e-45
326553.662538521,4.63982526778421e-45
327553.662538521,4.01484642906294e-45
328553.662538521,3.72962107404471e-45
329553.662538521,3.20962076235618e-45
330553.662538521,2.97328131910662e-45
331553.662538521,2.54418145092055e-45
332553.662538521,2.16846217465867e-45
333553.662538521,1.99893329708516e-45
334553.662538521,1.69336314931974e-45
335553.662538521,1.5561198382915e-45
336553.662538521,1.42847360659359e-45
337553.662538521,1.19981249465131e-45
338553.662538521,1.09777194166195e-45
339553.662538521,9.15866262205385e-46
340553.662538521,8.35101689471894e-46
341553.662538521,7.60563426922119e-46
342553.662538521,6.28586349153896e-46
343553.662538521,5.70405198069639e-46
344553.662538521,5.16964982608842e-46
345553.662538521,4.67940007579918e-46
346553.662538521,3.81918711831807e-46
347553.662538521,3.4435511712115e-46
348553.662538521,3.10071130371798e-46
349553.662538521,2.78821920925184e-46
350553.662538521,2.50377182905329e-46
351553.662538521,2.01049167171017e-46
352553.662538521,1.79772903163306e-46
353553.662538521,1.60513921884417e-46
354553.662538521,1.43106209659524e-46
