"n_tau","PE"
316341.940158967,6.75163263342541e-57
317341.940158967,5.0076069974452e-57
318341.940158967,4.14222813113981e-57
319341.940158967,3.46321761689707e-57
320341.940158967,2.89763443268422e-57
321341.940158967,2.45720983349012e-57
322341.940158967,2.07111924451792e-57
323341.940158967,1.74058681449515e-57
324341.940158967,1.46376167008537e-57
325341.940158967,1.23662064904703e-57
326341.940158967,1.05389283875798e-57
327341.940158967,8.87026332490099e-58
328341.940158967,7.36585577391743e-58
329341.940158967,6.20905909964675e-58
330341.940158967,5.33844925738184e-58
331341.940158967,4.55153484397147e-58
332341.940158967,3.71482117485777e-58
333341.940158967,3.21993623818462e-58
334341.940158967,2.66889601739041e-58
335341.940158967,2.27949830081221e-58
336341.940158967,1.93322736549243e-58
337341.940158967,1.62748971989163e-58
338341.940158967,1.35954408700536e-58
339341.940158967,1.12654318045645e-58
340341.940158967,9.72976693207696e-59
341341.940158967,7.94118684662275e-59
342341.940158967,6.77804037390544e-59
343341.940158967,5.75424230277516e-59
344341.940158967,4.85794452192417e-59
345341.940158967,4.07763887050535e-59
346341.940158967,3.40223865579815e-59
347341.940158967,2.82114013652564e-59
348341.940158967,2.48113823372573e-59
349341.940158967,2.0351342347616e-59
350341.940158967,1.65791751839294e-59
351341.940158967,1.44046681406324e-59
352341.940158967,1.24749500895954e-59
353341.940158967,9.9914936627886e-60
354341.940158967,8.58019324282802e-60
355341.940158967,7.34227710107384e-60
356341.940158967,6.26026160251013e-60
357341.940158967,5.31792356805754e-60
358341.940158967,4.50026427540276e-60
359341.940158967,3.79347919333598e-60
360341.940158967,3.18491038900037e-60
361341.940158967,2.66300065781341e-60
362341.940158967,2.21724302075371e-60
363341.940158967,1.83812480178513e-60
364341.940158967,1.51707429294055e-60
365341.940158967,1.24640072355223e-60
366341.940158967,1.12777848383983e-60
367341.940158967,9.20033492788667e-61
368341.940158967,7.46908520793364e-61
369341.940158967,6.71719452422756e-61
370341.940158967,5.4121487377175e-61
371341.940158967,4.84859634225252e-61
372341.940158967,3.87597603770494e-61
373341.940158967,3.45847072430993e-61
374341.940158967,2.74214763849885e-61
375341.940158967,2.43656561599191e-61
376341.940158967,1.91548072949349e-61
377341.940158967,1.69462226570755e-61
378341.940158967,1.49699285750904e-61
379341.940158967,1.16287245898999e-61
380341.940158967,1.02253702100166e-61
381341.940158967,8.9771922603277e-62
382341.940158967,6.88601765804863e-62
383341.940158967,6.01609155992284e-62
384341.940158967,5.2472936172902e-62
385341.940158967,4.56899426701452e-62
386341.940158967,3.97154600154584e-62
387341.940158967,2.9850767780592e-62
388341.940158967,2.5810136847925e-62
389341.940158967,2.22758652120121e-62
390341.940158967,1.91900795904405e-62
391341.940158967,1.65008038134276e-62
392341.940158967,1.41614445801952e-62
393341.940158967,1.2130313190698e-62
394341.940158967,1.03701692411536e-62
395341.940158967,8.84782362202137e-63
396341.940158967,7.53374527434018e-63
397341.940158967,6.40171163127803e-63
398341.940158967,5.42848407767274e-63
399341.940158967,4.5935097798708e-63
400341.940158967,3.87864833645039e-63
401341.940158967,3.26792173107575e-63
402341.940158967,2.74728610658579e-63
403341.940158967,2.30442392000636e-63
404341.940158967,1.9285554857499e-63
405341.940158967,1.61026610870895e-63
406341.940158967,1.34135382429399e-63
407341.940158967,1.11468785216857e-63
408341.940158967,9.24083279065948e-64
409341.940158967,9.24083279065948e-64
410341.940158967,7.64188086899102e-64
411341.940158967,6.3038194106352e-64
412341.940158967,5.18685736388791e-64
413341.940158967,4.25680961416962e-64
414341.940158967,3.48437987571258e-64
415341.940158967,3.48437987571258e-64
416341.940158967,2.84452527874695e-64
417341.940158967,2.31589121481043e-64
418341.940158967,1.8803187088485e-64
419341.940158967,1.8803187088485e-64
420341.940158967,1.52240475636092e-64
421341.940158967,1.22911955468752e-64
422341.940158967,9.89470842663586e-65
423341.940158967,9.89470842663586e-65
424341.940158967,7.94210916567493e-65
425341.940158967,6.35581613636724e-65
426341.940158967,5.07092974239898e-65
427341.940158967,5.07092974239898e-65
428341.940158967,4.0333168958328e-65
429341.940158967,3.19795812236502e-65
430341.940158967,3.19795812236502e-65
431341.940158967,2.52752604871469e-65
432341.940158967,1.99116348016452e-65
433341.940158967,1.99116348016452e-65
434341.940158967,1.56344389481707e-65
435341.940158967,1.22347987901699e-65
436341.940158967,1.22347987901699e-65
437341.940158967,9.54168281205367e-66
438341.940158967,9.54168281205367e-66
439341.940158967,7.41550279448961e-66
440341.940158967,5.74271111089435e-66
441341.940158967,5.74271111089435e-66
442341.940158967,4.43125454375097e-66
443341.940158967,4.43125454375097e-66
444341.940158967,3.40676171009531e-66
445341.940158967,2.60935665386258e-66
446341.940158967,2.60935665386258e-66
