"n_tau","PE"
1474.69884048876,0.972726284553862
2474.69884048876,0.93854419688215
3474.69884048876,0.905638605685781
4474.69884048876,0.873454125836564
5474.69884048876,0.840332625466223
6474.69884048876,0.807178312327018
7474.69884048876,0.774960750601582
8474.69884048876,0.743439898598138
9474.69884048876,0.711151538153849
10474.6988404888,0.682211822573481
11474.6988404888,0.650950485458038
12474.6988404888,0.621208184834476
13474.6988404888,0.593697313020102
14474.6988404888,0.569046474025409
15474.6988404888,0.539099171873471
16474.6988404888,0.516974897877766
17474.6988404888,0.489689549452264
18474.6988404888,0.466402940703702
19474.6988404888,0.442686592929929
20474.6988404888,0.423454258441268
21474.6988404888,0.399160547694766
22474.6988404888,0.379581069752918
23474.6988404888,0.359929213692971
24474.6988404888,0.345176228374679
25474.6988404888,0.325534125867861
26474.6988404888,0.310857796186286
27474.6988404888,0.291414486048394
28474.6988404888,0.276962167202245
29474.6988404888,0.262653402652972
30474.6988404888,0.248517298628443
31474.6988404888,0.234583381832101
32474.6988404888,0.220881285093831
33474.6988404888,0.207440258884946
34474.6988404888,0.198639033675172
35474.6988404888,0.185697591612187
36474.6988404888,0.177255583517946
37474.6988404888,0.164891140107153
38474.6988404888,0.156858481981862
39474.6988404888,0.149002679083948
40474.6988404888,0.141330813789256
41474.6988404888,0.1301824577547
42474.6988404888,0.122998849095941
43474.6988404888,0.116020832618776
44474.6988404888,0.109253536679791
45474.6988404888,0.102701669258616
46474.6988404888,0.0963693411738813
47474.6988404888,0.0932866343848474
48474.6988404888,0.0872901137643834
49474.6988404888,0.0815209736164295
50474.6988404888,0.0759812523014771
51474.6988404888,0.0706724159099633
52474.6988404888,0.0681048405890963
53474.6988404888,0.0631435899509595
54474.6988404888,0.0584139598976818
55474.6988404888,0.0561357568458844
56474.6988404888,0.0517517441372196
57474.6988404888,0.0496454836404869
58474.6988404888,0.0456029625729388
59474.6988404888,0.0436660094116821
60474.6988404888,0.0399586747947932
61474.6988404888,0.0381873499673525
62474.6988404888,0.0364702364029748
63474.6988404888,0.0331963712285729
64474.6988404888,0.0316383920671402
65474.6988404888,0.0286770077152083
66474.6988404888,0.027272177776695
67474.6988404888,0.02591692328494
68474.6988404888,0.0246104613182583
69474.6988404888,0.0221406055382325
70474.6988404888,0.02097550929085
71474.6988404888,0.0198557931891097
72474.6988404888,0.0187805387133786
73474.6988404888,0.0167596859300575
74474.6988404888,0.0158121678589391
75474.6988404888,0.0149052855914911
76474.6988404888,0.0140380487115732
77474.6988404888,0.0132094391085359
78474.6988404888,0.0124184446674339
79474.6988404888,0.0116640393443888
80474.6988404888,0.0109451924127675
81474.6988404888,0.0102608620269733
82474.6988404888,0.00961000940806758
83474.6988404888,0.00899159376390988
84474.6988404888,0.00840456941829913
85474.6988404888,0.0078478977411384
86474.6988404888,0.00732054318704052
87474.6988404888,0.00682147121105003
88474.6988404888,0.0063496582113563
89474.6988404888,0.00590408847731839
90474.6988404888,0.00548375271367208
91474.6988404888,0.00508765623707625
92474.6988404888,0.00471481750911626
93474.6988404888,0.00436426357807175
94474.6988404888,0.00403504289103058
95474.6988404888,0.00372621612103114
96474.6988404888,0.00343686381489296
97474.6988404888,0.00316608488139855
98474.6988404888,0.00316608488139855
99474.6988404888,0.00291299600850488
100474.698840489,0.00267673621781529
101474.698840489,0.00245646566775253
102474.698840489,0.00225136519738627
103474.698840489,0.00206063982692543
104474.698840489,0.00206063982692543
105474.698840489,0.00188351776533409
106474.698840489,0.00171924999910354
107474.698840489,0.00156711317608583
108474.698840489,0.00142640728979129
109474.698840489,0.00142640728979129
110474.698840489,0.00129645813376378
111474.698840489,0.00117661667963494
112474.698840489,0.00106625773013467
113474.698840489,0.00106625773013467
114474.698840489,0.000964782846058993
115474.698840489,0.000871617712622023
116474.698840489,0.000786213618762653
117474.698840489,0.000786213618762653
118474.698840489,0.000708046634472899
119474.698840489,0.000636617022131211
120474.698840489,0.000636617022131211
121474.698840489,0.000571449847499058
122474.698840489,0.000512093611510518
123474.698840489,0.000512093611510518
124474.698840489,0.000458120714693238
125474.698840489,0.000409126173698661
126474.698840489,0.000409126173698661
127474.698840489,0.000364727745213007
128474.698840489,0.000324565047145367
129474.698840489,0.000324565047145367
130474.698840489,0.000288298798146161
131474.698840489,0.000255610598653398
132474.698840489,0.000255610598653398
133474.698840489,0.000226201802694174
134474.698840489,0.000226201802694174
135474.698840489,0.000199793257320562
136474.698840489,0.000176124072666352
137474.698840489,0.000176124072666352
138474.698840489,0.000154951433432305
139474.698840489,0.000154951433432305
140474.698840489,0.000136049407256042
141474.698840489,0.000119208450306831
142474.698840489,0.000119208450306831
143474.698840489,0.000104234535760801
144474.698840489,0.000104234535760801
145474.698840489,9.09483414570562e-05
146474.698840489,9.09483414570562e-05
147474.698840489,7.91846235788889e-05
148474.698840489,7.91846235788889e-05
149474.698840489,6.87913146153108e-05
150474.698840489,5.96289014073972e-05
151474.698840489,5.96289014073972e-05
152474.698840489,5.15695793103875e-05
153474.698840489,5.15695793103875e-05
154474.698840489,4.44966264198832e-05
155474.698840489,4.44966264198832e-05
156474.698840489,3.83036171330641e-05
157474.698840489,3.83036171330641e-05
158474.698840489,3.28938092957088e-05
159474.698840489,3.28938092957088e-05
160474.698840489,2.81794198331645e-05
161474.698840489,2.81794198331645e-05
162474.698840489,2.40810381327406e-05
163474.698840489,2.40810381327406e-05
164474.698840489,2.05269693550077e-05
165474.698840489,2.05269693550077e-05
166474.698840489,1.74526684898601e-05
167474.698840489,1.74526684898601e-05
168474.698840489,1.48001690575083e-05
169474.698840489,1.48001690575083e-05
170474.698840489,1.25175593294431e-05
171474.698840489,1.25175593294431e-05
172474.698840489,1.05584554481129e-05
173474.698840489,1.05584554481129e-05
174474.698840489,1.05584554481129e-05
175474.698840489,8.88154261616906e-06
176474.698840489,8.88154261616906e-06
177474.698840489,7.45010677555163e-06
178474.698840489,7.45010677555163e-06
179474.698840489,6.23162595240311e-06
180474.698840489,6.23162595240311e-06
181474.698840489,5.19736246902686e-06
182474.698840489,5.19736246902686e-06
183474.698840489,5.19736246902686e-06
184474.698840489,4.32200464966707e-06
185474.698840489,4.32200464966707e-06
186474.698840489,3.58331618352895e-06
187474.698840489,3.58331618352895e-06
188474.698840489,2.96182678936645e-06
189474.698840489,2.96182678936645e-06
190474.698840489,2.96182678936645e-06
191474.698840489,2.44053460535687e-06
192474.698840489,2.44053460535687e-06
193474.698840489,2.00464315936952e-06
194474.698840489,2.00464315936952e-06
195474.698840489,2.00464315936952e-06
196474.698840489,1.6413121154823e-06
197474.698840489,1.6413121154823e-06
