"n_tau","PE"
95645.6359591771,0.000346916444678441
96645.6359591771,0.000233995445927207
97645.6359591771,0.000191976189552339
98645.6359591771,0.000163547413509187
99645.6359591771,0.000141948459199455
100645.635959177,0.000124198940331858
101645.635959177,0.000109695608336921
102645.635959177,9.6519904465051e-05
103645.635959177,8.58662185849715e-05
104645.635959177,7.73186304637116e-05
105645.635959177,6.94563361261941e-05
106645.635959177,6.22429468724707e-05
107645.635959177,5.56419448444418e-05
108645.635959177,5.04437589953723e-05
109645.635959177,4.56460734665181e-05
110645.635959177,4.12265212713137e-05
111645.635959177,3.71632034308995e-05
112645.635959177,3.40337571857899e-05
113645.635959177,3.11247369445138e-05
114645.635959177,2.79083242357174e-05
115645.635959177,2.54432526542069e-05
116645.635959177,2.31621015063267e-05
117645.635959177,2.10541784645195e-05
118645.635959177,1.91091887139511e-05
119645.635959177,1.76638220665772e-05
120645.635959177,1.5987332303806e-05
121645.635959177,1.47445533118009e-05
122645.635959177,1.33066293573164e-05
123645.635959177,1.22433949001253e-05
124645.635959177,1.12530329928907e-05
125645.635959177,1.01114224636256e-05
126645.635959177,9.27049625902647e-06
127645.635959177,8.48988653246838e-06
128645.635959177,7.76605604750082e-06
129645.635959177,7.0956187713279e-06
130645.635959177,6.47533029333375e-06
131645.635959177,6.04115948309142e-06
132645.635959177,5.50127434517787e-06
133645.635959177,5.00336777111298e-06
134645.635959177,4.65584724174481e-06
135645.635959177,4.22495007339305e-06
136645.635959177,3.82888519492743e-06
137645.635959177,3.55327115136941e-06
138645.635959177,3.21256143381716e-06
139645.635959177,2.97593771870087e-06
140645.635959177,2.75456068060866e-06
141645.635959177,2.48168366787419e-06
142645.635959177,2.29272737127979e-06
143645.635959177,2.11639720079703e-06
144645.635959177,1.95197964007107e-06
145645.635959177,1.79879332784074e-06
146645.635959177,1.65618634331468e-06
147645.635959177,1.52353887324477e-06
148645.635959177,1.36114862917398e-06
149645.635959177,1.24948612778006e-06
150645.635959177,1.17957240475106e-06
151645.635959177,1.08111921211875e-06
152645.635959177,9.8993771820631e-07
153645.635959177,9.05567510056627e-07
154645.635959177,8.27571964787048e-07
155645.635959177,7.55536709159839e-07
156645.635959177,7.106300656205e-07
157645.635959177,6.47668001850319e-07
158645.635959177,5.89667183816217e-07
159645.635959177,5.36289966423386e-07
160645.635959177,5.03115474499259e-07
161645.635959177,4.56744398643796e-07
162645.635959177,4.27965898285165e-07
163645.635959177,3.87797808192536e-07
164645.635959177,3.629059236859e-07
165645.635959177,3.28214441476528e-07
166645.635959177,3.06749173573772e-07
167645.635959177,2.76879218597463e-07
168645.635959177,2.58426287777256e-07
169645.635959177,2.32788698111743e-07
170645.635959177,2.16976080271075e-07
171645.635959177,2.02124159573396e-07
172645.635959177,1.81536879818379e-07
173645.635959177,1.68868918417223e-07
174645.635959177,1.56993167767911e-07
175645.635959177,1.40570658623965e-07
176645.635959177,1.30490157914663e-07
177645.635959177,1.21058698878745e-07
178645.635959177,1.12239640480448e-07
179645.635959177,1.03998065448271e-07
180645.635959177,9.26462365702651e-08
181645.635959177,8.57065146035889e-08
182645.635959177,7.92349254181139e-08
183645.635959177,7.32036571715525e-08
184645.635959177,6.75862615441023e-08
185645.635959177,6.2357688625444e-08
186645.635959177,5.74941569377523e-08
187645.635959177,5.29731627932256e-08
188645.635959177,4.87733557772039e-08
