"n_tau","PE"
818.859014525985,0.990765225272427
1818.85901452599,0.970497598208531
2818.85901452599,0.946655341163945
3818.85901452599,0.920271472254321
4818.85901452599,0.894872911782139
5818.85901452599,0.866486669942515
6818.85901452599,0.839777296076165
7818.85901452599,0.811547874931471
8818.85901452599,0.782740141155818
9818.85901452599,0.75441943799502
10818.859014526,0.727692755859437
11818.859014526,0.69861242204877
12818.859014526,0.672542320448621
13818.859014526,0.644792526135829
14818.859014526,0.621393822293771
15818.859014526,0.596952440867179
16818.859014526,0.571504740326709
17818.859014526,0.545102241295525
18818.859014526,0.524714690739714
19818.859014526,0.496818541871654
20818.859014526,0.475417688358489
21818.859014526,0.453662332753272
22818.859014526,0.438989772082287
23818.859014526,0.416774038404209
24818.859014526,0.394370969237832
25818.859014526,0.379368287674837
26818.859014526,0.364339152803734
27818.859014526,0.341800419195211
28818.859014526,0.326815962380572
29818.859014526,0.311896450179114
30818.859014526,0.29706996076396
31818.859014526,0.282365317402931
32818.859014526,0.267811876082942
33818.859014526,0.253439310105038
34818.859014526,0.239277614235263
35818.859014526,0.232285167749773
36818.859014526,0.218495657937683
37818.859014526,0.204991142019202
38818.859014526,0.198354799948382
39818.859014526,0.185331569926801
40818.859014526,0.178951594606861
41818.859014526,0.166471522102369
42818.859014526,0.160377820786767
43818.859014526,0.148498335274429
44818.859014526,0.142718319056312
45818.859014526,0.137048430074242
46818.859014526,0.126049144996653
47818.859014526,0.120724483083741
48818.859014526,0.115519354288964
49818.859014526,0.105475392601779
50818.859014526,0.100639983173681
51818.859014526,0.0959309421504589
52818.859014526,0.0913495310423294
53818.859014526,0.0868968224189708
54818.859014526,0.0825736958059856
55818.859014526,0.0783808195959018
56818.859014526,0.0703876372084997
57818.859014526,0.0665876623261852
58818.859014526,0.0629186699460169
59818.859014526,0.0593803296356857
60818.859014526,0.0559721070487574
61818.859014526,0.0526932652375347
62818.859014526,0.0495428667360128
63818.859014526,0.0465197764206661
64818.859014526,0.0436226570481712
65818.859014526,0.0436226570481712
66818.859014526,0.0408500064843484
67818.859014526,0.038200113086287
68818.859014526,0.0356710952650812
69818.859014526,0.0332608996743518
70818.859014526,0.0309673086218616
71818.859014526,0.0287879481702862
72818.859014526,0.0267202968925924
73818.859014526,0.0267202968925924
74818.859014526,0.0247616952419978
75818.859014526,0.0229093554911805
76818.859014526,0.0211603682591492
77818.859014526,0.0195117294048103
78818.859014526,0.0195117294048103
79818.859014526,0.0179603270123248
80818.859014526,0.0165029695426894
81818.859014526,0.0151363935818208
82818.859014526,0.0151363935818208
83818.859014526,0.0138572759782661
84818.859014526,0.012662246108743
85818.859014526,0.012662246108743
86818.859014526,0.0115478981962171
87818.859014526,0.0105108036039667
88818.859014526,0.0105108036039667
89818.859014526,0.00954752302853174
90818.859014526,0.00865461690679182
91818.859014526,0.00865461690679182
92818.859014526,0.00782866373829084
93818.859014526,0.00706626147340923
94818.859014526,0.00706626147340923
