"n_tau","PE"
363.285536213335,0.99458639111634
1363.28553621333,0.957555517729196
2363.28553621333,0.917442072413595
3363.28553621333,0.878138411663688
4363.28553621334,0.837510505064199
5363.28553621334,0.797662484182193
6363.28553621334,0.760517867906671
7363.28553621334,0.721877299526362
8363.28553621333,0.687452259041035
9363.28553621333,0.649841213862059
10363.2855362133,0.619554956948842
11363.2855362133,0.587540104198721
12363.2855362133,0.553886426335415
13363.2855362133,0.524685667399468
14363.2855362133,0.494544406841676
15363.2855362133,0.469841195983585
16363.2855362133,0.444698952973643
17363.2855362133,0.419208524063955
18363.2855362133,0.393472080816968
19363.2855362133,0.374076120352735
20363.2855362133,0.354656901379572
21363.2855362133,0.335269000357885
22363.2855362133,0.315969909747062
23363.2855362133,0.296819272765025
24363.2855362133,0.277878628226874
25363.2855362133,0.259211016777181
26363.2855362133,0.246949027998066
27363.2855362133,0.234855562179532
28363.2855362133,0.217072409655359
29363.2855362133,0.205482111166742
30363.2855362133,0.194125098626765
31363.2855362133,0.183019022721544
32363.2855362133,0.172180942803426
33363.2855362133,0.16162717736864
34363.2855362133,0.151373305867402
35363.2855362133,0.141433865691407
36363.2855362133,0.131822359076423
37363.2855362133,0.127143480839654
38363.2855362133,0.118046582097999
39363.2855362133,0.109305959336458
40363.2855362133,0.105072116186096
41363.2855362133,0.0968822139289604
42363.2855362133,0.0929278084622529
43363.2855362133,0.0853034618399243
44363.2855362133,0.081634557684285
45363.2855362133,0.0745850677688196
46363.2855362133,0.0712048897936119
47363.2855362133,0.0647338173551032
48363.2855362133,0.06164265950954
49363.2855362133,0.0586473955982567
50363.2855362133,0.0529428209080011
51363.2855362133,0.050232376508134
52363.2855362133,0.0476155701321381
53363.2855362133,0.0450915456181882
54363.2855362133,0.0426593978169305
55363.2855362133,0.0380664852736735
56363.2855362133,0.0359033710421553
57363.2855362133,0.0338274319492506
58363.2855362133,0.0318372685093247
59363.2855362133,0.0299313978361536
60363.2855362133,0.0281082576513628
61363.2855362133,0.0263662105313026
62363.2855362133,0.0247035437675668
63363.2855362133,0.0231184927119554
64363.2855362133,0.0216092172927293
65363.2855362133,0.0201738261882283
