"N_tau","PE_before","PE_after"
1474.69884048876,0.987350428834206,0.987350428834206
2474.69884048876,0.964090807836989,0.982859064936251
3474.69884048876,0.941584682489414,0.976043468746628
4474.69884048876,0.918691362330923,0.96925841801628
5474.69884048876,0.894307363622659,0.962467914357653
6474.69884048876,0.86913126550338,0.955775899558443
7474.69884048876,0.84397536801718,0.949122582918261
8474.69884048876,0.818733224409082,0.942402276606305
9474.69884048876,0.792249450130082,0.935827849320582
10474.6988404888,0.767983306682397,0.929354913366734
11474.6988404888,0.741214156527289,0.922855271924055
12474.6988404888,0.715210865028965,0.916111808365817
13474.6988404888,0.690692576326395,0.909844901704672
14474.6988404888,0.668339421102915,0.903505494474816
15474.6988404888,0.640689869541169,0.897138876184436
16474.6988404888,0.619909162192564,0.890792909099096
17474.6988404888,0.59385848377859,0.884517545577075
18474.6988404888,0.571248184977402,0.878363480732078
19474.6988404888,0.547853740476828,0.871911460072509
20474.6988404888,0.528603457439898,0.86613571359425
21474.6988404888,0.503918705244846,0.85961408576042
22474.6988404888,0.483715293677322,0.853874543127466
23474.6988404888,0.463150372586265,0.847926653231219
24474.6988404888,0.447516740728616,0.841764758124169
25474.6988404888,0.426433388761013,0.835973151589427
26474.6988404888,0.410472636135782,0.82999637241017
27474.6988404888,0.389043220474519,0.82383088230624
28474.6988404888,0.372896134732362,0.818117209074484
29474.6988404888,0.356717790832617,0.812244997238137
30474.6988404888,0.3405398941803,0.806889942637346
31474.6988404888,0.324395613296075,0.800710855078729
32474.6988404888,0.308319459818976,0.795079258175727
33474.6988404888,0.292347354620529,0.78931481287274
34474.6988404888,0.281775249973303,0.784160978223242
35474.6988404888,0.266058801992978,0.778143775952827
36474.6988404888,0.255692051417037,0.772766330201397
37474.6988404888,0.240336805032881,0.767283356202005
38474.6988404888,0.230246521051018,0.761693917555541
39474.6988404888,0.220286828966101,0.756817538639411
40474.6988404888,0.21046897042656,0.751028497041239
41474.6988404888,0.19603268316949,0.745980238190662
42474.6988404888,0.186618149472704,0.739989550042563
43474.6988404888,0.177383888313996,0.734767601242915
44474.6988404888,0.168340250699196,0.729465298509103
45474.6988404888,0.159497242552793,0.724985098242134
46474.6988404888,0.150864553113581,0.719534675304039
47474.6988404888,0.146629923955001,0.714003528514601
48474.6988404888,0.138329700577271,0.709332456749233
49474.6988404888,0.130261682893619,0.703653057410433
50474.6988404888,0.122433683894716,0.698858392559871
51474.6988404888,0.1148528678544,0.69400784895353
52474.6988404888,0.111157168680328,0.689101413049637
53474.6988404888,0.103958962938914,0.684139231333614
54474.6988404888,0.0970226368550039,0.67912148345436
55474.6988404888,0.0936541617611822,0.674048256904299
56474.6988404888,0.0871189289925422,0.669950087797193
57474.6988404888,0.0839530249910157,0.664778002772515
58474.6988404888,0.0778262475102124,0.659551353019506
59474.6988404888,0.0748658767562091,0.655330860599591
60474.6988404888,0.0691519370289474,0.650006905050629
61474.6988404888,0.066398526908874,0.645709211518833
62474.6988404888,0.0637141409588833,0.641377522474631
63474.6988404888,0.0585521549289935,0.635915488690202
64474.6988404888,0.0560742140920266,0.63150813594398
65474.6988404888,0.0513232494290261,0.627067780855629
66474.6988404888,0.0490495419069465,0.6225946143965
67474.6988404888,0.0468431624791951,0.618088961038309
68474.6988404888,0.0447036289430635,0.613551163224974
69474.6988404888,0.0406229339456734,0.608981581599725
70474.6988404888,0.0386805554935156,0.604380482852605
71474.6988404888,0.0368025911909564,0.60090937166416
72474.6988404888,0.0349882969961965,0.596254394473786
73474.6988404888,0.031547557149662,0.5915691515786
74474.6988404888,0.0299193840916344,0.58803562744859
75474.6988404888,0.0283514665980713,0.58329851371481
76474.6988404888,0.0268428313488457,0.57853231058731
77474.6988404888,0.025392465491227,0.574939020951308
78474.6988404888,0.0239993318927077,0.570123429135106
79474.6988404888,0.02266234237248,0.566493625187446
80474.6988404888,0.0213803754103816,0.562848557996724
81474.6988404888,0.0201522894958578,0.557965142268616
82474.6988404888,0.0189769011556577,0.55428540726827
83474.6988404888,0.0178530004589975,0.550591133167014
84474.6988404888,0.0167793626719728,0.545643566344182
85474.6988404888,0.0157547304667144,0.541916737138938
86474.6988404888,0.0147778274402634,0.538176368270076
87474.6988404888,0.013847368255021,0.534422742666866
88474.6988404888,0.012962046828651,0.530656149625352
89474.6988404888,0.0121205405793708,0.52687688480109
90474.6988404888,0.0113215228761197,0.523085153228897
91474.6988404888,0.0105636641222227,0.519281456881063
92474.6988404888,0.00984562392590773,0.515466013755028
93474.6988404888,0.00916606076000028,0.511639144798327
94474.6988404888,0.00852363917117856,0.507801177225659
95474.6988404888,0.00791702177635141,0.503952444488676
96474.6988404888,0.00734487747525711,0.500093286241632
97474.6988404888,0.00680588755633762,0.49622404830285
98474.6988404888,0.00680588755633762,0.492344991064663
99474.6988404888,0.00629873961707116,0.488456655418273
