"X","Y","PE_before","PE_after","optimal_N_tau","N_min","ba_flag","PE_optimal","max_N_tau_before","max_N_tau_after"
2.98,1,0,7999.99999999996,2089.32333746514,2089.32333746514,0,0.904771513643055,2089.32333746514,10089.3233374651
3,1,0,7999.99999999996,2053.34563259814,2053.34563259814,0,0.906595797388573,2053.34563259814,10053.3456325981
1,1.02,0,0,99645.6359591771,95645.6359591771,1,0.000334611496963239,0,0
1.02,1.02,0,0,97116.5566220737,89116.5566220737,1,0.000816557628522235,0,0
1.04,1.02,0,0,99057.1320060933,83057.1320060933,1,0.00191509038865864,0,0
1.06,1.02,0,0,97439.1305891341,77439.1305891341,1,0.00352587799494647,0,0
1.08,1.02,0,0,96233.7404745763,72233.7404745763,1,0.00603715716492792,0,0
1.1,1.02,0,0,99413.8521061812,67413.8521061812,1,0.00998264884418041,0,0
1.12,1.02,0,0,98952.7763632744,62952.7763632744,1,0.0149406482720793,0,0
1.14,1.02,0,0,98824.9804961153,58824.9804961153,1,0.0212450871047113,0,0
1.16,1.02,0,0,99006.2101205577,55006.2101205577,1,0.0289044183866581,0,0
1.18,1.02,0,0,91473.5666223447,51473.5666223447,1,0.038048530284097,0,0
1.2,1.02,0,0,84205.3540654333,48205.3540654333,1,0.0489137191677202,0,0
1.22,1.02,0,0,77181.181252547,45181.181252547,1,0.0615222175160692,0,0
1.24,1.02,0,0,70382.3627726458,42382.3627726458,1,0.0758267041947845,0,0
1.26,1.02,0,0,67791.1961022519,39791.1961022519,1,0.0917996464572621,0,0
1.28,1.02,0,0,61391.106406725,37391.106406725,1,0.109379297231686,0,0
1.3,1.02,0,0,59167.1811638556,35167.1811638556,1,0.128244123310115,0,0
1.32,1.02,0,0,53105.405604761,33105.405604761,1,0.148533587435073,0,0
1.34,1.02,0,0,51192.8556634939,31192.8556634939,1,0.169763911678182,0,0
1.36,1.02,0,0,45417.4370593476,29417.4370593476,1,0.191790348440352,0,0
1.38,1.02,0,0,43768.5578954236,27768.5578954236,1,0.214832047310176,0,0
1.4,1.02,0,0,42235.943326303,26235.943326303,1,0.238120925823725,0,0
1.42,1.02,0,0,40810.6023227492,24810.6023227492,1,0.261463654240076,0,0
1.44,1.02,0,0,35483.6880481496,23483.6880481496,1,0.285529471765914,0,0
1.46,1.02,0,0,34247.7449354249,22247.7449354249,1,0.309577173393584,0,0
1.48,1.02,0,0,33095.6116838135,21095.6116838135,1,0.333220782974552,0,0
1.5,1.02,0,0,32020.7625610722,20020.7625610722,1,0.356297656718843,0,0
1.52,1.02,0,0,27017.2524785879,19017.2524785879,1,0.37880219812942,0,0
1.54,1.02,0,0,26079.4454815936,18079.4454815936,1,0.402136063132423,0,0
1.56,1.02,0,0,25202.4435436029,17202.4435436029,1,0.424627483400043,0,0
1.58,1.02,0,0,24381.7465610573,16381.7465610573,1,0.446451137709822,0,0
1.6,1.02,0,0,23612.895803013,15612.895803013,1,0.467433936835707,0,0
1.62,1.02,0,0,22892.1951167303,14892.1951167303,1,0.487562304278588,0,0
