"X","Y","PE_before","PE_after","optimal_N_tau","N_min","ba_flag","PE_optimal","max_N_tau_before","max_N_tau_after"
1.06,1.02,0,0,33040.1142557624,29040.1142557624,1,0.667667932505665,0,0
1.08,1.02,0,0,29797.861149081,25797.861149081,1,0.700956928048259,0,0
1.1,1.02,0,0,26986.0866500232,22986.0866500232,1,0.730762559614609,0,0
1.12,1.02,0,0,24544.9918540801,20544.9918540801,1,0.757331343426407,0,0
1.14,1.02,0,0,22422.4687874178,18422.4687874178,1,0.780811339206586,0,0
1.16,1.02,0,0,20573.321963975,16573.321963975,1,0.801457337992088,0,20573.321963975
1.18,1.02,0,8000,18958.7256126875,14958.7256126875,1,0.819674588448223,14958.7256126875,22958.7256126875
1.2,1.02,0,8000,17545.4330398837,13545.4330398837,1,0.835615349380413,13545.4330398837,21545.4330398837
1.22,1.02,0,12000,16305.0588576353,12305.0588576353,1,0.849530710837327,12305.0588576353,24305.0588576353
1.24,1.02,0,12000,15213.4285181004,11213.4285181004,1,0.861817020450524,11213.4285181004,23213.4285181004
1.26,1.02,0,16000,14250.005942674,10250.005942674,1,0.872534824612236,10250.005942674,26250.005942674
1.28,1.02,0,16000,13397.2851013019,9397.28510130185,1,0.882046132522887,9397.28510130185,25397.2851013019
1.3,1.02,0,16000,12640.3653593198,8640.36535931978,1,0.89034800107078,8640.36535931978,24640.3653593198
1.32,1.02,0,20000,7966.5709465113,7966.5709465113,0,0.898553322896371,7966.5709465113,27966.5709465113
1.34,1.02,4000.00000000002,20000,7365.05871048618,7365.05871048618,0,0.906448867536735,11365.0587104862,27365.0587104862
1.36,1.02,3999.99999999996,20000,6826.58828043024,6826.58828043024,0,0.913607623781076,10826.5882804302,26826.5882804302
1.38,1.02,4000.00000000002,20000,6343.22588316228,6343.22588316228,0,0.919954935815049,10343.2258831623,26343.2258831623
1.4,1.02,4000,20000,5908.17404901574,5908.17404901574,0,0.925746496697653,9908.17404901574,25908.1740490157
1.42,1.02,4000,20000,5515.58346092519,5515.58346092519,0,0.930897432929816,9515.58346092519,25515.5834609252
1.44,1.02,4000,20000,5160.40884690892,5160.40884690892,0,0.935630698109022,9160.40884690892,25160.4088469089
1.46,1.02,4000,20000,4838.29238429667,4838.29238429667,0,0.939854398830314,8838.29238429667,24838.2923842967
1.48,1.02,4000,24000,4545.46849003617,4545.46849003617,0,0.94376453982518,8545.46849003617,28545.4684900362
1.5,1.02,4000,24000,4278.64033099894,4278.64033099894,0,0.947266412078969,8278.64033099894,28278.6403309989
1.52,1.02,4000,24000,4034.95332010971,4034.95332010971,0,0.95040615334745,8034.95332010971,28034.9533201097
1.54,1.02,4000,24000,3811.93515621038,3811.93515621038,0,0.953347203439488,7811.93515621038,27811.9351562104
1.56,1.02,4000,24000,3607.39036194203,3607.39036194203,0,0.955993866136371,7607.39036194203,27607.390361942
1.58,1.02,4000,24000,3419.42269073153,3419.42269073153,0,0.958377461093466,7419.42269073153,27419.4226907315
1.6,1.02,4000,24000,3246.32756370191,3246.32756370191,0,0.960638786037889,7246.32756370191,27246.3275637019
1.62,1.02,4000,24000,3086.64862086751,3086.64862086751,0,0.962683335591268,7086.64862086751,27086.6486208675
1.64,1.02,4000,24000,2939.05087274801,2939.05087274801,0,0.96463953811115,6939.05087274801,26939.050872748
1.66,1.02,4000,24000,2802.40425531482,2802.40425531482,0,0.966414506297009,6802.40425531482,26802.4042553148
1.68,1.02,4000,24000,2675.66670453403,2675.66670453403,0,0.96802695907265,6675.66670453403,26675.666704534
1.7,1.02,4000,24000,2557.93313968709,2557.93313968709,0,0.969492476594544,6557.93313968709,26557.9331396871
1.72,1.02,4000,24000.0000000001,2448.37847678085,2448.37847678085,0,0.970920246713184,6448.37847678085,26448.3784767809
1.74,1.02,4000,24000,2346.28716470749,2346.28716470749,0,0.972223275162304,6346.28716470749,26346.2871647075
1.76,1.02,4000,24000,2251.00544550188,2251.00544550188,0,0.973412848370312,6251.00544550188,26251.0054455019
1.78,1.02,4000,24000,2161.9582304184,2161.9582304184,0,0.974587886672932,6161.9582304184,26161.9582304184
1.8,1.02,4000,24000,2078.60249448692,2078.60249448692,0,0.975578756153937,6078.60249448692,26078.6024944869
1.82,1.02,4000,24000,2000.48507490061,2000.48507490061,0,0.976568881300171,6000.48507490061,26000.4850749006
1.84,1.02,4000,24000,1927.18072874364,1927.18072874364,0,0.97747727407081,5927.18072874364,25927.1807287436
1.86,1.02,4000,24000,1858.30338477217,1858.30338477217,0,0.97839244563706,5858.30338477217,25858.3033847722
1.88,1.02,4000,24000,1793.50052052833,1793.50052052833,0,0.979156469996122,5793.50052052833,25793.5005205283
1.9,1.02,4000,24000,1732.46715143067,1732.46715143067,0,0.979935831609123,5732.46715143067,25732.4671514307
1.92,1.02,4000,24000,1674.9170307036,1674.9170307036,0,0.980654525389458,5674.9170307036,25674.9170307036
1.94,1.02,4000,24000,1620.58923888568,1620.58923888568,0,0.981317756767151,5620.58923888568,25620.5892388857
1.96,1.02,4000,24000,1569.25306364014,1569.25306364014,0,0.981929226078688,5569.25306364014,25569.2530636401
1.98,1.02,4000,24000,1520.6830579724,1520.6830579724,0,0.982566174207702,5520.6830579724,25520.6830579724
2,1.02,4000,24000,1474.69884048876,1474.69884048876,0,0.983085398927812,5474.69884048876,25474.6988404888
2.02,1.02,4000,24000.0000000001,1431.10058275755,1431.10058275755,0,0.983634191465195,5431.10058275755,25431.1005827576
2.04,1.02,4000,24000,1389.73943107819,1389.73943107819,0,0.984143541764712,5389.73943107819,25389.7394310782
2.06,1.02,4000,24000,1350.46393068542,1350.46393068542,0,0.984615592494804,5350.46393068542,25350.4639306854
2.08,1.02,4000,24000,1313.12710315711,1313.12710315711,0,0.985120491353897,5313.12710315711,25313.1271031571
2.1,1.02,4000,24000,1277.60749363799,1277.60749363799,0,0.985525734188541,5277.60749363799,25277.607493638
2.12,1.02,4000,24000,1243.79300719341,1243.79300719341,0,0.985966122781837,5243.79300719341,25243.7930071934
2.14,1.02,4000,24000,1211.56946950745,1211.56946950745,0,0.986312905527664,5211.56946950745,25211.5694695074
2.16,1.02,4000,24000,1180.83446800341,1180.83446800341,0,0.986697353936404,5180.83446800341,25180.8344680034
2.18,1.02,4000,24000,1151.50299603041,1151.50299603041,0,0.987055832105865,5151.50299603041,25151.5029960304
2.2,1.02,4000,24000,1123.48894791151,1123.48894791151,0,0.987390376696688,5123.48894791151,25123.4889479115
2.22,1.02,4000,23999.9999999999,1096.71517460515,1096.71517460515,0,0.987702105398819,5096.71517460515,25096.7151746051
2.24,1.02,4000,24000,1071.09856609072,1071.09856609072,0,0.98805293920247,5071.09856609072,25071.0985660907
2.26,1.02,4000,24000,1046.58124044382,1046.58124044382,0,0.988323242618309,5046.58124044382,25046.5812404438
2.28,1.02,4000,24000,1023.10081240193,1023.10081240193,0,0.988633381260338,5023.10081240193,25023.1008124019
2.3,1.02,3999.99999999999,24000,1000.59485157032,1000.59485157032,0,0.988866458261232,5000.59485157031,25000.5948515703
2.32,1.02,4000,24000,979.006561861148,979.006561861148,0,0.989140787354264,4979.00656186115,24979.0065618611
2.34,1.02,4000,28000,958.291970338438,958.291970338438,0,0.989398495239871,4958.29197033844,28958.2919703384
2.36,1.02,4000,24000,938.401208746194,938.401208746194,0,0.989640231531201,4938.40120874619,24938.4012087462
2.38,1.02,4000,28000,919.28924446416,919.28924446416,0,0.989866901852206,4919.28924446416,28919.2892444642
2.4,1.02,4000,28000,900.915425982844,900.915425982844,0,0.990079859840936,4900.91542598284,28900.9154259828
2.42,1.02,4000,28000,883.243081010589,883.243081010589,0,0.990279093537427,4883.24308101059,28883.2430810106
2.44,1.02,4000,28000,866.238094927543,866.238094927543,0,0.990520002914512,4866.23809492754,28866.2380949275
2.46,1.02,4000,28000,849.852495307478,849.852495307478,0,0.990694394470968,4849.85249530748,28849.8524953075
2.48,1.02,4000,28000,834.074661188949,834.074661188949,0,0.990857427683225,4834.07466118895,28834.0746611889
2.5,1.02,4000,28000,818.859014525985,818.859014525985,0,0.991062699956848,4818.85901452599,28818.859014526
2.52,1.02,4000,28000,804.193223684007,804.193223684007,0,0.991256692285351,4804.19322368401,28804.193223684
2.54,1.02,4000,28000,790.032930327053,790.032930327053,0,0.991388130362463,4790.03293032705,28790.0329303271
2.56,1.02,4000,28000,776.365703832854,776.365703832854,0,0.991562399862841,4776.36570383285,28776.3657038329
2.58,1.02,4000,28000,763.167765525693,763.167765525693,0,0.991726734400984,4763.16776552569,28763.1677655257
2.6,1.02,4000,28000,750.415642847868,750.415642847868,0,0.991882182143725,4750.41564284787,28750.4156428479
2.62,1.02,4000.00000000001,28000,738.087953734525,738.087953734525,0,0.992028828125918,4738.08795373453,28738.0879537345
2.64,1.02,4000,28000.0000000001,726.165231681051,726.165231681051,0,0.99216744279692,4726.16523168105,28726.1652316811
2.66,1.02,4000,28000,714.629769286433,714.629769286433,0,0.992298023697015,4714.62976928643,28714.6297692864
2.68,1.02,4000,28000,703.465478480621,703.465478480621,0,0.992421080104506,4703.46547848062,28703.4654784806
2.7,1.02,4000,28000,692.65776584855,692.65776584855,0,0.992536717294369,4692.65776584855,28692.6577658486
2.72,1.02,4000,28000,682.186325919671,682.186325919671,0,0.99269462977305,4682.18632591967,28682.1863259197
2.74,1.02,4000,28000,672.035552036957,672.035552036957,0,0.992797084163139,4672.03555203696,28672.035552037
2.76,1.02,4000,28000,662.202666153472,662.202666153472,0,0.992892700016276,4662.20266615347,28662.2026661535
2.78,1.02,4000,28000,652.658650014817,652.658650014817,0,0.993030721051294,4652.65865001482,28652.6586500148
2.8,1.02,4000,28000,643.407823864383,643.407823864383,0,0.993114320864239,4643.40782386438,28643.4078238644
2.82,1.02,4000,28000,634.421751614339,634.421751614339,0,0.993240087465831,4634.42175161434,28634.4217516143
2.84,1.02,4000,28000,625.705358326574,625.705358326574,0,0.993360194157447,4625.70535832657,28625.7053583266
2.86,1.02,4000,28000,617.236951273202,617.236951273202,0,0.993427571273818,4617.2369512732,28617.2369512732
2.88,1.02,4000,28000,609.008186487899,609.008186487899,0,0.99353680371583,4609.0081864879,28609.0081864879
2.9,1.02,4000,28000,601.014482453788,601.014482453788,0,0.993640803841338,4601.01448245379,28601.0144824538
2.92,1.02,4000,28000,593.245269292481,593.245269292481,0,0.993739815883123,4593.24526929248,28593.2452692925
2.94,1.02,4000,28000,585.69081214235,585.69081214235,0,0.993834245374614,4585.69081214235,28585.6908121424
2.96,1.02,4000,28000,578.341508269142,578.341508269142,0,0.993878067258882,4578.34150826914,28578.3415082691
2.98,1.02,4000,28000,571.1889637237,571.1889637237,0,0.99396364138862,4571.1889637237,28571.1889637237
3,1.02,4000,28000,564.22846549907,564.22846549907,0,0.994044941833305,4564.22846549907,28564.2284654991
1,1.04,0,0,46063.5793955246,42063.5793955246,1,0.573085011882076,0,0
1.02,1.04,0,0,41094.1421430176,37094.1421430176,1,0.614418863939607,0,0
1.04,1.04,0,0,36780.4287995869,32780.4287995869,1,0.652508692775958,0,0
1.06,1.04,0,0,33040.1142557624,29040.1142557624,1,0.68719605840131,0,0
1.08,1.04,0,0,29797.861149081,25797.861149081,1,0.718394178044246,0,0
1.1,1.04,0,0,26986.0866500232,22986.0866500232,1,0.746205751086625,0,0
1.12,1.04,0,0,24544.9918540801,20544.9918540801,1,0.770945621129345,0,0
1.14,1.04,0,0,22422.4687874178,18422.4687874178,1,0.79275265498044,0,0
1.16,1.04,0,4000,20573.321963975,16573.321963975,1,0.81189058847648,16573.321963975,20573.321963975
1.18,1.04,0,8000,18958.7256126875,14958.7256126875,1,0.828784713003097,14958.7256126875,22958.7256126875
1.2,1.04,0,12000,17545.4330398837,13545.4330398837,1,0.843555339224949,13545.4330398837,25545.4330398837
1.22,1.04,0,12000,16305.0588576353,12305.0588576353,1,0.856443014517186,12305.0588576353,24305.0588576353
1.24,1.04,0,16000,15213.4285181004,11213.4285181004,1,0.867846445705193,11213.4285181004,27213.4285181004
1.26,1.04,0,16000,10250.005942674,10250.005942674,0,0.878624512606201,10250.005942674,26250.005942674
1.28,1.04,0,16000,9397.28510130185,9397.28510130185,0,0.88893208786929,9397.28510130185,25397.2851013019
1.3,1.04,4000.00000000002,16000,8640.36535931978,8640.36535931978,0,0.898032560119345,12640.3653593198,24640.3653593198
1.32,1.04,4000,20000,7966.5709465113,7966.5709465113,0,0.906229628168221,11966.5709465113,27966.5709465113
1.34,1.04,4000.00000000002,20000,7365.05871048618,7365.05871048618,0,0.913482893251074,11365.0587104862,27365.0587104862
1.36,1.04,3999.99999999996,20000,6826.58828043024,6826.58828043024,0,0.920052811189682,10826.5882804302,26826.5882804302
1.38,1.04,4000.00000000002,20000,6343.22588316228,6343.22588316228,0,0.92588334803124,10343.2258831623,26343.2258831623
1.4,1.04,4000,20000,5908.17404901574,5908.17404901574,0,0.931198103894716,9908.17404901574,25908.1740490157
1.42,1.04,4000,20000,5515.58346092519,5515.58346092519,0,0.935930560070724,9515.58346092519,25515.5834609252
1.44,1.04,4000,24000,5160.40884690892,5160.40884690892,0,0.940274397275113,9160.40884690892,29160.4088469089
1.46,1.04,4000,24000,4838.29238429667,4838.29238429667,0,0.944155808427196,8838.29238429667,28838.2923842967
1.48,1.04,4000,24000,4545.46849003617,4545.46849003617,0,0.947744883822867,8545.46849003617,28545.4684900362
1.5,1.04,4000,24000,4278.64033099894,4278.64033099894,0,0.950963800078806,8278.64033099894,28278.6403309989
1.52,1.04,4000,24000,4034.95332010971,4034.95332010971,0,0.953854424569656,8034.95332010971,28034.9533201097
1.54,1.04,4000,24000,3811.93515621038,3811.93515621038,0,0.956557779055949,7811.93515621038,27811.9351562104
1.56,1.04,4000,24000,3607.39036194203,3607.39036194203,0,0.958994542171979,7607.39036194203,27607.390361942
1.58,1.04,4000,24000,3419.42269073153,3419.42269073153,0,0.961192892928283,7419.42269073153,27419.4226907315
1.6,1.04,4000,24000,3246.32756370191,3246.32756370191,0,0.963274387128986,7246.32756370191,27246.3275637019
1.62,1.04,4000,24000,3086.64862086751,3086.64862086751,0,0.965159485568375,7086.64862086751,27086.6486208675
1.64,1.04,4000,24000,2939.05087274801,2939.05087274801,0,0.966959186077622,6939.05087274801,26939.050872748
1.66,1.04,4000,24000,2802.40425531482,2802.40425531482,0,0.968595334912871,6802.40425531482,26802.4042553148
1.68,1.04,4000,24000,2675.66670453403,2675.66670453403,0,0.970083899948039,6675.66670453403,26675.666704534
1.7,1.04,4000,24000,2557.93313968709,2557.93313968709,0,0.971439010075438,6557.93313968709,26557.9331396871
1.72,1.04,4000,24000.0000000001,2448.37847678085,2448.37847678085,0,0.97275604953912,6448.37847678085,26448.3784767809
1.74,1.04,4000,24000,2346.28716470749,2346.28716470749,0,0.973959563902869,6346.28716470749,26346.2871647075
1.76,1.04,4000,24000,2251.00544550188,2251.00544550188,0,0.975060527119583,6251.00544550188,26251.0054455019
1.78,1.04,4000,24000,2161.9582304184,2161.9582304184,0,0.976144203839967,6161.9582304184,26161.9582304184
1.8,1.04,4000,24000,2078.60249448692,2078.60249448692,0,0.977064981798999,6078.60249448692,26078.6024944869
1.82,1.04,4000,24000,2000.48507490061,2000.48507490061,0,0.977980949404376,6000.48507490061,26000.4850749006
1.84,1.04,4000,24000,1927.18072874364,1927.18072874364,0,0.978823260747283,5927.18072874364,25927.1807287436
1.86,1.04,4000,24000,1858.30338477217,1858.30338477217,0,0.979668066320736,5858.30338477217,25858.3033847722
1.88,1.04,4000,24000,1793.50052052833,1793.50052052833,0,0.980379082158391,5793.50052052833,25793.5005205283
1.9,1.04,4000,24000,1732.46715143067,1732.46715143067,0,0.981100837177013,5732.46715143067,25732.4671514307
1.92,1.04,4000,24000,1674.9170307036,1674.9170307036,0,0.981767680905869,5674.9170307036,25674.9170307036
1.94,1.04,4000,24000,1620.58923888568,1620.58923888568,0,0.982383945934943,5620.58923888568,25620.5892388857
1.96,1.04,4000,24000,1569.25306364014,1569.25306364014,0,0.982953432771639,5569.25306364014,25569.2530636401
1.98,1.04,4000,24000,1520.6830579724,1520.6830579724,0,0.983543048565266,5520.6830579724,25520.6830579724
2,1.04,4000,24000,1474.69884048876,1474.69884048876,0,0.984028187939384,5474.69884048876,25474.6988404888
2.02,1.04,4000,24000.0000000001,1431.10058275755,1431.10058275755,0,0.984538160152059,5431.10058275755,25431.1005827576
2.04,1.04,4000,24000,1389.73943107819,1389.73943107819,0,0.985011742523904,5389.73943107819,25389.7394310782
2.06,1.04,4000,24000,1350.46393068542,1350.46393068542,0,0.985451865174914,5350.46393068542,25350.4639306854
2.08,1.04,4000,28000,1313.12710315711,1313.12710315711,0,0.98591949411587,5313.12710315711,29313.1271031571
2.1,1.04,4000,28000,1277.60749363799,1277.60749363799,0,0.986298401214937,5277.60749363799,29277.607493638
2.12,1.04,4000,28000,1243.79300719341,1243.79300719341,0,0.986707545263595,5243.79300719341,29243.7930071934
