"X","Y","PE_before","PE_after","optimal_N_tau","N_min","ba_flag","PE_optimal","max_N_tau_before","max_N_tau_after"
2.7,1,8000,24000,692.6541425546,692.6541425546,0,0.993247303389931,8692.6541425546,24692.6541425546
2.72,1,8000,24000,682.182804861599,682.182804861599,0,0.993393714745944,8682.1828048616,24682.1828048616
2.74,1,8000,24000,672.032091814391,672.032091814391,0,0.993503248369488,8672.03209181439,24672.0320918144
2.76,1,8000,24000,662.199261718178,662.199261718178,0,0.993607485183042,8662.19926171818,24662.1992617182
2.78,1,8000,24000,652.655332902967,652.655332902967,0,0.99373630803328,8652.65533290297,24652.655332903
2.8,1,8000,28000,643.404553287931,643.404553287931,0,0.993829913582053,8643.40455328793,28643.4045532879
2.82,1,8000,24000,634.418559374246,634.418559374246,0,0.993948219456951,8634.41855937425,24634.4185593742
2.84,1,8000,28000,625.702240019387,625.702240019387,0,0.99406131153319,8625.70224001939,28625.7022400194
2.86,1,8000,24000,617.233867053901,617.233867053901,0,0.994141435721104,8617.2338670539,24617.2338670539
2.88,1,8000,24000,609.005168365997,609.005168365997,0,0.994245541395518,8609.005168366,24609.005168366
2.9,1,8000,28000,601.011526598959,601.011526598959,0,0.994345007117859,8601.01152659896,28601.011526599
2.92,1,8000,24000,593.242372049242,593.242372049242,0,0.994440430058251,8593.24237204924,24593.2423720492
2.94,1,8000,28000,585.687970014499,585.687970014499,0,0.994531657256345,8585.6879700145,28585.6879700145
2.96,1,8000,28000,578.338682288169,578.338682288169,0,0.99459232951749,8578.33868228817,28578.3386822882
2.98,1,8000,28000,571.18618635207,571.18618635207,0,0.994676615511979,8571.18618635207,28571.1861863521
3,1,8000.00000000001,28000,564.225733589114,564.225733589114,0,0.994757199446784,8564.22573358912,28564.2257335891
1,1.02,0,0,46061.4233272917,42061.4233272917,1,0.548688548036936,0,0
1.02,1.02,0,0,41092.3530991989,37092.3530991989,1,0.59194494235734,0,0
1.04,1.02,0,0,36778.9414838224,32778.9414838224,1,0.632080044401455,0,0
1.06,1.02,0,0,33038.8748194603,29038.8748194603,1,0.668829070736534,0,0
1.08,1.02,0,0,29796.8250890576,25796.8250890576,1,0.702047533775774,0,0
1.1,1.02,0,0,26985.2179675704,22985.2179675704,1,0.731779786812951,0,0
1.12,1.02,0,0,24544.2600701874,20544.2600701874,1,0.758280231133317,0,0
1.14,1.02,0,0,22421.8500080004,18421.8500080004,1,0.781691896171578,0,0
1.16,1.02,0,0,20572.7967140751,16572.7967140751,1,0.802270773113422,0,20572.7967140751
1.18,1.02,0,8000,18958.2776137065,14958.2776137065,1,0.820427816730418,14958.2776137065,22958.2776137065
1.2,1.02,0,8000,17545.0490308817,13545.0490308817,1,0.836310417313012,13545.0490308817,21545.0490308817
1.22,1.02,0,12000,16304.7283590379,12304.7283590379,1,0.850170137644366,12304.7283590379,24304.7283590379
1.24,1.02,0,12000,15213.1429463535,11213.1429463535,1,0.862407437769264,11213.1429463535,23213.1429463535
1.26,1.02,0,16000,14249.7579663343,10249.7579663343,1,0.873078654238315,10249.7579663343,26249.7579663343
1.28,1.02,0,16000,13397.0689565289,9397.06895652887,1,0.882549150600914,9397.06895652887,25397.0689565289
1.3,1.02,3999.99999999999,16000,8640.17604640421,8640.17604640421,0,0.892330778397191,12640.1760464042,24640.1760464042
1.32,1.02,4000,20000,7966.4045511419,7966.4045511419,0,0.901197113834954,11966.4045511419,27966.4045511419
1.34,1.02,4000.00000000003,20000,7364.91177495007,7364.91177495007,0,0.909044757985225,11364.9117749501,27364.9117749501
1.36,1.02,4000.00000000003,20000,6826.45811305027,6826.45811305027,0,0.916146717832191,10826.4581130503,26826.4581130503
1.38,1.02,3999.99999999997,20000,6343.11005617833,6343.11005617833,0,0.922450589938979,10343.1100561783,26343.1100561783
1.4,1.02,4000,20000,5908.07068750228,5908.07068750228,0,0.928189050832409,9908.07068750228,25908.0706875023
1.42,1.02,4000,20000,5515.49083352407,5515.49083352407,0,0.933299493344446,9515.49083352407,25515.4908335241
1.44,1.02,4000,20000,5160.32563086534,5160.32563086534,0,0.937981756976252,9160.32563086534,25160.3256308653
1.46,1.02,4000,24000,4838.21732554119,4838.21732554119,0,0.942166243858495,8838.21732554119,28838.2173255412
1.48,1.02,8000.00000000001,24000,4545.40064380099,4545.40064380099,0,0.946025815231719,12545.400643801,28545.400643801
1.5,1.02,7999.99999999999,24000,4278.57877498871,4278.57877498871,0,0.949488069216053,12278.5787749887,28278.5787749887
1.52,1.02,8000.00000000004,24000,4034.89726559666,4034.89726559666,0,0.952598763546839,12034.8972655967,28034.8972655967
1.54,1.02,8000.00000000004,24000,3811.88402700866,3811.88402700866,0,0.955498161844075,11811.8840270087,27811.8840270087
1.56,1.02,8000.00000000002,24000,3607.34356471368,3607.34356471368,0,0.958112974222606,11607.3435647137,27607.3435647137
1.58,1.02,8000.00000000003,24000,3419.37971282547,3419.37971282547,0,0.960474214655697,11419.3797128255,27419.3797128255
1.6,1.02,8000.00000000001,24000,3246.28804764759,3246.28804764759,0,0.962699347555361,11246.2880476476,27246.2880476476
1.62,1.02,8000.00000000001,24000,3086.61217265359,3086.61217265359,0,0.964716495084445,11086.6121726536,27086.6121726536
1.64,1.02,8000.00000000003,24000,2939.01722798997,2939.01722798997,0,0.96663070732067,10939.01722799,26939.01722799
1.66,1.02,8000.00000000001,24000,2802.37310712269,2802.37310712269,0,0.968371815673328,10802.3731071227,26802.3731071227
1.68,1.02,8000,24000,2675.6377841358,2675.6377841358,0,0.969958206970444,10675.6377841358,26675.6377841358
1.7,1.02,8000.00000000002,24000,2557.90621069318,2557.90621069318,0,0.971405215792158,10557.9062106932,26557.9062106932
1.72,1.02,7999.99999999999,24000,2448.35339789161,2448.35339789161,0,0.972798632047469,10448.3533978916,26448.3533978916
1.74,1.02,8000.00000000004,24000,2346.26374707606,2346.26374707606,0,0.974074290448817,10346.2637470761,26346.2637470761
1.76,1.02,8000.00000000003,24000,2250.98352185277,2250.98352185277,0,0.975243223500433,10250.9835218528,26250.9835218528
1.78,1.02,7999.99999999998,24000,2161.93771251512,2161.93771251512,0,0.976380972780304,10161.9377125151,26161.9377125151
1.8,1.02,7999.99999999997,24000,2078.58318787793,2078.58318787793,0,0.977363937367891,10078.5831878779,26078.5831878779
1.82,1.02,7999.99999999996,24000,2000.46691849244,2000.46691849244,0,0.978329013439942,10000.4669184924,26000.4669184924
1.84,1.02,8000,24000,1927.16361374686,1927.16361374686,0,0.979218192136769,9927.16361374686,25927.1636137469
1.86,1.02,8000,24000,1858.28726775973,1858.28726775973,0,0.980096482796099,9858.28726775973,25858.2872677597
1.88,1.02,8000,24000,1793.4852584817,1793.4852584817,0,0.980852316755965,9793.4852584817,25793.4852584817
1.9,1.02,8000,24000,1732.45271698182,1732.45271698182,0,0.981605418474249,9732.45271698182,25732.4527169818
1.92,1.02,8000,24000,1674.90335030374,1674.90335030374,0,0.982302909935477,9674.90335030374,25674.9033503037
1.94,1.02,8000,24000,1620.57624601377,1620.57624601377,0,0.982949828405238,9620.57624601377,25620.5762460138
1.96,1.02,8000,24000,1569.24069789537,1569.24069789537,0,0.98354974839297,9569.24069789537,25569.2406978954
1.98,1.02,8000,24000,1520.67131228458,1520.67131228458,0,0.984156230252875,9520.67131228458,25520.6713122846
2,1.02,8000,24000,1474.68761629821,1474.68761629821,0,0.984672948512793,9474.68761629821,25474.6876162982
2.02,1.02,8000,24000,1431.08988081086,1431.08988081086,0,0.985199956500015,9431.08988081086,25431.0898808109
2.04,1.02,8000,24000,1389.72920827791,1389.72920827791,0,0.985691685202232,9389.72920827791,25389.7292082779
2.06,1.02,8000,24000,1350.45414757928,1350.45414757928,0,0.986150150759685,9350.45414757928,25350.4541475793
2.08,1.02,8000,24000,1313.11776779629,1313.11776779629,0,0.986621702349809,9313.11776779629,25313.1177677963
2.1,1.02,8000,24000,1277.59852812145,1277.59852812145,0,0.987020985061298,9277.59852812145,25277.5985281214
2.12,1.02,8000,24000,1243.78442389641,1243.78442389641,0,0.987435439400742,9243.78442389641,25243.7844238964
2.14,1.02,8000,24000,1211.56119676471,1211.56119676471,0,0.987783514965504,9211.56119676471,25211.5611967647
2.16,1.02,8000,24000,1180.82652192062,1180.82652192062,0,0.988148959012513,9180.82652192062,25180.8265219206
2.18,1.02,8000,24000,1151.4953516194,1151.4953516194,0,0.988491774911643,9151.4953516194,25151.4953516194
2.2,1.02,8000,24000,1123.48158203568,1123.48158203568,0,0.988813901555142,9123.48158203568,25123.4815820357
2.22,1.02,8000,24000,1096.70806576598,1096.70806576598,0,0.989116380417471,9096.70806576598,25096.708065766
2.24,1.02,8000,24000,1071.09173495004,1071.09173495004,0,0.98943711015769,9071.09173495004,25071.09173495
2.26,1.02,8000,24000,1046.57462758473,1046.57462758473,0,0.989704142207848,9046.57462758473,25046.5746275847
2.28,1.02,8000,24000,1023.09444032595,1023.09444032595,0,0.98999001604054,9023.09444032595,25023.0944403259
2.3,1.02,8000,24000,1000.58866401733,1000.58866401733,0,0.990225537942118,9000.58866401733,25000.5886640173
2.32,1.02,8000,28000,979.00058308296,979.00058308296,0,0.990481063395797,8979.00058308296,28979.000583083
2.34,1.02,8000,28000,958.286185641077,958.286185641077,0,0.990722622812319,8958.28618564108,28958.2861856411
2.36,1.02,8000,24000,938.395604402553,938.395604402553,0,0.990950777115704,8938.39560440255,24938.3956044026
2.38,1.02,12000,28000,919.283807610461,919.283807610461,0,0.991166359124943,12919.2838076105,28919.2838076105
2.4,1.02,8000,28000,900.910144524611,900.910144524611,0,0.991370665112282,8900.91014452461,28900.9101445246
2.42,1.02,8000.00000000001,28000,883.237943537515,883.237943537515,0,0.991563638312819,8883.23794353752,28883.2379435375
2.44,1.02,8000,28000,866.233128616669,866.233128616669,0,0.991776500290608,8866.23312861667,28866.2331286167
2.46,1.02,12000,28000,849.847652097374,849.847652097374,0,0.991949121295857,12849.8476520974,28849.8476520974
2.48,1.02,12000,28000,834.069931374413,834.069931374413,0,0.992112679445828,12834.0699313744,28834.0699313744
2.5,1.02,12000,28000,818.854426672095,818.854426672095,0,0.99229635131438,12818.8544266721,28818.8544266721
2.52,1.02,12000,28000,804.188768799834,804.188768799834,0,0.992470882713221,12804.1887687998,28804.1887687998
2.54,1.02,12000,28000,790.028563036711,790.028563036711,0,0.992609043508537,12790.0285630367,28790.0285630367
2.56,1.02,12000,28000,776.361453478785,776.361453478785,0,0.992767776752214,12776.3614534788,28776.3614534788
2.58,1.02,12000,28000,763.163624545915,763.163624545915,0,0.992918508897394,12763.1636245459,28763.1636245459
2.6,1.02,12000,28000,750.411604089811,750.411604089811,0,0.993062228065613,12750.4116040898,28750.4116040898
2.62,1.02,12000,28000,738.084010414206,738.084010414206,0,0.993198967303974,12738.0840104142,28738.0840104142
2.64,1.02,12000,28000.0000000001,726.16137734545,726.16137734545,0,0.993329454716198,12726.1613773455,28726.1613773455
2.66,1.02,12000,28000,714.625997778942,714.625997778942,0,0.99345365309683,12714.6259977789,28714.6259977789
2.68,1.02,12000,28000,703.461783908861,703.461783908861,0,0.993572045836675,12703.4617839089,28703.4617839089
2.7,1.02,12000,28000,692.6541425546,692.6541425546,0,0.993684719920851,12692.6541425546,28692.6541425546
2.72,1.02,12000,28000,682.182804861599,682.182804861599,0,0.993816784901674,12682.1828048616,28682.1828048616
2.74,1.02,12000,28000,672.032091814391,672.032091814391,0,0.993919423233046,12672.0320918144,28672.0320918144
2.76,1.02,12000,28000,662.199261718178,662.199261718178,0,0.994016876854687,12662.1992617182,28662.1992617182
2.78,1.02,12000,28000,652.655332902967,652.655332902967,0,0.994133605642327,12652.655332903,28652.655332903
2.8,1.02,12000,28000,643.404553287931,643.404553287931,0,0.994222054225207,12643.4045532879,28643.4045532879
2.82,1.02,12000,28000,634.418559374246,634.418559374246,0,0.994329426592381,12634.4185593742,28634.4185593742
2.84,1.02,12000,28000,625.702240019387,625.702240019387,0,0.994432625789909,12625.7022400194,28625.7022400194
2.86,1.02,12000,28000,617.233867053901,617.233867053901,0,0.994509073566637,12617.2338670539,28617.2338670539
2.88,1.02,12000,28000,609.005168365997,609.005168365997,0,0.99460405529548,12609.005168366,28609.005168366
2.9,1.02,12000,28000,601.011526598959,601.011526598959,0,0.994695152645857,12601.011526599,28601.011526599
2.92,1.02,12000,28000,593.242372049242,593.242372049242,0,0.994782564951077,12593.2423720492,28593.2423720492
2.94,1.02,12000,28000,585.687970014499,585.687970014499,0,0.994866658034963,12585.6879700145,28585.6879700145
2.96,1.02,12000,28000,578.338682288169,578.338682288169,0,0.994926130138623,12578.3386822882,28578.3386822882
2.98,1.02,12000,28000,571.18618635207,571.18618635207,0,0.995003795367622,12571.1861863521,28571.1861863521
3,1.02,12000,28000,564.225733589114,564.225733589114,0,0.995078385755951,12564.2257335891,28564.2257335891
1,1.04,0,0,46061.4233272917,42061.4233272917,1,0.574499422435864,0,0
1.02,1.04,0,0,41092.3530991989,37092.3530991989,1,0.615760311349539,0,0
1.04,1.04,0,0,36778.9414838224,32778.9414838224,1,0.653775865665689,0,0
1.06,1.04,0,0,33038.8748194603,29038.8748194603,1,0.68839001080128,0,0
1.08,1.04,0,0,29796.8250890576,25796.8250890576,1,0.719510949800325,0,0
1.1,1.04,0,0,26985.2179675704,22985.2179675704,1,0.747243671697752,0,0
1.12,1.04,0,0,24544.2600701874,20544.2600701874,1,0.771910900114836,0,0
1.14,1.04,0,0,22421.8500080004,18421.8500080004,1,0.793646128676298,0,0
1.16,1.04,0,4000,20572.7967140751,16572.7967140751,1,0.812714160599522,16572.7967140751,20572.7967140751
1.18,1.04,0,8000,18958.2776137065,14958.2776137065,1,0.829545941328977,14958.2776137065,22958.2776137065
1.2,1.04,0,12000,17545.0490308817,13545.0490308817,1,0.844256706855116,13545.0490308817,25545.0490308817
1.22,1.04,0,12000,12304.7283590379,12304.7283590379,0,0.857099617445223,12304.7283590379,24304.7283590379
1.24,1.04,0,16000,11213.1429463535,11213.1429463535,0,0.870053957430109,11213.1429463535,27213.1429463535
1.26,1.04,4000,16000,10249.7579663343,10249.7579663343,0,0.881484102448451,14249.7579663343,26249.7579663343
1.28,1.04,4000.00000000003,16000,9397.06895652887,9397.06895652887,0,0.891719853496371,13397.0689565289,25397.0689565289
1.3,1.04,3999.99999999999,16000,8640.17604640421,8640.17604640421,0,0.900763526325529,12640.1760464042,24640.1760464042
1.32,1.04,4000,20000,7966.4045511419,7966.4045511419,0,0.90889578153045,11966.4045511419,27966.4045511419
1.34,1.04,4000.00000000003,20000,7364.91177495007,7364.91177495007,0,0.916098732480456,11364.9117749501,27364.9117749501
1.36,1.04,4000.00000000003,20000,6826.45811305027,6826.45811305027,0,0.922609646828446,10826.4581130503,26826.4581130503
1.38,1.04,3999.99999999997,20000,6343.11005617833,6343.11005617833,0,0.928394934544166,10343.1100561783,26343.1100561783
1.4,1.04,8000.00000000002,20000,5908.07068750228,5908.07068750228,0,0.933654909799631,13908.0706875023,25908.0706875023
1.42,1.04,8000.00000000003,20000,5515.49083352407,5515.49083352407,0,0.938345491007818,13515.4908335241,25515.4908335241
1.44,1.04,7999.99999999996,24000,5160.32563086534,5160.32563086534,0,0.942637021590558,13160.3256308653,29160.3256308653
1.46,1.04,8000.00000000001,24000,4838.21732554119,4838.21732554119,0,0.946478142272607,12838.2173255412,28838.2173255412
1.48,1.04,8000.00000000001,24000,4545.40064380099,4545.40064380099,0,0.950015614718116,12545.400643801,28545.400643801
1.5,1.04,7999.99999999999,24000,4278.57877498871,4278.57877498871,0,0.953194056122302,12278.5787749887,28278.5787749887
1.52,1.04,8000.00000000004,24000,4034.89726559666,4034.89726559666,0,0.956054924817357,12034.8972655967,28034.8972655967
1.54,1.04,8000.00000000004,24000,3811.88402700866,3811.88402700866,0,0.958715922823539,11811.8840270087,27811.8840270087
1.56,1.04,8000.00000000002,24000,3607.34356471368,3607.34356471368,0,0.961120249176303,11607.3435647137,27607.3435647137
1.58,1.04,8000.00000000003,24000,3419.37971282547,3419.37971282547,0,0.963295758631733,11419.3797128255,27419.3797128255
1.6,1.04,8000.00000000001,24000,3246.28804764759,3246.28804764759,0,0.965340559119639,11246.2880476476,27246.2880476476
1.62,1.04,8000.00000000001,24000,3086.61217265359,3086.61217265359,0,0.96719783576664,11086.6121726536,27086.6121726536
1.64,1.04,8000.00000000003,24000,2939.01722798997,2939.01722798997,0,0.968955108286579,10939.01722799,26939.01722799
1.66,1.04,8000.00000000001,24000,2802.37310712269,2802.37310712269,0,0.970557029303693,10802.3731071227,26802.3731071227
1.68,1.04,8000,24000,2675.6377841358,2675.6377841358,0,0.972019222452298,10675.6377841358,26675.6377841358
1.7,1.04,8000.00000000002,24000,2557.90621069318,2557.90621069318,0,0.973355563045042,10557.9062106932,26557.9062106932
1.72,1.04,7999.99999999999,24000,2448.35339789161,2448.35339789161,0,0.974637962237213,10448.3533978916,26448.3533978916
1.74,1.04,8000.00000000004,24000,2346.26374707606,2346.26374707606,0,0.975813862698682,10346.2637470761,26346.2637470761
1.76,1.04,8000.00000000003,24000,2250.98352185277,2250.98352185277,0,0.976893980082354,10250.9835218528,26250.9835218528
1.78,1.04,7999.99999999998,24000,2161.93771251512,2161.93771251512,0,0.977940134649929,10161.9377125151,26161.9377125151
1.8,1.04,12000,24000,2078.58318787793,2078.58318787793,0,0.978852865319757,14078.5831878779,26078.5831878779
1.82,1.04,12000,24000,2000.46691849244,2000.46691849244,0,0.979743610672706,14000.4669184924,26000.4669184924
1.84,1.04,12000,24000,1927.16361374686,1927.16361374686,0,0.980566561324622,13927.1636137469,25927.1636137469
1.86,1.04,12000,24000,1858.28726775973,1858.28726775973,0,0.981374311643532,13858.2872677597,25858.2872677597
1.88,1.04,12000,24000,1793.4852584817,1793.4852584817,0,0.982077033805184,13793.4852584817,25793.4852584817
1.9,1.04,12000,24000,1732.45271698182,1732.45271698182,0,0.982772397272726,13732.4527169818,25732.4527169818
1.92,1.04,12000,24000,1674.90335030374,1674.90335030374,0,0.983417925720409,13674.9033503037,25674.9033503037
1.94,1.04,12000,24000,1620.57624601377,1620.57624601377,0,0.98401778070479,13620.5762460138,25620.5762460138
1.96,1.04,12000,24000,1569.24069789537,1569.24069789537,0,0.984575635949419,13569.2406978954,25569.2406978954
1.98,1.04,12000,24000,1520.67131228458,1520.67131228458,0,0.985134676708234,13520.6713122846,25520.6713122846
2,1.04,12000,24000,1474.68761629821,1474.68761629821,0,0.985617251778701,13474.6876162982,25474.6876162982
2.02,1.04,12000,24000,1431.08988081086,1431.08988081086,0,0.986105356465837,13431.0898808109,25431.0898808109
