"ntau","K","pe"
20500,3000200,0.659705317293589
20600,3000200,0.655691261316776
20700,3000200,0.655691261316776
20800,3000200,0.651641040162897
20900,3000200,0.651641040162897
21000,3000200,0.647554697626713
21100,3000200,0.647554697626713
21200,3000200,0.643432290355651
21300,3000200,0.643432290355651
21400,3000200,0.643432290355651
21500,3000200,0.639273888200154
21600,3000200,0.639273888200154
21700,3000200,0.63507957456652
21800,3000200,0.63507957456652
21900,3000200,0.630849446771929
22000,3000200,0.630849446771929
22100,3000200,0.630849446771929
22200,3000200,0.6265836164014
22300,3000200,0.6265836164014
22400,3000200,0.622282209666353
22500,3000200,0.622282209666353
22600,3000200,0.617945253992407
22700,3000200,0.617945253992407
22800,3000200,0.617945253992407
22900,3000200,0.613573133023829
23000,3000200,0.613573133023829
23100,3000200,0.609165905697249
23200,3000200,0.609165905697249
23300,3000200,0.609165905697249
23400,3000200,0.604723760336534
23500,3000200,0.604723760336534
23600,3000200,0.604723760336534
23700,3000200,0.600246901697275
23800,3000200,0.600246901697275
23900,3000200,0.595735551327711
24000,3000200,0.595735551327711
24100,3000200,0.595735551327711
24200,3000200,0.59118994792867
24300,3000200,0.59118994792867
24400,3000200,0.586610347712026
24500,3000200,0.586610347712026
24600,3000200,0.586610347712026
24700,3000200,0.581997024757239
24800,3000200,0.581997024757239
24900,3000200,0.581997024757239
25000,3000200,0.577350271365452
25100,3000200,0.577350271365452
25200,3000200,0.572670292972983
25300,3000200,0.572670292972983
25400,3000200,0.572670292972983
25500,3000200,0.567957629960559
25600,3000200,0.567957629960559
25700,3000200,0.567957629960559
25800,3000200,0.563212526250801
25900,3000200,0.563212526250801
26000,3000200,0.563212526250801
26100,3000200,0.558435453256982
26200,3000200,0.558435453256982
26300,3000200,0.558435453256982
26400,3000200,0.553626592786976
26500,3000200,0.553626592786976
26600,3000200,0.553626592786976
26700,3000200,0.548786457746957
26800,3000200,0.548786457746957
26900,3000200,0.543915477586633
27000,3000200,0.543915477586633
27100,3000200,0.543915477586633
27200,3000200,0.539014102655933
27300,3000200,0.539014102655933
27400,3000200,0.539014102655933
27500,3000200,0.534082804511274
27600,3000200,0.534082804511274
27700,3000200,0.534082804511274
27800,3000200,0.52912207621321
27900,3000200,0.52912207621321
28000,3000200,0.52912207621321
28100,3000200,0.524132336112522
28200,3000200,0.524132336112522
28300,3000200,0.524132336112522
28400,3000200,0.524132336112522
28500,3000200,0.519114314003881
28600,3000200,0.519114314003881
28700,3000200,0.519114314003881
28800,3000200,0.514068472794041
28900,3000200,0.514068472794041
29000,3000200,0.514068472794041
29100,3000200,0.508995394338227
29200,3000200,0.508995394338227
29300,3000200,0.508995394338227
29400,3000200,0.503895683328116
29500,3000200,0.503895683328116
29600,3000200,0.503895683328116
29700,3000200,0.498769967521446
29800,3000200,0.498769967521446
29900,3000200,0.498769967521446
30000,3000200,0.493618897957354
30100,3000200,0.493618897957354
30200,3000200,0.493618897957354
30300,3000200,0.493618897957354
30400,3000200,0.488443149156551
30500,3000200,0.488443149156551
30600,3000200,0.488443149156551
30700,3000200,0.483243419305419
30800,3000200,0.483243419305419
30900,3000200,0.483243419305419
31000,3000200,0.483243419305419
31100,3000200,0.478020430423103
31200,3000200,0.478020430423103
31300,3000200,0.478020430423103
31400,3000200,0.472774841463273
31500,3000200,0.472774841463273
31600,3000200,0.472774841463273
31700,3000200,0.467507596651491
31800,3000200,0.467507596651491
31900,3000200,0.467507596651491
32000,3000200,0.467507596651491
32100,3000200,0.462219403273368
32200,3000200,0.462219403273368
32300,3000200,0.462219403273368
32400,3000200,0.456911079976645
32500,3000200,0.456911079976645
32600,3000200,0.456911079976645
32700,3000200,0.456911079976645
32800,3000200,0.451583469788489
32900,3000200,0.451583469788489
33000,3000200,0.451583469788489
33100,3000200,0.451583469788489
33200,3000200,0.446237440160131
33300,3000200,0.446237440160131
33400,3000200,0.446237440160131
33500,3000200,0.440873882987547
33600,3000200,0.440873882987547
33700,3000200,0.440873882987547
33800,3000200,0.440873882987547
33900,3000200,0.435493714607178
34000,3000200,0.435493714607178
34100,3000200,0.435493714607178
34200,3000200,0.435493714607178
34300,3000200,0.43009787576563
34400,3000200,0.43009787576563
34500,3000200,0.43009787576563
34600,3000200,0.424687331562314
34700,3000200,0.424687331562314
34800,3000200,0.424687331562314
34900,3000200,0.424687331562314
35000,3000200,0.419262994168347
35100,3000200,0.419262994168347
35200,3000200,0.419262994168347
35300,3000200,0.419262994168347
35400,3000200,0.413826031652667
35500,3000200,0.413826031652667
35600,3000200,0.413826031652667
35700,3000200,0.413826031652667
35800,3000200,0.408377404203942
35900,3000200,0.408377404203942
36000,3000200,0.408377404203942
36100,3000200,0.408377404203942
36200,3000200,0.40291817318153
36300,3000200,0.40291817318153
36400,3000200,0.40291817318153
36500,3000200,0.40291817318153
36600,3000200,0.39744942356832
36700,3000200,0.39744942356832
36800,3000200,0.39744942356832
36900,3000200,0.39744942356832
37000,3000200,0.391972263729132
37100,3000200,0.391972263729132
37200,3000200,0.391972263729132
37300,3000200,0.391972263729132
37400,3000200,0.386487825134837
37500,3000200,0.386487825134837
37600,3000200,0.386487825134837
37700,3000200,0.386487825134837
37800,3000200,0.380997262051197
37900,3000200,0.380997262051197
38000,3000200,0.380997262051197
38100,3000200,0.380997262051197
38200,3000200,0.375501751191466
38300,3000200,0.375501751191466
38400,3000200,0.375501751191466
38500,3000200,0.375501751191466
38600,3000200,0.375501751191466
38700,3000200,0.370002491331814
38800,3000200,0.370002491331814
38900,3000200,0.370002491331814
39000,3000200,0.370002491331814
39100,3000200,0.364500635775267
39200,3000200,0.364500635775267
39300,3000200,0.364500635775267
39400,3000200,0.364500635775267
39500,3000200,0.358997560625638
39600,3000200,0.358997560625638
39700,3000200,0.358997560625638
39800,3000200,0.358997560625638
39900,3000200,0.358997560625638
40000,3000200,0.353494460774039
40100,3000200,0.353494460774039
40200,3000200,0.353494460774039
40300,3000200,0.353494460774039
40400,3000200,0.3479926186276
40500,3000200,0.3479926186276
40600,3000200,0.3479926186276
40700,3000200,0.3479926186276
40800,3000200,0.342493399003793
40900,3000200,0.342493399003793
41000,3000200,0.342493399003793
41100,3000200,0.342493399003793
41200,3000200,0.342493399003793
41300,3000200,0.336997995817079
41400,3000200,0.336997995817079
41500,3000200,0.336997995817079
41600,3000200,0.336997995817079
41700,3000200,0.336997995817079
41800,3000200,0.3315078123305
41900,3000200,0.3315078123305
42000,3000200,0.3315078123305
42100,3000200,0.3315078123305
42200,3000200,0.326024205231961
42300,3000200,0.326024205231961
42400,3000200,0.326024205231961
42500,3000200,0.326024205231961
42600,3000200,0.326024205231961
42700,3000200,0.32054854799945
42800,3000200,0.32054854799945
42900,3000200,0.32054854799945
43000,3000200,0.32054854799945
43100,3000200,0.32054854799945
43200,3000200,0.315082230100994
43300,3000200,0.315082230100994
43400,3000200,0.315082230100994
43500,3000200,0.315082230100994
43600,3000200,0.309626599139497
43700,3000200,0.309626599139497
43800,3000200,0.309626599139497
43900,3000200,0.309626599139497
44000,3000200,0.309626599139497
44100,3000200,0.304183188386847
44200,3000200,0.304183188386847
44300,3000200,0.304183188386847
44400,3000200,0.304183188386847
44500,3000200,0.304183188386847
44600,3000200,0.298753372651358
44700,3000200,0.298753372651358
44800,3000200,0.298753372651358
44900,3000200,0.298753372651358
45000,3000200,0.298753372651358
45100,3000200,0.293338596460649
45200,3000200,0.293338596460649
45300,3000200,0.293338596460649
45400,3000200,0.293338596460649
45500,3000200,0.293338596460649
45600,3000200,0.28794031565517
45700,3000200,0.28794031565517
45800,3000200,0.28794031565517
45900,3000200,0.28794031565517
46000,3000200,0.28794031565517
46100,3000200,0.282559996316336
46200,3000200,0.282559996316336
46300,3000200,0.282559996316336
46400,3000200,0.282559996316336
46500,3000200,0.282559996316336
46600,3000200,0.277199113649272
46700,3000200,0.277199113649272
46800,3000200,0.277199113649272
46900,3000200,0.277199113649272
47000,3000200,0.277199113649272
47100,3000200,0.271859150820428
47200,3000200,0.271859150820428
47300,3000200,0.271859150820428
47400,3000200,0.271859150820428
47500,3000200,0.271859150820428
47600,3000200,0.271859150820428
47700,3000200,0.266541597750433
47800,3000200,0.266541597750433
47900,3000200,0.266541597750433
48000,3000200,0.266541597750433
48100,3000200,0.266541597750433
48200,3000200,0.261247949862657
48300,3000200,0.261247949862657
48400,3000200,0.261247949862657
48500,3000200,0.261247949862657
48600,3000200,0.261247949862657
48700,3000200,0.255979659655112
48800,3000200,0.255979659655112
48900,3000200,0.255979659655112
49000,3000200,0.255979659655112
49100,3000200,0.255979659655112
49200,3000200,0.255979659655112
49300,3000200,0.250738324348764
49400,3000200,0.250738324348764
49500,3000200,0.250738324348764
49600,3000200,0.250738324348764
49700,3000200,0.250738324348764
49800,3000200,0.245525400356775
49900,3000200,0.245525400356775
50000,3000200,0.245525400356775
0,3100200,0
100,3100200,0
200,3100200,0
300,3100200,0
400,3100200,0
500,3100200,0
600,3100200,0
700,3100200,0
800,3100200,0
900,3100200,0
1000,3100200,0
1100,3100200,0
1200,3100200,0
1300,3100200,0
1400,3100200,0
1500,3100200,0
1600,3100200,0
1700,3100200,0
1800,3100200,0
1900,3100200,0.977746044172401
2000,3100200,0.977366539855826
2100,3100200,0.976663615060574
2200,3100200,0.975815864030585
2300,3100200,0.974902909749475
2400,3100200,0.973769579459255
2500,3100200,0.972719960934086
2600,3100200,0.97169257345716
2700,3100200,0.970537629737917
2800,3100200,0.969245089580161
2900,3100200,0.968055425560383
3000,3100200,0.966756001761419
3100,3100200,0.965339966419501
3200,3100200,0.964117887854848
3300,3100200,0.962811753611116
3400,3100200,0.961417485679457
3500,3100200,0.960310843557355
3600,3100200,0.958750768576144
3700,3100200,0.95751404456694
3800,3100200,0.955771863445918
3900,3100200,0.954392490465387
4000,3100200,0.952947899077545
4100,3100200,0.951435320295949
4200,3100200,0.950388049065207
4300,3100200,0.948756582558076
4400,3100200,0.947049883901099
4500,3100200,0.945868645903723
4600,3100200,0.944029872299696
4700,3100200,0.942757869545696
4800,3100200,0.941447816480906
4900,3100200,0.939409039482259
5000,3100200,0.937999459276009
5100,3100200,0.936548418011527
5200,3100200,0.935054490847539
5300,3100200,0.933516746255927
5400,3100200,0.931933880593313
5500,3100200,0.930305078675901
5600,3100200,0.928628987574543
5700,3100200,0.926904396778138
5800,3100200,0.925130068641354
5900,3100200,0.924223858820485
6000,3100200,0.922372371220795
6100,3100200,0.920468101139077
6200,3100200,0.918509544576304
6300,3100200,0.917509484123671
6400,3100200,0.915466933939654
6500,3100200,0.914424092916708
6600,3100200,0.912294216478213
6700,3100200,0.910104600231574
6800,3100200,0.908986866567987
6900,3100200,0.906704612084993
7000,3100200,0.905539711498872
7100,3100200,0.904358705879575
7200,3100200,0.901947433321036
7300,3100200,0.900716938028113
7400,3100200,0.898205067457895
7500,3100200,0.896923452374718
7600,3100200,0.895624169676431
7700,3100200,0.892972270160273
7800,3100200,0.891619235190818
7900,3100200,0.890247861838853
8000,3100200,0.888857772074116
8100,3100200,0.886021402733333
8200,3100200,0.88457452524843
8300,3100200,0.883108226763762
8400,3100200,0.881622285971877
8500,3100200,0.880116480021255
8600,3100200,0.878590584541274
8700,3100200,0.875477620076065
8800,3100200,0.873889933006767
8900,3100200,0.872281404793551
9000,3100200,0.870651643388609
9100,3100200,0.869000415922385
9200,3100200,0.8673274882277
9300,3100200,0.865632624878673
9400,3100200,0.863915589231626
9500,3100200,0.862176143468023
9600,3100200,0.860414048639505
9700,3100200,0.858629064715072
9800,3100200,0.856820791797587
9900,3100200,0.854989304093168
10000,3100200,0.853134201201939
10100,3100200,0.851255239279341
10200,3100200,0.849352173668427
10300,3100200,0.847424758961199
10400,3100200,0.845472749062531
10500,3100200,0.843495897256726
10600,3100200,0.841493956276787
10700,3100200,0.839466678376449
10800,3100200,0.837413660167185
10900,3100200,0.837413660167185
11000,3100200,0.835334962319797
11100,3100200,0.833230182195562
11200,3100200,0.831099070909464
11300,3100200,0.828941531686749
11400,3100200,0.826757010206059
11500,3100200,0.824545410821852
11600,3100200,0.824545410821852
11700,3100200,0.822306484902081
11800,3100200,0.820039984119655
11900,3100200,0.817745660555937
12000,3100200,0.815423115644029
12100,3100200,0.815423115644029
12200,3100200,0.813072403702703
12300,3100200,0.810693128759831
12400,3100200,0.808285045637329
12500,3100200,0.80584791013737
12600,3100200,0.80584791013737
12700,3100200,0.803381479168104
12800,3100200,0.800885510873317
12900,3100200,0.798359764766119
13000,3100200,0.798359764766119
13100,3100200,0.795804001866705
13200,3100200,0.793217984844271
13300,3100200,0.793217984844271
13400,3100200,0.790601331598652
13500,3100200,0.787954100543597
13600,3100200,0.785275914748886
13700,3100200,0.785275914748886
13800,3100200,0.782566544984468
13900,3100200,0.779825764443448
14000,3100200,0.779825764443448
14100,3100200,0.777053348910277
14200,3100200,0.774249076933517
14300,3100200,0.774249076933517
14400,3100200,0.77141273000326
14500,3100200,0.768544092733249
14600,3100200,0.768544092733249
14700,3100200,0.765642953047742
14800,3100200,0.762708960977377
14900,3100200,0.762708960977377
15000,3100200,0.75974219343084
15100,3100200,0.75974219343084
15200,3100200,0.756742309046916
15300,3100200,0.753709110957545
15400,3100200,0.753709110957545
15500,3100200,0.750642406612409
15600,3100200,0.750642406612409
15700,3100200,0.747542007995225
15800,3100200,0.744407731845073
15900,3100200,0.744407731845073
16000,3100200,0.74123939988277
16100,3100200,0.74123939988277
16200,3100200,0.738036839042314
16300,3100200,0.734799881707426
16400,3100200,0.734799881707426
16500,3100200,0.731528230335923
16600,3100200,0.731528230335923
16700,3100200,0.72822199929496
16800,3100200,0.72822199929496
16900,3100200,0.724880904054579
17000,3100200,0.724880904054579
17100,3100200,0.721504801264994
17200,3100200,0.718093686188005
17300,3100200,0.718093686188005
17400,3100200,0.714647164198455
17500,3100200,0.714647164198455
17600,3100200,0.711165245937526
17700,3100200,0.711165245937526
17800,3100200,0.707647816513444
17900,3100200,0.707647816513444
18000,3100200,0.704094768841654
18100,3100200,0.704094768841654
18200,3100200,0.700506003931787
18300,3100200,0.700506003931787
18400,3100200,0.69688130198363
18500,3100200,0.69688130198363
18600,3100200,0.693220838724103
18700,3100200,0.693220838724103
18800,3100200,0.689524412768764
18900,3100200,0.689524412768764
19000,3100200,0.685791960469954
19100,3100200,0.685791960469954
19200,3100200,0.682023427780307
19300,3100200,0.682023427780307
19400,3100200,0.678218770567613
19500,3100200,0.678218770567613
19600,3100200,0.674377954933967
19700,3100200,0.674377954933967
19800,3100200,0.670500957539085
19900,3100200,0.670500957539085
20000,3100200,0.66658776592764
20100,3100200,0.66658776592764
20200,3100200,0.662638378860471
20300,3100200,0.662638378860471
20400,3100200,0.662638378860471
20500,3100200,0.658652684539282
20600,3100200,0.658652684539282
20700,3100200,0.654630948788931
20800,3100200,0.654630948788931
20900,3100200,0.650573084537369
21000,3100200,0.650573084537369
21100,3100200,0.646479138793655
21200,3100200,0.646479138793655
21300,3100200,0.646479138793655
21400,3100200,0.642349171490707
21500,3100200,0.642349171490707
21600,3100200,0.638183255835702
21700,3100200,0.638183255835702
21800,3100200,0.633981478662884
21900,3100200,0.633981478662884
22000,3100200,0.633981478662884
22100,3100200,0.629743940788495
22200,3100200,0.629743940788495
22300,3100200,0.625470757367538
22400,3100200,0.625470757367538
22500,3100200,0.625470757367538
22600,3100200,0.621162058252085
22700,3100200,0.621162058252085
22800,3100200,0.616817873995067
22900,3100200,0.616817873995067
23000,3100200,0.616817873995067
23100,3100200,0.612438593189436
23200,3100200,0.612438593189436
23300,3100200,0.608024278037886
23400,3100200,0.608024278037886
23500,3100200,0.608024278037886
23600,3100200,0.603575120783135
23700,3100200,0.603575120783135
23800,3100200,0.599091330167573
23900,3100200,0.599091330167573
24000,3100200,0.599091330167573
24100,3100200,0.594573131793348
24200,3100200,0.594573131793348
24300,3100200,0.590020768481339
24400,3100200,0.590020768481339
24500,3100200,0.590020768481339
24600,3100200,0.585434500628546
24700,3100200,0.585434500628546
24800,3100200,0.585434500628546
24900,3100200,0.580814606563434
25000,3100200,0.580814606563434
25100,3100200,0.576161382898715
25200,3100200,0.576161382898715
25300,3100200,0.576161382898715
25400,3100200,0.571475038930438
25500,3100200,0.571475038930438
25600,3100200,0.571475038930438
25700,3100200,0.566756120499085
25800,3100200,0.566756120499085
25900,3100200,0.566756120499085
26000,3100200,0.562004875502885
26100,3100200,0.562004875502885
26200,3100200,0.562004875502885
26300,3100200,0.55722167714987
26400,3100200,0.55722167714987
26500,3100200,0.552407020194437
26600,3100200,0.552407020194437
26700,3100200,0.552407020194437
26800,3100200,0.547561113751202
26900,3100200,0.547561113751202
27000,3100200,0.547561113751202
27100,3100200,0.542684494819416
27200,3100200,0.542684494819416
27300,3100200,0.542684494819416
27400,3100200,0.537777618497431
27500,3100200,0.537777618497431
27600,3100200,0.537777618497431
27700,3100200,0.532840961134531
27800,3100200,0.532840961134531
27900,3100200,0.532840961134531
28000,3100200,0.527875020625796
28100,3100200,0.527875020625796
28200,3100200,0.527875020625796
28300,3100200,0.522880219755108
28400,3100200,0.522880219755108
28500,3100200,0.522880219755108
28600,3100200,0.517857294108759
28700,3100200,0.517857294108759
28800,3100200,0.517857294108759
28900,3100200,0.517857294108759
29000,3100200,0.512806711092006
29100,3100200,0.512806711092006
29200,3100200,0.512806711092006
29300,3100200,0.507729057529933
29400,3100200,0.507729057529933
29500,3100200,0.507729057529933
29600,3100200,0.502624943109196
29700,3100200,0.502624943109196
29800,3100200,0.502624943109196
29900,3100200,0.497495000603778
30000,3100200,0.497495000603778
30100,3100200,0.497495000603778
30200,3100200,0.497495000603778
30300,3100200,0.49233988608628
30400,3100200,0.49233988608628
30500,3100200,0.49233988608628
30600,3100200,0.487160279123865
30700,3100200,0.487160279123865
30800,3100200,0.487160279123865
30900,3100200,0.481956882957922
31000,3100200,0.481956882957922
31100,3100200,0.481956882957922
31200,3100200,0.481956882957922
31300,3100200,0.47673042466654
31400,3100200,0.47673042466654
31500,3100200,0.47673042466654
31600,3100200,0.471481567894837
31700,3100200,0.471481567894837
31800,3100200,0.471481567894837
31900,3100200,0.466211262657063
32000,3100200,0.466211262657063
32100,3100200,0.466211262657063
32200,3100200,0.466211262657063
32300,3100200,0.460920220909982
32400,3100200,0.460920220909982
32500,3100200,0.460920220909982
32600,3100200,0.460920220909982
32700,3100200,0.45560926632577
32800,3100200,0.45560926632577
32900,3100200,0.45560926632577
33000,3100200,0.450279246933841
33100,3100200,0.450279246933841
33200,3100200,0.450279246933841
33300,3100200,0.450279246933841
33400,3100200,0.444931035159648
33500,3100200,0.444931035159648
33600,3100200,0.444931035159648
33700,3100200,0.439565527839344
33800,3100200,0.439565527839344
33900,3100200,0.439565527839344
34000,3100200,0.439565527839344
34100,3100200,0.434183646209263
34200,3100200,0.434183646209263
34300,3100200,0.434183646209263
34400,3100200,0.434183646209263
34500,3100200,0.42878633586919
34600,3100200,0.42878633586919
34700,3100200,0.42878633586919
34800,3100200,0.42878633586919
34900,3100200,0.423374566718376
35000,3100200,0.423374566718376
35100,3100200,0.423374566718376
35200,3100200,0.423374566718376
35300,3100200,0.417949255373465
35400,3100200,0.417949255373465
35500,3100200,0.417949255373465
35600,3100200,0.412511575168127
35700,3100200,0.412511575168127
35800,3100200,0.412511575168127
35900,3100200,0.412511575168127
36000,3100200,0.407062490591156
36100,3100200,0.407062490591156
36200,3100200,0.407062490591156
36300,3100200,0.407062490591156
36400,3100200,0.401603067518262
36500,3100200,0.401603067518262
36600,3100200,0.401603067518262
36700,3100200,0.401603067518262
36800,3100200,0.396134395359357
36900,3100200,0.396134395359357
37000,3100200,0.396134395359357
37100,3100200,0.396134395359357
37200,3100200,0.390657586809216
37300,3100200,0.390657586809216
37400,3100200,0.390657586809216
37500,3100200,0.390657586809216
37600,3100200,0.390657586809216
37700,3100200,0.385173777563697
37800,3100200,0.385173777563697
37900,3100200,0.385173777563697
38000,3100200,0.385173777563697
38100,3100200,0.379684126000511
38200,3100200,0.379684126000511
38300,3100200,0.379684126000511
38400,3100200,0.379684126000511
38500,3100200,0.37418981282362
38600,3100200,0.37418981282362
38700,3100200,0.37418981282362
38800,3100200,0.37418981282362
38900,3100200,0.368692040670292
39000,3100200,0.368692040670292
39100,3100200,0.368692040670292
39200,3100200,0.368692040670292
39300,3100200,0.363191966341727
39400,3100200,0.363191966341727
39500,3100200,0.363191966341727
39600,3100200,0.363191966341727
39700,3100200,0.363191966341727
39800,3100200,0.357690969971975
39900,3100200,0.357690969971975
40000,3100200,0.357690969971975
40100,3100200,0.357690969971975
40200,3100200,0.352190249643996
40300,3100200,0.352190249643996
40400,3100200,0.352190249643996
40500,3100200,0.352190249643996
40600,3100200,0.352190249643996
40700,3100200,0.346691091021551
40800,3100200,0.346691091021551
40900,3100200,0.346691091021551
41000,3100200,0.346691091021551
41100,3100200,0.341194799146736
41200,3100200,0.341194799146736
41300,3100200,0.341194799146736
41400,3100200,0.341194799146736
41500,3100200,0.341194799146736
41600,3100200,0.335702759367053
41700,3100200,0.335702759367053
41800,3100200,0.335702759367053
41900,3100200,0.335702759367053
42000,3100200,0.330216189166633
42100,3100200,0.330216189166633
42200,3100200,0.330216189166633
42300,3100200,0.330216189166633
42400,3100200,0.330216189166633
42500,3100200,0.324736510559673
42600,3100200,0.324736510559673
42700,3100200,0.324736510559673
42800,3100200,0.324736510559673
42900,3100200,0.324736510559673
43000,3100200,0.319265099324783
43100,3100200,0.319265099324783
43200,3100200,0.319265099324783
43300,3100200,0.319265099324783
43400,3100200,0.313803347012176
43500,3100200,0.313803347012176
43600,3100200,0.313803347012176
43700,3100200,0.313803347012176
43800,3100200,0.313803347012176
43900,3100200,0.308352602918552
44000,3100200,0.308352602918552
44100,3100200,0.308352602918552
44200,3100200,0.308352602918552
44300,3100200,0.308352602918552
44400,3100200,0.302914402259946
44500,3100200,0.302914402259946
44600,3100200,0.302914402259946
44700,3100200,0.302914402259946
44800,3100200,0.302914402259946
44900,3100200,0.29749012105206
45000,3100200,0.29749012105206
45100,3100200,0.29749012105206
45200,3100200,0.29749012105206
45300,3100200,0.29749012105206
45400,3100200,0.292081204940548
45500,3100200,0.292081204940548
45600,3100200,0.292081204940548
45700,3100200,0.292081204940548
45800,3100200,0.292081204940548
45900,3100200,0.286689110620589
46000,3100200,0.286689110620589
46100,3100200,0.286689110620589
46200,3100200,0.286689110620589
46300,3100200,0.286689110620589
46400,3100200,0.281315304756323
46500,3100200,0.281315304756323
46600,3100200,0.281315304756323
46700,3100200,0.281315304756323
46800,3100200,0.281315304756323
46900,3100200,0.27596126285505
47000,3100200,0.27596126285505
47100,3100200,0.27596126285505
47200,3100200,0.27596126285505
47300,3100200,0.27596126285505
47400,3100200,0.27596126285505
47500,3100200,0.270628468096474
47600,3100200,0.270628468096474
47700,3100200,0.270628468096474
47800,3100200,0.270628468096474
47900,3100200,0.270628468096474
48000,3100200,0.265318410117387
48100,3100200,0.265318410117387
48200,3100200,0.265318410117387
48300,3100200,0.265318410117387
48400,3100200,0.265318410117387
48500,3100200,0.260032583752294
48600,3100200,0.260032583752294
48700,3100200,0.260032583752294
48800,3100200,0.260032583752294
48900,3100200,0.260032583752294
49000,3100200,0.260032583752294
49100,3100200,0.254772440493182
49200,3100200,0.254772440493182
49300,3100200,0.254772440493182
49400,3100200,0.254772440493182
49500,3100200,0.254772440493182
49600,3100200,0.249539576552267
49700,3100200,0.249539576552267
49800,3100200,0.249539576552267
49900,3100200,0.249539576552267
50000,3100200,0.249539576552267
0,3200200,0
100,3200200,0
200,3200200,0
300,3200200,0
400,3200200,0
500,3200200,0
600,3200200,0
700,3200200,0
800,3200200,0
900,3200200,0
1000,3200200,0
1100,3200200,0
1200,3200200,0
1300,3200200,0
1400,3200200,0
1500,3200200,0
1600,3200200,0
1700,3200200,0
1800,3200200,0
1900,3200200,0.977666479273101
2000,3200200,0.977353182356733
2100,3200200,0.976639736093134
2200,3200200,0.975812416156973
2300,3200200,0.974917805865433
2400,3200200,0.973804545883621
2500,3200200,0.972771906728689
2600,3200200,0.971579477402699
2700,3200200,0.970419252362761
2800,3200200,0.96934730739881
2900,3200200,0.968173581275332
3000,3200200,0.966891084180352
3100,3200200,0.96549304008716
3200,3200200,0.964286176665652
3300,3200200,0.96299603731325
3400,3200200,0.961618589366791
3500,3200200,0.9601488406338
3600,3200200,0.95898326876878
3700,3200200,0.95734071495433
3800,3200200,0.956039076451705
3900,3200200,0.954675486255955
4000,3200200,0.953247303319731
4100,3200200,0.951751785729329
4200,3200200,0.950186611685341
4300,3200200,0.949103005393688
4400,3200200,0.947415241405011
4500,3200200,0.945649843012618
4600,3200200,0.944428483629039
4700,3200200,0.943170402010472
4800,3200200,0.941212319321781
4900,3200200,0.939858007613164
5000,3200200,0.938463679787943
5100,3200200,0.937028121633734
5200,3200200,0.93555043532635
5300,3200200,0.934029181572053
5400,3200200,0.932463241040941
5500,3200200,0.930851807887222
5600,3200200,0.929193540653195
5700,3200200,0.927487239785579
5800,3200200,0.925731678734579
5900,3200200,0.92392543318259
6000,3200200,0.922067559337766
6100,3200200,0.921118791136041
6200,3200200,0.919180760903236
6300,3200200,0.91718761006433
6400,3200200,0.916169934495645
6500,3200200,0.914091339053304
6600,3200200,0.913030230747633
6700,3200200,0.910863325624978
6800,3200200,0.909757162690676
6900,3200200,0.907498487440342
7000,3200200,0.906345598336867
7100,3200200,0.903991761896545
7200,3200200,0.902790260536024
7300,3200200,0.900337772933508
7400,3200200,0.899086223720376
7500,3200200,0.897817536010993
7600,3200200,0.895228094174214
7700,3200200,0.893906763195521
7800,3200200,0.892567470093165
7900,3200200,0.891210004711592
8000,3200200,0.888439542370024
8100,3200200,0.887026281004737
8200,3200200,0.885593990164638
8300,3200200,0.884142451500364
8400,3200200,0.881180749416267
8500,3200200,0.879670141480595
8600,3200200,0.878139396738204
8700,3200200,0.876588289170147
8800,3200200,0.875016429819137
8900,3200200,0.873423911265316
9000,3200200,0.871810343214561
9100,3200200,0.870175494017738
9200,3200200,0.868519130702539
9300,3200200,0.865140923438522
9400,3200200,0.863418607275951
9500,3200200,0.861673832652288
9600,3200200,0.859906360580565
9700,3200200,0.858115792638081
9800,3200200,0.856302203072285
9900,3200200,0.854465192881799
10000,3200200,0.852604519114926
10100,3200200,0.850719937965149
10200,3200200,0.850719937965149
10300,3200200,0.848811204830515
10400,3200200,0.846878074375546
10500,3200200,0.844920300595738
10600,3200200,0.84293763688472
10700,3200200,0.840929836104115
10800,3200200,0.838896495833287
10900,3200200,0.836837676407975
11000,3200200,0.834752976041257
11100,3200200,0.832642146222285
11200,3200200,0.832642146222285
11300,3200200,0.830504938300667
11400,3200200,0.828341103574046
11500,3200200,0.826150544893038
11600,3200200,0.823932709690315
11700,3200200,0.821687502188489
11800,3200200,0.821687502188489
11900,3200200,0.819414674417994
12000,3200200,0.817113828039293
12100,3200200,0.81478501643759
12200,3200200,0.81242784370085
12300,3200200,0.81242784370085
12400,3200200,0.810042064261561
12500,3200200,0.80762743344042
12600,3200200,0.805183707568961
12700,3200200,0.805183707568961
12800,3200200,0.802710644116065
12900,3200200,0.800208001818443
13000,3200200,0.79767554081513
13100,3200200,0.79767554081513
13200,3200200,0.795113022786081
13300,3200200,0.792520064826559
13400,3200200,0.78989672353906
13500,3200200,0.78989672353906
13600,3200200,0.787242620958706
13700,3200200,0.784557526399499
13800,3200200,0.784557526399499
13900,3200200,0.781841211473058
14000,3200200,0.779093450253145
14100,3200200,0.779093450253145
14200,3200200,0.776314019444728
14300,3200200,0.773502698557641
14400,3200200,0.773502698557641
14500,3200200,0.770659270084898
14600,3200200,0.767783519685701
14700,3200200,0.767783519685701
14800,3200200,0.764875095204997
14900,3200200,0.761934070526102
15000,3200200,0.761934070526102
15100,3200200,0.758960101798345
