"N_tau","PE_before","PE_after"
6945.02146934835,0.949912595517873,0.949912595517873
7945.02146934835,0.934758457578088,0.953709020858305
8945.02146934835,0.925646471429712,0.952113380614224
9945.02146934835,0.917423172583503,0.949613222359684
10945.0214693484,0.909919073793875,0.946692446769531
11945.0214693484,0.90227189338235,0.943542341512833
12945.0214693484,0.89543900793604,0.940440739549435
13945.0214693484,0.888910673342791,0.936886778144488
14945.0214693484,0.882833364685129,0.933704162316579
15945.0214693484,0.876404287381666,0.930207308563354
16945.0214693484,0.870605314602478,0.926383689087492
17945.0214693484,0.864532331212075,0.922759608740236
18945.0214693484,0.859257655249295,0.919438373720201
19945.0214693484,0.853784226241553,0.915912823811155
20945.0214693484,0.848108198088889,0.912175846865095
21945.0214693484,0.84341895934973,0.908220808469701
22945.0214693484,0.838595753824493,0.904753489775
23945.0214693484,0.833636584183452,0.901125305979478
24945.0214693484,0.828540175743268,0.89733271345078
25945.0214693484,0.823304316207656,0.894176746538485
26945.0214693484,0.817927369860937,0.89007650777066
27945.0214693484,0.813801367920864,0.886668823486912
28945.0214693484,0.809594758230217,0.883145424150275
29945.0214693484,0.805306456098054,0.87950395544385
30945.0214693484,0.800936392492522,0.875742071111337
31945.0214693484,0.796483877608121,0.871857398311877
32945.0214693484,0.791948413978292,0.868861884665744
33945.0214693484,0.787329551069566,0.864756628136498
34945.0214693484,0.784203773021113,0.861593131197214
35945.0214693484,0.779445023073151,0.858355563872971
36945.0214693484,0.774601870076872,0.853922817453965
37945.0214693484,0.771326065600064,0.850509562571455
38945.0214693484,0.768012546259547,0.847019321352343
39945.0214693484,0.762971414169006,0.843450965525125
40945.0214693484,0.759563193901898,0.839804049884079
41945.0214693484,0.756117232906277,0.837328371931976
42945.0214693484,0.752633501102034,0.833547744565526
43945.0214693484,0.749111681985134,0.829685948979533
44945.0214693484,0.745551925123469,0.827065517842753
45945.0214693484,0.741954087816254,0.823066048191982
46945.0214693484,0.738318493075789,0.818983112982088
47945.0214693484,0.734645026222767,0.816214176846824
48945.0214693484,0.730933880338343,0.813407473915279
49945.0214693484,0.727184823165188,0.809126108084643
50945.0214693484,0.725296009652375,0.806223836645009
51945.0214693484,0.72149045163808,0.803283346963014
52945.0214693484,0.717647346056206,0.798799661081375
53945.0214693484,0.715711747213494,0.795761780226266
54945.0214693484,0.711812534213046,0.792684675984377
55945.0214693484,0.707876221982688,0.789568327216844
56945.0214693484,0.705893931929236,0.786412088866151
57945.0214693484,0.701901898987133,0.783216280023364
58945.0214693484,0.699892057778609,0.779980592842604
59945.0214693484,0.695844842313521,0.776705043296064
60945.0214693484,0.693807517749037,0.773389185563791
61945.0214693484,0.68970556711578,0.770033061016107
62945.0214693484,0.687640997126356,0.766636561739302
63945.0214693484,0.685567264346501,0.76319943561923
64945.0214693484,0.681393261563544,0.759722058656956
65945.0214693483,0.679292782247289,0.756203898268691
66945.0214693483,0.677183408815317,0.752645050213854
67945.0214693483,0.672938121862596,0.750850353225778
68945.0214693483,0.670802282360589,0.747230390478476
69945.0214693483,0.668657696800417,0.743569797026755
70945.0214693483,0.666504405126057,0.741724127695748
71945.0214693483,0.662171733554553,0.738002044707231
72945.0214693483,0.6599925741182,0.734239328972452
73945.0214693483,0.657805012021549,0.732342685055451
74945.0214693483,0.655608828322415,0.728518847839246
75945.0214693483,0.65340420355307,0.72465446263503
76945.0214693483,0.651191186203858,0.722706956982685
77945.0214693483,0.648969826024402,0.71878151462629
78945.0214693483,0.644502282679572,0.716803600032905
79945.0214693483,0.642256075128374,0.712817303468927
80945.0214693483,0.64000186565767,0.710809093889565
81945.0214693483,0.637739581314633,0.70676262847345
82945.0214693483,0.635469279598981,0.704724266673255
83945.0214693483,0.63319101933383,0.70061752535178
84945.0214693483,0.630904987307468,0.698549188069154
85945.0214693483,0.628610990168761,0.694382694638302
86945.0214693483,0.626309218994964,0.692284587801248
87945.0214693483,0.623999737954322,0.690176746687578
88945.0214693483,0.621682612686365,0.685931281379216
89945.0214693483,0.619357784785951,0.683793717783423
90945.0214693483,0.617025572878216,0.679489638039602
91945.0214693483,0.614685921711439,0.677323050539684
92945.0214693483,0.614685921711439,0.67514681109766
93945.0214693483,0.612338902406581,0.670765657209969
94945.0214693483,0.609984587492528,0.668560684005252
95945.0214693483,0.607623050914053,0.666346212677302
96945.0214693483,0.605254368039695,0.664122284966327
97945.0214693483,0.602878737032455,0.659646234039202
98945.0214693483,0.600495991854068,0.657394201011855
99945.0214693483,0.598106335122231,0.65513289199546
